cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
0,initial_eval,0,0,False,False,0.13091,0.137478,-0.00656763,0.12549,0.133759,0.0141951,0.0140901,0.130903,0.13747,False,0.111727725,0.160017,0.098667,0.119667,0.115452,0.0692549,0.0968149,0.101436,0.132513,0.343408,0.343203,1.21429,1.21421,,,,,,,
1,initial_eval,1,0,False,False,0.143107,0.150291,-0.00718349,0.174769,0.18257,0.0071471,0.00695829,0.1431,0.150283,False,0.0629662,0.126539,0.0524874,0.0329494,0.100647,0.0224351,0.075213,0.0452517,0.048207,0.338077,0.338066,1.20366,1.20352,,,,,,,
2,initial_eval,2,0,False,False,0.147249,0.154376,-0.00712632,0.18003,0.187526,0.0020666,0.00185068,0.147241,0.154367,False,0.0643493625,0.0739293,0.0416316,0.103905,0.0341516,0.0514119,0.0564989,0.0828962,0.0703704,0.337324,0.337334,1.19312,1.19293,,,,,,,
3,initial_eval,3,0,False,False,0.155886,0.163146,-0.00725945,0.190786,0.19828,0.000511686,0.000268755,0.155878,0.163138,False,0.048477025,0.0412271,0.0753363,0.0363457,0.0705286,0.0147869,0.0608222,0.0402417,0.0485277,0.336053,0.336047,1.18257,1.18233,,,,,,,
4,initial_eval,4,1,False,False,0.119989,0.11481,0.00517821,0.0911827,0.0936535,0.0455809,0.0453452,0.114804,0.119982,True,0.22176975,0.238238,0.219287,0.202987,0.246578,0.202827,0.200844,0.228697,0.2347,0.220704,0.224099,1.17245,1.17217,,,,,,,
5,initial_eval,5,1,False,False,0.115999,0.110991,0.00500787,0.097395,0.0997476,0.00617131,0.00609662,0.110985,0.115993,True,0.25523212500000003,0.26696,0.26236,0.216674,0.287754,0.241835,0.236954,0.26696,0.26236,0.337469,0.337439,1.16259,1.16227,,,,,,,
6,initial_eval,6,1,False,False,0.117358,0.112346,0.00501137,0.0973949,0.0997474,0.00617134,0.00609665,0.11234,0.117351,True,0.25523175000000003,0.266959,0.26236,0.216674,0.287753,0.241835,0.236954,0.266959,0.26236,0.337469,0.337439,1.15265,1.1523,,,,,,,
7,initial_eval,7,1,False,False,0.125844,0.119679,0.00616547,0.112357,0.11952,0.0117578,0.0115999,0.119672,0.125837,True,0.1310348625,0.110397,0.158195,0.0788692,0.258363,0.108572,0.0805127,0.151577,0.101793,0.340887,0.340677,1.14272,1.14232,,,,,,,
8,train,0,0,True,True,0.130935,0.137519,-0.00658358,0.125489,0.133758,0.0141949,0.0140899,0.130928,0.137511,False,0.1117255,0.160015,0.0986649,0.119665,0.115449,0.0692528,0.0968133,0.101433,0.132511,0.343449,0.343244,0.880622,0.92491,0.0,-0.00588232,0.000701263,0.0156298,0.00123463,0.0156298,2.68079e-07
9,train,4,1,True,True,0.114682,0.109755,0.0049267,0.0911735,0.0934029,0.0455997,0.0453654,0.109749,0.114675,True,0.22176800000000002,0.238237,0.219285,0.202986,0.246576,0.202825,0.200842,0.228695,0.234698,0.220448,0.223842,0.85827,0.966308,0.0,0.00513468,0.000207985,0.0334763,0.000482094,0.0334763,2.68079e-07
10,train,1,0,True,True,0.142542,0.14927,-0.00672809,0.174198,0.181602,0.00714201,0.00701336,0.142534,0.149262,False,0.06296476250000001,0.126537,0.052486,0.032948,0.100646,0.0224336,0.0752116,0.0452502,0.0482057,0.338114,0.338096,0.885965,0.918285,0.0,-0.0057433,0.000984791,0.00064665,0.00159819,0.00159819,2.68079e-07
11,train,5,1,True,True,0.108511,0.104284,0.00422717,0.0966771,0.100073,0.0062907,0.00605811,0.104278,0.108505,True,0.25523025,0.266958,0.262358,0.216673,0.287752,0.241833,0.236952,0.266958,0.262358,0.33756,0.337431,0.829571,1.19999,0.0,0.0042084,-1.87742e-05,0.026461,0.000340599,0.026461,2.68078e-07
12,train,2,0,True,True,0.146188,0.152044,-0.00585553,0.178945,0.18522,0.00207034,0.00193794,0.14618,0.152035,False,0.064347975,0.0739287,0.0416295,0.103903,0.0341501,0.0514105,0.0564978,0.082895,0.0703692,0.337362,0.33736,0.888875,0.914931,0.0,-0.00479892,0.00105662,0.000332539,0.00169031,0.00169031,2.68078e-07
13,train,6,1,True,True,0.115186,0.111889,0.00329652,0.0960038,0.100535,0.00640699,0.00601473,0.111883,0.11518,True,0.25523025,0.266958,0.262358,0.216673,0.287752,0.241833,0.236952,0.266958,0.262358,0.337611,0.337383,0.873042,0.935307,0.0,0.00355374,0.000257217,0.036486,0.000546603,0.036486,2.68078e-07
14,train,3,0,True,True,0.154378,0.159567,-0.00518859,0.189228,0.194606,0.000575678,0.00055371,0.15437,0.159559,False,0.0484758,0.0412263,0.0753352,0.0363448,0.0705266,0.0147859,0.0608203,0.0402409,0.0485264,0.336089,0.336083,0.892158,0.911457,0.0,-0.00393546,0.00125312,0.000290587,0.00195869,0.00195869,2.68078e-07
15,train,7,1,True,True,0.122534,0.118931,0.00360281,0.110214,0.118805,0.0119201,0.0115698,0.118925,0.122528,True,0.13103315000000001,0.110395,0.158194,0.0788674,0.258362,0.10857,0.0805108,0.151575,0.101791,0.341153,0.340484,0.880783,0.924084,0.0,0.00431783,0.000715025,0.0471674,0.000755276,0.0471674,2.68078e-07
16,train,0,0,True,True,0.129819,0.133761,-0.00394127,0.122815,0.130408,0.0142149,0.0141555,0.129812,0.133753,False,0.11172373749999999,0.160014,0.0986627,0.119663,0.115447,0.0692506,0.0968116,0.101431,0.13251,0.343583,0.343007,0.887056,0.916588,0.0,-0.00329733,0.00064394,0.015694,0.00112304,0.015694,2.68077e-07
17,train,4,1,True,True,0.110267,0.107365,0.00290119,0.0890025,0.0947401,0.0457571,0.0459398,0.107359,0.11026,True,0.221766,0.238235,0.219282,0.202985,0.246574,0.202823,0.20084,0.228693,0.234696,0.218324,0.214971,0.863649,0.953083,0.0,0.0030944,0.000193214,0.0302067,0.000424703,0.0302067,2.68077e-07
18,train,1,0,True,True,0.140459,0.144607,-0.0041478,0.171925,0.177102,0.00708611,0.0073089,0.140451,0.144599,False,0.062963425,0.126535,0.0524847,0.0329468,0.100645,0.0224322,0.0752104,0.0452489,0.0482044,0.338104,0.338042,0.890669,0.912782,0.0,-0.00325889,0.000888908,0.000730776,0.00144132,0.00144132,2.68077e-07
19,train,5,1,True,True,0.104753,0.102476,0.00227703,0.0932564,0.102489,0.00691983,0.0058595,0.10247,0.104747,True,0.25522849999999997,0.266956,0.262356,0.216672,0.28775,0.241832,0.23695,0.266956,0.262356,0.33785,0.337215,0.814246,1.2,0.0,0.0022982,2.11707e-05,0.0242224,0.000304155,0.0242224,2.68077e-07
20,train,2,0,True,True,0.144096,0.147281,-0.00318577,0.176688,0.180422,0.00206905,0.00213385,0.144088,0.147273,False,0.06434694999999999,0.0739281,0.0416279,0.103902,0.0341489,0.0514095,0.0564969,0.082894,0.0703683,0.337355,0.337327,0.893842,0.909487,0.0,-0.00223224,0.000953524,0.000227841,0.00152539,0.00152539,2.68077e-07
21,train,6,1,True,True,0.110001,0.108475,0.00152658,0.0921433,0.103312,0.00715008,0.00579591,0.108469,0.109995,True,0.255228375,0.266956,0.262356,0.216671,0.28775,0.241832,0.23695,0.266956,0.262356,0.337966,0.337149,0.879644,0.924707,0.0,0.00187257,0.000345988,0.0316987,0.000457959,0.0316987,2.68076e-07
22,train,3,0,True,True,0.152363,0.154899,-0.00253591,0.187144,0.189819,0.00065226,0.0010226,0.152355,0.154892,False,0.0484749375,0.0412257,0.0753344,0.0363442,0.0705252,0.0147851,0.060819,0.0402404,0.0485255,0.33608,0.336069,0.896621,0.906864,0.0,-0.00139776,0.00113815,0.000191133,0.00178287,0.00178287,2.68076e-07
23,train,7,1,True,True,0.11961,0.117717,0.00189294,0.10614,0.120844,0.0124202,0.0114562,0.11771,0.119603,True,0.1310314125,0.110393,0.158192,0.0788654,0.258361,0.108568,0.0805089,0.151574,0.101789,0.341877,0.340035,0.88832,0.914555,0.0,0.00307929,0.00118635,0.0451181,0.000727741,0.0451181,2.68076e-07
24,train,0,0,True,True,0.127896,0.129447,-0.00155034,0.120263,0.128379,0.014206,0.0142287,0.127889,0.12944,False,0.11172185,0.160013,0.0986605,0.119662,0.115444,0.0692484,0.0968099,0.101429,0.132508,0.343776,0.342593,0.894787,0.908084,0.0,-0.00100143,0.000548912,0.0153649,0.00100272,0.0153649,2.68076e-07
25,train,4,1,True,True,0.106364,0.105178,0.00118604,0.0853954,0.097466,0.0456882,0.0467816,0.105172,0.106358,True,0.221763625,0.238233,0.21928,0.202984,0.246571,0.20282,0.200837,0.22869,0.234694,0.21991,0.201451,0.873529,0.933431,0.0,0.00140165,0.000215618,0.0273787,0.000375048,0.0273787,2.68075e-07
26,train,1,0,True,True,0.138447,0.140557,-0.0021104,0.169722,0.173464,0.00686894,0.00773556,0.138439,0.140549,False,0.06296225,0.126534,0.0524835,0.0329456,0.100644,0.0224309,0.0752092,0.0452476,0.0482032,0.338093,0.337943,0.895394,0.907787,0.0,-0.0013035,0.000806899,0.000803522,0.0013115,0.0013115,2.68075e-07
27,train,5,1,True,True,0.102586,0.102544,4.1805e-05,0.0862784,0.106896,0.00853807,0.0055517,0.102538,0.10258,True,0.255227,0.266955,0.262355,0.21667,0.287748,0.24183,0.236949,0.266955,0.262354,0.338784,0.336903,0.896791,0.904052,0.0,0.000799259,0.000757454,0.024246,0.000312381,0.024246,2.68075e-07
28,train,2,0,True,True,0.142058,0.142937,-0.00087845,0.174474,0.176116,0.00202596,0.0023607,0.14205,0.142929,False,0.0643459375,0.0739276,0.0416263,0.103901,0.0341477,0.0514084,0.056496,0.0828931,0.0703674,0.337349,0.337269,0.899348,0.904086,0.0,-1.89461e-05,0.000859504,0.00016271,0.00138248,0.00138248,2.68075e-07
29,train,6,1,True,True,0.106396,0.10659,-0.000193657,0.0837166,0.108665,0.00920881,0.00543575,0.106584,0.10639,False,0.2552265,0.266954,0.262354,0.21667,0.287748,0.24183,0.236948,0.266954,0.262354,0.339272,0.336795,0.905264,0.896253,0.0,0.000403567,0.000597224,0.0292227,0.000414445,0.0292227,2.68075e-07
30,train,3,0,True,True,0.150367,0.150799,-0.000431712,0.185079,0.185635,0.000677514,0.00183075,0.15036,0.150793,False,0.048474025000000004,0.0412251,0.0753336,0.0363435,0.0705238,0.0147843,0.0608176,0.0402398,0.0485245,0.336072,0.336028,0.900926,0.902815,0.0,0.000604196,0.00103591,0.000196118,0.00163562,0.00163562,2.68074e-07
31,train,7,1,True,True,0.117533,0.115411,0.00212173,0.0968318,0.129525,0.0143014,0.0111513,0.115404,0.117526,True,0.1310297,0.110391,0.158191,0.0788636,0.25836,0.108566,0.080507,0.151572,0.101787,0.346053,0.339203,0.884914,0.918456,0.0,0.00629061,0.00416889,0.0414658,0.000667118,0.0414658,2.68074e-07
32,train,0,0,True,True,0.125652,0.125229,0.000423495,0.117798,0.129408,0.0137273,0.0143591,0.125645,0.125222,True,0.11171987500000001,0.160011,0.0986584,0.11966,0.115441,0.0692463,0.0968083,0.101427,0.132507,0.344338,0.341721,0.903577,0.899389,0.0,0.00090666,0.000483166,0.0150096,0.000891493,0.0150096,2.68074e-07
33,train,4,1,True,True,0.108661,0.10932,-0.000658931,0.078394,0.104244,0.0413485,0.0484372,0.109314,0.108655,False,0.22176162500000002,0.238231,0.219277,0.202984,0.246568,0.202818,0.200835,0.228688,0.234692,0.27906,0.173248,0.911368,0.890529,0.0,-0.000749116,-9.01858e-05,0.0326687,0.000490324,0.0326687,2.68074e-07
34,train,1,0,True,True,0.136769,0.139017,-0.00224759,0.167476,0.17313,0.00369633,0.00923403,0.136762,0.139009,False,0.0629609,0.126532,0.0524821,0.0329444,0.100643,0.0224296,0.0752079,0.0452462,0.048202,0.338083,0.3376,0.894639,0.908502,0.0,-0.0017908,0.000456792,0.000881146,0.00126103,0.00126103,2.68073e-07
35,train,5,1,True,True,0.106152,0.107817,-0.00166516,0.0754959,0.11787,0.019748,0.0156356,0.107811,0.106146,False,0.25522537500000003,0.266953,0.262353,0.216669,0.287746,0.241829,0.236947,0.266953,0.262353,0.340089,0.333078,0.937138,0.871495,0.0,-0.00108512,0.000580041,0.0307314,0.000451081,0.0307314,2.68073e-07
36,train,2,0,True,True,0.140105,0.139309,0.000795416,0.172151,0.17265,0.00175769,0.00273334,0.140097,0.139302,True,0.06434486250000002,0.073927,0.0416246,0.1039,0.0341465,0.0514073,0.056495,0.0828921,0.0703664,0.337344,0.337137,0.904018,0.89936,0.0,0.00153587,0.000740456,0.000315838,0.00126848,0.00126848,2.68073e-07
37,train,6,1,True,True,0.10383,0.104704,-0.000874183,0.0708633,0.122393,0.011148,0.00551815,0.104698,0.103824,False,0.2552245,0.266952,0.262352,0.216668,0.287745,0.241828,0.236947,0.266952,0.262352,0.34431,0.336043,0.936509,0.871527,0.0,0.000109653,0.000983836,0.0267817,0.000372336,0.0267817,2.68073e-07
38,train,3,0,True,True,0.148267,0.148862,-0.000594798,0.182907,0.183746,-0.000186151,0.00730092,0.14826,0.148859,False,0.0484731375,0.0412245,0.0753328,0.0363428,0.0705224,0.0147835,0.0608163,0.0402392,0.0485236,0.336064,0.335806,0.900454,0.903201,0.0,0.000374467,0.000969265,0.000346177,0.00156634,0.00156634,2.68073e-07
39,train,7,1,True,True,0.122291,0.113649,0.00864189,0.0941036,0.147786,0.0117151,0.0113519,0.113643,0.122284,True,0.13102785,0.110388,0.15819,0.0788617,0.258359,0.108564,0.0805051,0.15157,0.101785,0.349969,0.337554,0.853403,0.980411,0.0,0.0110543,0.0024124,0.038527,0.000619828,0.038527,2.68072e-07
40,train,0,0,True,True,0.123998,0.122574,0.00142397,0.115172,0.135987,0.0117306,0.0153529,0.123991,0.122567,True,0.11171773749999998,0.16001,0.0986562,0.119658,0.115438,0.0692441,0.0968066,0.101424,0.132505,0.345498,0.340106,0.909093,0.89359,0.0,0.00162774,0.000203774,0.0147835,0.000822705,0.0147835,2.68072e-07
41,train,4,1,True,True,0.102936,0.102986,-4.93172e-05,0.0676313,0.116441,0.0320898,0.052585,0.10298,0.102931,False,0.22175962500000002,0.238229,0.219275,0.202983,0.246565,0.202816,0.200833,0.228686,0.23469,0.346607,0.0939001,0.903817,0.897145,0.0,-0.000378382,-0.000329064,0.024614,0.000333196,0.024614,2.68072e-07
42,train,1,0,True,True,0.134455,0.138043,-0.00358758,0.16529,0.172455,0.00261301,0.0130075,0.134448,0.138037,False,0.06295970000000001,0.12653,0.0524809,0.0329432,0.100643,0.0224282,0.0752066,0.0452449,0.0482008,0.338075,0.336973,0.890086,0.91326,0.0,-0.00270053,0.000887049,0.00095443,0.00122809,0.00122809,2.68072e-07
43,train,5,1,True,True,0.102219,0.103168,-0.000949744,0.0608194,0.135957,0.0124699,0.00461911,0.103163,0.102228,False,0.255223375,0.266951,0.262351,0.216667,0.287744,0.241827,0.236945,0.266951,0.262351,0.357344,0.335535,1.08757,0.842854,0.0,0.00654009,0.00748984,0.0248314,0.000339086,0.0248314,2.68072e-07
44,train,2,0,True,True,0.138075,0.136368,0.00170709,0.170021,0.170323,-4.98163e-05,0.00360993,0.138067,0.13636,True,0.06434385,0.0739265,0.041623,0.103899,0.0341453,0.0514062,0.0564941,0.0828912,0.0703655,0.337338,0.33688,0.906958,0.896181,0.0,0.00243613,0.000729035,0.000435268,0.00117874,0.00117874,2.68071e-07
45,train,6,1,True,True,0.10954,0.102507,0.00703287,0.057139,0.14355,0.0123523,0.00430417,0.102502,0.109552,True,0.25522275,0.266951,0.26235,0.216666,0.287743,0.241826,0.236945,0.266951,0.26235,0.367684,0.33521,1.2,-0.00426764,0.0,0.0139128,0.00687993,0.0240867,0.000324798,0.0240867,2.68071e-07
46,train,3,0,True,True,0.146371,0.147359,-0.000987221,0.180936,0.182281,-0.000548905,0.018549,0.146364,0.147359,False,0.0484722375,0.0412239,0.075332,0.0363421,0.070521,0.0147827,0.060815,0.0402386,0.0485226,0.336056,0.333963,0.899386,0.904146,0.0,-8.27785e-05,0.000904443,0.000444424,0.00151245,0.00151245,2.68071e-07
47,train,7,1,True,True,0.129761,0.111819,0.017942,0.0915551,0.16402,0.00700019,0.012098,0.111813,0.129757,True,0.13102624999999998,0.110386,0.158189,0.0788598,0.258358,0.108562,0.0805032,0.151569,0.101783,0.352229,0.336029,0.824224,1.2,0.0,0.0199972,0.00205522,0.0119384,0.00057139,0.0119384,2.68071e-07
48,train,0,0,True,True,0.122185,0.12032,0.00186433,0.11272,0.147362,0.00694475,0.017205,0.122178,0.120314,True,0.1117159875,0.160009,0.098654,0.119656,0.115436,0.0692419,0.096805,0.101422,0.132504,0.348696,0.338204,0.912585,0.8902,0.0,0.00218192,0.000317587,0.0145745,0.000764351,0.0145745,2.6807e-07
49,train,4,1,True,True,0.102919,0.101434,0.00148424,0.0582705,0.136577,0.018259,0.0610182,0.101429,0.102923,True,0.221757125,0.238226,0.219272,0.202982,0.246563,0.202813,0.20083,0.228683,0.234688,0.365778,0.0143288,-0.00532717,1.2,0.0,0.00179469,0.000310453,0.0227801,0.000302472,0.0227801,2.6807e-07
50,train,1,0,True,True,0.132759,0.138048,-0.00528903,0.163244,0.172655,-0.00314338,0.0198974,0.132751,0.138047,False,0.0629585,0.126529,0.0524796,0.032942,0.100642,0.0224268,0.0752054,0.0452436,0.0481996,0.338069,0.334721,0.884772,0.919484,0.0,-0.00455168,0.000737347,0.00101665,0.00122382,0.00122382,2.6807e-07
