cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.159809,0.159545,0.000264257,0.195156,0.194884,0.0168368,0.0168117,0.159811,0.159547,True,0.286621,0.159809,0.159545,0.000264257,True,0.289297,0.277414,0.288455,0.291318,0.33661,0.336612,1.21812,1.21812,
1,initial_eval,1,0,False,False,0.159974,0.160743,-0.000768505,0.195326,0.196116,0.0270618,0.0270138,0.159976,0.160745,False,0.29452500000000004,0.159974,0.160743,-0.000768505,False,0.31518,0.257519,0.280833,0.324568,0.334542,0.334572,1.20738,1.20737,
2,initial_eval,2,0,False,False,0.164602,0.162848,0.00175342,0.200086,0.198283,0.0260181,0.025972,0.164603,0.16285,True,0.30289850000000007,0.164602,0.162848,0.00175342,True,0.266907,0.311468,0.321552,0.311667,0.334982,0.335007,1.19667,1.19669,
3,initial_eval,3,0,False,False,0.167775,0.167137,0.000638417,0.203351,0.202694,0.0294279,0.0293697,0.167777,0.167138,True,0.32134575000000004,0.167775,0.167137,0.000638417,True,0.32127,0.309111,0.321463,0.333539,0.333477,0.333509,1.18603,1.18605,
4,initial_eval,4,0,False,False,0.166482,0.165156,0.00132635,0.20202,0.200656,0.0286583,0.0286029,0.166483,0.165157,True,0.31270225,0.166482,0.165156,0.00132635,True,0.291463,0.311349,0.323705,0.324292,0.333807,0.33384,1.1755,1.17553,
5,initial_eval,5,0,False,False,0.152182,0.152087,9.46942e-05,0.187309,0.187212,0.0166702,0.0166482,0.152184,0.15209,True,0.26006475,0.152182,0.152087,9.46942e-05,True,0.238304,0.265797,0.264201,0.271957,0.3366,0.336599,1.16521,1.16524,
6,initial_eval,6,0,False,False,0.163849,0.162787,0.00106197,0.199312,0.19822,0.0209728,0.0209415,0.163851,0.162789,True,0.30219525,0.163849,0.162787,0.00106197,True,0.315531,0.28288,0.311974,0.298396,0.336282,0.336292,1.15482,1.15486,
7,initial_eval,7,0,False,False,0.151948,0.150746,0.00120174,0.187068,0.185831,0.0166518,0.0166295,0.15195,0.150748,True,0.25783975000000003,0.151948,0.150746,0.00120174,True,0.234984,0.254013,0.277923,0.264439,0.3366,0.336598,1.14469,1.14474,
8,initial_eval,8,0,False,False,0.162615,0.161537,0.00107812,0.198043,0.196934,0.0179246,0.0178972,0.162617,0.161539,True,0.29870825,0.162615,0.161537,0.00107812,True,0.291677,0.27655,0.309394,0.317212,0.336589,0.336592,1.13951,1.13951,
9,initial_eval,9,0,False,False,0.165028,0.163334,0.00169379,0.200525,0.198782,0.0258348,0.0257892,0.165029,0.163336,True,0.3046955,0.165028,0.163334,0.00169379,True,0.282742,0.307907,0.322145,0.305988,0.335058,0.335082,1.13958,1.13959,
10,initial_eval,10,0,False,False,0.151592,0.1517,-0.00010846,0.186702,0.186813,0.0166797,0.0166576,0.151594,0.151703,False,0.26048325,0.151592,0.1517,-0.00010846,False,0.259619,0.240549,0.261916,0.279849,0.336599,0.336599,1.13976,1.13974,
11,initial_eval,11,0,False,False,0.160338,0.161373,-0.00103446,0.1957,0.196764,0.0268532,0.0268061,0.16034,0.161374,False,0.296002,0.160338,0.161373,-0.00103446,False,0.312671,0.269132,0.278097,0.324108,0.33464,0.334669,1.13953,1.13952,
12,initial_eval,12,0,False,False,0.167376,0.167247,0.000128639,0.20294,0.202807,0.0289191,0.0288631,0.167377,0.167248,True,0.3215555,0.167376,0.167247,0.000128639,True,0.323832,0.312014,0.314598,0.335778,0.333699,0.333732,1.13953,1.13954,
13,initial_eval,13,0,False,False,0.157851,0.157987,-0.00013587,0.193141,0.193281,0.01681,0.0167859,0.157853,0.157989,False,0.28023475000000003,0.157851,0.157987,-0.00013587,False,0.281955,0.278297,0.2775,0.283187,0.336608,0.336609,1.13971,1.13971,
