image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,1,0.3685,737,0.11791820799999986,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,2,0.6635,1327,0.22017249999999988,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,3,0.766,1532,0.31965333299999976,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,4,0.7545,1509,0.418420958,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,5,0.807,1614,0.5186281659999996,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,6,0.818,1636,0.6206031249999997,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,7,0.804,1608,0.7196334999999996,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,8,0.8035,1607,0.8184851249999996,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,9,0.817,1634,0.919452583,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,10,0.82,1640,1.0246150409999997,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,11,0.8235,1647,1.1232812909999996,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,12,0.821,1642,1.2220934579999998,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,13,0.8255,1651,1.3262878750000002,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,14,0.8215,1643,1.4266770829999995,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,15,0.8305,1661,1.5267018329999997,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,16,0.8305,1661,1.628993875,162,18,180,10,370,370,56,796,342
8,3,2,9,2,18,2000,2000,0.03,0.15,0.0,0,17,0.8275,1655,1.733310791,162,18,180,10,370,370,56,796,342
