cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.135435,0.137351,-0.00191589,0.170183,0.172155,0.170183,0.172155,0.135497,0.137413,False,0.46684112499999997,0.135435,0.137351,-0.00191589,False,0.135492,0.137407,-0.00191588,False,0.135538,0.137454,-0.00191588,False,0.135548,0.137464,-0.00191583,False,0.713124,0.660658,0.685698,0.579186,0.147446,0.133525,0.313433,0.501659,0.33594,0.335943,1.2,1.16471e-09,
1,initial_eval,1,0,False,False,0.128356,0.128533,-0.000177115,0.162897,0.163079,0.162897,0.163079,0.128418,0.128595,False,0.45609028749999997,0.128356,0.128533,-0.000177115,False,0.128413,0.12859,-0.000177073,False,0.128459,0.128636,-0.000177041,False,0.128469,0.128646,-0.000176988,False,0.49968,0.711146,0.699148,0.493152,0.359711,0.262828,0.0982273,0.52483,0.335752,0.335756,1.2,1.16471e-09,
2,initial_eval,2,0,False,False,0.137524,0.144799,-0.00727491,0.172336,0.17984,0.172336,0.179843,0.137586,0.144865,False,0.5035556,0.137524,0.144799,-0.00727491,False,0.137581,0.14486,-0.00727849,False,0.137628,0.144909,-0.00728142,False,0.137638,0.14492,-0.00728205,False,0.77011,0.618524,0.604273,0.619947,0.0861458,0.365895,0.193442,0.770108,0.335829,0.335832,1.2,1.16471e-09,
3,initial_eval,3,0,False,False,0.137081,0.142904,-0.00582286,0.171878,0.177872,0.171878,0.177872,0.137143,0.142966,False,0.5035841249999999,0.137081,0.142904,-0.00582286,False,0.137138,0.142961,-0.00582305,False,0.137185,0.143008,-0.00582318,False,0.137194,0.143018,-0.00582316,False,0.759367,0.681135,0.651796,0.584435,0.187787,0.255566,0.183988,0.724599,0.336053,0.336054,1.16471e-09,1.2,
4,initial_eval,4,0,False,False,0.140358,0.139684,0.000674242,0.175268,0.174551,0.17527,0.174551,0.140426,0.139747,True,0.516221375,0.140358,0.139684,0.000674242,True,0.140418,0.139739,0.000678634,True,0.140467,0.139785,0.000682234,True,0.140478,0.139795,0.000683122,True,0.640178,0.683768,0.770108,0.539859,0.154537,0.441556,0.209692,0.690073,0.335872,0.335875,1.16471e-09,1.2,
5,initial_eval,5,0,False,False,0.0932478,0.0950219,-0.00177412,0.12674,0.128567,0.12674,0.128567,0.0933109,0.095085,False,0.299385625,0.0932478,0.0950219,-0.00177412,False,0.0933034,0.0950775,-0.0017741,False,0.0933491,0.0951232,-0.00177409,False,0.0933591,0.0951331,-0.001774,False,0.420859,0.431964,0.432726,0.364757,0.239553,0.102487,0.110029,0.29271,0.336034,0.336029,1.2,1.16471e-09,
6,initial_eval,6,0,False,False,0.120723,0.121182,-0.000458729,0.155038,0.15551,0.155038,0.15551,0.120787,0.121246,False,0.398855625,0.120723,0.121182,-0.000458729,False,0.12078,0.121238,-0.000458687,False,0.120826,0.121285,-0.000458655,False,0.120836,0.121295,-0.000458602,False,0.518423,0.549784,0.627101,0.455056,0.11262,0.33029,0.125167,0.472404,0.3358,0.335809,1.2,1.16471e-09,
7,initial_eval,7,0,False,False,0.124835,0.118311,0.00652419,0.159273,0.152555,0.159273,0.152555,0.1249,0.118375,True,0.474057875,0.124835,0.118311,0.00652419,True,0.124892,0.118368,0.00652439,True,0.124938,0.118414,0.00652453,True,0.124948,0.118424,0.00652452,True,0.284153,0.607219,0.706149,0.376936,0.261064,0.691026,0.407411,0.458505,0.335757,0.335752,1.2,1.16471e-09,
8,initial_eval,8,0,False,False,0.115659,0.119485,-0.003826,0.149824,0.153764,0.149824,0.153764,0.115723,0.119549,False,0.467129625,0.115659,0.119485,-0.003826,False,0.115715,0.119541,-0.00382605,False,0.115762,0.119588,-0.00382609,False,0.115772,0.119598,-0.00382598,False,0.65545,0.35546,0.405952,0.653942,0.366014,0.488639,0.265053,0.546527,0.33568,0.335679,1.16471e-09,1.2,
9,initial_eval,9,0,False,False,0.116418,0.116376,4.20959e-05,0.150606,0.150563,0.150606,0.150563,0.116482,0.11644,True,0.45341837499999993,0.116418,0.116376,4.20959e-05,True,0.116475,0.116433,4.21335e-05,True,0.116521,0.116479,4.21615e-05,True,0.116531,0.116489,4.22131e-05,True,0.382411,0.585199,0.620397,0.425038,0.329534,0.433006,0.258689,0.593073,0.335686,0.335683,1.16471e-09,1.2,
