image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,1,0.757,757,0.13082216600000018,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,2,0.854,854,0.24052158300000004,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,3,0.873,873,0.3468464579999999,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,4,0.874,874,0.4545122909999999,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,5,0.883,883,0.5645392080000002,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,6,0.905,905,0.6717701250000001,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,7,0.898,898,0.7778282910000001,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,8,0.896,896,0.8829953330000002,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,9,0.906,906,0.9908182499999998,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,10,0.911,911,1.0990046250000005,1152,32,320,10,1514,1514,84,3112,1472
