cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.139407,0.14613,-0.00672292,0.173917,0.180845,-0.000994028,-0.0010358,0.139405,0.146128,False,0.44787324999999995,0.139407,0.14613,-0.00672292,False,0.741245,0.57729,0.633202,0.770218,0.107267,0.142146,0.109099,0.502519,0.335993,0.335989,1.21805,1.21797,
1,initial_eval,1,0,False,False,0.119276,0.12271,-0.0034341,0.1532,0.156735,-0.00167877,-0.00171822,0.119275,0.122709,False,0.383877,0.119276,0.12271,-0.0034341,False,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.335939,0.335937,1.20769,1.20759,
2,initial_eval,2,0,False,False,0.0985089,0.101429,-0.00291976,0.131814,0.134821,0.000484126,0.00054453,0.0985088,0.101428,False,0.29886775000000004,0.0985089,0.101429,-0.00291976,False,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.336155,0.336166,1.19756,1.19745,
3,initial_eval,3,0,False,False,0.0925805,0.0944232,-0.00184265,0.125707,0.127604,-0.00126115,-0.0012502,0.0925808,0.0944233,False,0.34778837500000004,0.0925805,0.0944232,-0.00184265,False,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.335944,0.335948,1.18754,1.18742,
4,initial_eval,4,0,False,False,0.109917,0.114399,-0.00448219,0.143563,0.148178,-0.000498254,-0.000550833,0.109916,0.114398,False,0.383445,0.109917,0.114399,-0.00448219,False,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.336072,0.336064,1.17736,1.17719,
5,initial_eval,5,0,False,False,0.107322,0.108914,-0.00159171,0.140891,0.14253,-0.000778612,-0.000753078,0.107322,0.108913,False,0.37133174999999996,0.107322,0.108914,-0.00159171,False,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.336015,0.336021,1.16737,1.1672,
6,initial_eval,6,0,False,False,0.140667,0.141699,-0.00103217,0.175231,0.176277,-0.00269435,-0.00265217,0.140665,0.141697,False,0.543652625,0.140667,0.141699,-0.00103217,False,0.676339,0.66374,0.770216,0.650108,0.375466,0.351668,0.149631,0.712053,0.335796,0.335805,1.15705,1.15688,
7,initial_eval,7,0,False,False,0.113602,0.118965,-0.00536291,0.147358,0.15288,-0.0032826,-0.00332007,0.113602,0.118964,False,0.42723375,0.113602,0.118965,-0.00536291,False,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.335671,0.335667,1.14721,1.14702,
8,initial_eval,8,0,False,False,0.111489,0.113799,-0.00231037,0.145182,0.147561,-0.00266736,-0.00270176,0.111488,0.113799,False,0.41991187500000005,0.111489,0.113799,-0.00231037,False,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.335737,0.335733,1.13976,1.13978,
9,initial_eval,9,0,False,False,0.134106,0.142411,-0.00830576,0.168463,0.177026,-0.00288345,-0.00291781,0.134104,0.14241,False,0.5125648500000001,0.134106,0.142411,-0.00830576,False,0.715184,0.569406,0.590993,0.770217,0.328889,0.269307,0.0863048,0.770218,0.335828,0.335823,1.13947,1.13939,
10,initial_eval,10,0,False,False,0.101647,0.104852,-0.00320478,0.135046,0.138346,-0.00119281,-0.001177,0.101647,0.104851,False,0.34533500000000006,0.101647,0.104852,-0.00320478,False,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.335933,0.335937,1.13993,1.13993,
11,initial_eval,11,0,False,False,0.114644,0.118569,-0.00392587,0.14843,0.152472,-0.00140584,-0.00139468,0.114643,0.118569,False,0.40108024999999997,0.114644,0.118569,-0.00392587,False,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.335903,0.335907,1.13961,1.13959,
12,initial_eval,12,0,False,False,0.144451,0.147301,-0.00284992,0.179111,0.182044,-0.00317181,-0.00322228,0.144449,0.147298,False,0.49262754999999997,0.144451,0.147301,-0.00284992,False,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.335762,0.335753,1.13938,1.13938,
13,initial_eval,13,0,False,False,0.123636,0.127255,-0.00361931,0.157688,0.161414,-0.00175983,-0.00175453,0.123635,0.127254,False,0.41943698749999997,0.123636,0.127255,-0.00361931,False,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.33594,0.33594,1.13988,1.13987,
14,initial_eval,14,0,False,False,0.13335,0.134764,-0.00141415,0.167687,0.169143,-0.00319474,-0.00322537,0.133348,0.134762,False,0.5126675,0.13335,0.134764,-0.00141415,False,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.335705,0.335702,1.13959,1.13961,
15,initial_eval,15,0,False,False,0.139008,0.145196,-0.00618805,0.17351,0.179879,-0.000575257,-0.000605645,0.139005,0.145193,False,0.456683375,0.139008,0.145196,-0.00618805,False,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.336047,0.336048,1.13961,1.13955,
16,initial_eval,16,0,False,False,0.0812125,0.0825032,-0.00129066,0.113988,0.115312,0.00111127,0.00108109,0.0812131,0.0825034,False,0.30304525,0.0812125,0.0825032,-0.00129066,False,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.336414,0.33641,1.13993,1.13993,
17,initial_eval,17,0,False,False,0.140836,0.141615,-0.000778438,0.175407,0.176189,-0.00141067,-0.00138521,0.140835,0.141612,False,0.48929249999999996,0.140836,0.141615,-0.000778438,False,0.640951,0.717267,0.770216,0.685167,0.108697,0.284195,0.178522,0.529325,0.335979,0.335984,1.13911,1.13911,
18,initial_eval,18,0,False,False,0.150124,0.148702,0.00142195,0.184964,0.183499,-0.00419113,-0.00419657,0.150122,0.1487,True,0.65045525,0.150124,0.148702,0.00142195,True,0.396961,0.770218,0.770218,0.710292,0.629719,0.710614,0.445404,0.770216,0.335639,0.33564,1.13955,1.13958,
19,initial_eval,19,0,False,False,0.14269,0.148497,-0.00580683,0.177296,0.183294,-0.00105868,-0.00108304,0.142687,0.148495,False,0.5311901250000001,0.14269,0.148497,-0.00580683,False,0.770218,0.613438,0.73708,0.770217,0.288301,0.178341,0.121709,0.770217,0.336032,0.336032,1.13973,1.13965,
20,initial_eval,20,0,False,False,0.143325,0.147661,-0.00433589,0.177949,0.182419,-0.00217067,-0.00221036,0.143322,0.147658,False,0.52926175,0.143325,0.147661,-0.00433589,False,0.75562,0.482195,0.633557,0.770218,0.106731,0.619649,0.159538,0.706586,0.33587,0.335863,1.13965,1.13965,
21,initial_eval,21,0,False,False,0.117662,0.120556,-0.00289453,0.151538,0.154518,-0.00161751,-0.00169065,0.117661,0.120555,False,0.3978995,0.117662,0.120556,-0.00289453,False,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.335838,0.335825,1.13993,1.13993,
22,initial_eval,22,0,False,False,0.127663,0.124803,0.00286,0.161842,0.158894,-0.00280156,-0.0028836,0.127662,0.124802,True,0.512546375,0.127663,0.124803,0.00286,True,0.572917,0.476237,0.588594,0.770216,0.330766,0.770216,0.260624,0.330801,0.335786,0.335778,1.1396,1.13966,
23,initial_eval,23,0,False,False,0.134883,0.141462,-0.00657917,0.169266,0.176045,-0.00179864,-0.00181602,0.134881,0.14146,False,0.49322725,0.134883,0.141462,-0.00657917,False,0.770217,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.335873,0.335876,1.13961,1.13951,
24,initial_eval,24,0,False,False,0.0977587,0.0996721,-0.00191338,0.131041,0.133012,-0.000925238,-0.000864375,0.0977588,0.099672,False,0.35681999999999997,0.0977587,0.0996721,-0.00191338,False,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.335995,0.336009,1.13993,1.13993,
25,initial_eval,25,0,False,False,0.13901,0.135076,0.00393356,0.173522,0.169462,-0.00284418,-0.00285878,0.139008,0.135074,True,0.560585375,0.13901,0.135076,0.00393356,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770217,0.251963,0.648339,0.3358,0.335799,1.13928,1.13935,
26,initial_eval,26,0,False,False,0.145637,0.152174,-0.00653742,0.180343,0.18708,-0.00200133,-0.0020233,0.145635,0.152172,False,0.560426125,0.145637,0.152174,-0.00653742,False,0.436849,0.770216,0.681453,0.713739,0.770217,0.151298,0.22418,0.735457,0.33591,0.335913,1.13959,1.13948,
27,initial_eval,27,0,False,False,0.149971,0.156248,-0.00627641,0.184806,0.191274,-0.000686941,-0.000716438,0.149969,0.156246,False,0.542117875,0.149971,0.156248,-0.00627641,False,0.770217,0.770218,0.770218,0.770218,0.241903,0.12439,0.119561,0.770218,0.336071,0.336071,1.1396,1.13959,
28,initial_eval,28,0,False,False,0.107837,0.111407,-0.00356973,0.141421,0.145097,-0.00134365,-0.00136527,0.107836,0.111406,False,0.36707737499999993,0.107837,0.111407,-0.00356973,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.335874,0.335872,1.13993,1.13993,
29,initial_eval,29,0,False,False,0.116942,0.119554,-0.00261142,0.150797,0.153485,-0.0010277,-0.00102906,0.116941,0.119553,False,0.36093624999999996,0.116942,0.119554,-0.00261142,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.336007,0.336006,1.13964,1.13964,
30,initial_eval,30,0,False,False,0.139405,0.142991,-0.00358622,0.173919,0.177609,-0.000508255,-0.000516707,0.139402,0.142988,False,0.4866560000000001,0.139405,0.142991,-0.00358622,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.336124,0.336127,1.13946,1.13944,
