cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0767125,0.0775058,-0.000793312,0.1096,0.110417,0.0189901,0.0189602,0.0767191,0.0775124,False,0.11001087500000001,0.0767125,0.0775058,-0.000793312,False,0.110025,0.110023,0.109969,0.110027,0.110024,0.109966,0.110028,0.110025,0.337464,0.337466,1.21909,1.21909,
1,initial_eval,1,0,False,False,0.0771605,0.0779662,-0.000805685,0.110064,0.110894,0.0176038,0.0175651,0.0771672,0.0779729,False,0.110675875,0.0771605,0.0779662,-0.000805685,False,0.112051,0.110494,0.110439,0.110497,0.110495,0.110436,0.110499,0.110496,0.337431,0.337431,1.20899,1.20897,
2,initial_eval,2,0,False,False,0.0925157,0.0925503,-3.46011e-05,0.125898,0.125933,0.00711316,0.00722804,0.0925222,0.0925568,False,0.13328875,0.0925157,0.0925503,-3.46011e-05,False,0.125917,0.140535,0.148432,0.125917,0.125917,0.143595,0.125917,0.13008,0.336205,0.336235,1.19878,1.19877,
3,initial_eval,3,0,False,False,0.100415,0.10168,-0.00126514,0.134038,0.135342,0.00330482,0.00323526,0.100421,0.101686,False,0.14730137499999998,0.100415,0.10168,-0.00126514,False,0.156463,0.154949,0.149208,0.157328,0.134717,0.134617,0.134724,0.156405,0.335803,0.335793,1.18862,1.1886,
4,initial_eval,4,1,False,False,0.0838067,0.0827858,0.00102086,0.115864,0.116916,0.0140193,0.0139401,0.0827924,0.0838132,True,0.11964899999999999,0.0838067,0.0827858,0.00102086,True,0.116413,0.11641,0.116339,0.116414,0.116411,0.116335,0.142458,0.116412,0.336924,0.336914,1.17875,1.17872,
5,initial_eval,5,1,False,False,0.0841767,0.0832039,0.000972894,0.116296,0.117298,0.0138847,0.0138187,0.0832104,0.0841833,True,0.11970337499999999,0.0841767,0.0832039,0.000972894,True,0.116818,0.116815,0.116748,0.11682,0.140042,0.116744,0.116822,0.116818,0.3369,0.336895,1.16894,1.1689,
6,initial_eval,6,1,False,False,0.0774337,0.0766409,0.000792866,0.109526,0.110343,0.0189965,0.0189666,0.0766475,0.0774403,True,0.109936875,0.0774337,0.0766409,0.000792866,True,0.109951,0.109949,0.109895,0.109953,0.10995,0.109892,0.109954,0.109951,0.337465,0.337467,1.15926,1.15921,
7,initial_eval,7,1,False,False,0.0852021,0.0849017,0.000300346,0.118048,0.118357,0.0118956,0.0119664,0.0849083,0.0852087,True,0.121975875,0.0852021,0.0849017,0.000300346,True,0.118209,0.118208,0.118188,0.11821,0.123992,0.142581,0.11821,0.118209,0.336741,0.336766,1.14954,1.14949,
8,train,0,0,True,True,0.076617,0.0774097,-0.000792717,0.109501,0.110318,0.018996,0.0189661,0.0766236,0.0774163,False,0.10991225,0.076617,0.0774097,-0.000792717,False,0.109927,0.109924,0.10987,0.109928,0.109925,0.109868,0.109929,0.109927,0.337507,0.33751,1.2,4.82258e-07,1.04498
9,train,1,0,True,True,0.067003,0.0671612,-0.000158225,0.0995962,0.0997593,0.0182196,0.0181887,0.0670104,0.0671686,False,0.099974275,0.067003,0.0671612,-0.000158225,False,0.102049,0.099681,0.0996692,0.0996817,0.0996812,0.0996686,0.0996821,0.0996814,0.337632,0.337646,1.2,4.82308e-07,1.04498
10,train,2,0,True,True,0.0813875,0.0802188,0.00116866,0.114435,0.11323,0.00758282,0.00778842,0.0813948,0.0802261,True,0.1235065,0.0813875,0.0802188,0.00116866,True,0.113801,0.132873,0.142875,0.113799,0.113804,0.137143,0.113796,0.119961,0.336289,0.336347,4.82244e-07,1.2,0.0145388
