cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0769716,0.0782688,-0.00129721,0.109867,0.111204,0.0194264,0.0193893,0.0769781,0.0782753,False,0.11067824999999999,0.0769716,0.0782688,-0.00129721,False,0.110922,0.11055,0.110608,0.110774,0.110555,0.110463,0.110556,0.110998,0.337493,0.337485,1.21909,1.21908,
1,initial_eval,1,0,False,False,0.0766362,0.0779274,-0.00129116,0.109522,0.110852,0.0194212,0.0193843,0.0766428,0.0779339,False,0.11018849999999998,0.0766362,0.0779274,-0.00129116,False,0.110217,0.110202,0.110138,0.110212,0.110207,0.110115,0.110207,0.11021,0.337492,0.337484,1.20899,1.20896,
2,initial_eval,2,0,False,False,0.0766348,0.077926,-0.00129114,0.10952,0.11085,0.0194213,0.0193843,0.0766414,0.0779325,False,0.11018649999999999,0.0766348,0.077926,-0.00129114,False,0.110216,0.1102,0.110137,0.110207,0.110205,0.110113,0.110205,0.110209,0.337492,0.337484,1.19897,1.19893,
3,initial_eval,3,0,False,False,0.076634,0.0779252,-0.00129113,0.109519,0.11085,0.0194213,0.0193844,0.0766406,0.0779317,False,0.11018575,0.076634,0.0779252,-0.00129113,False,0.110215,0.110199,0.110136,0.110207,0.110204,0.110113,0.110204,0.110208,0.337492,0.337484,1.18903,1.18898,
4,initial_eval,4,1,False,False,0.088305,0.086904,0.00140098,0.120102,0.121545,0.0191434,0.0191008,0.08691,0.0883109,True,0.125565125,0.088305,0.086904,0.00140098,True,0.124613,0.125304,0.124465,0.129819,0.123303,0.123207,0.126666,0.127144,0.337509,0.337504,1.17904,1.17899,
5,initial_eval,5,1,False,False,0.0936563,0.0921679,0.00148837,0.125525,0.127058,0.0112743,0.0112395,0.0921737,0.0936619,True,0.133861375,0.0936563,0.0921679,0.00148837,True,0.131921,0.134602,0.13054,0.140422,0.131106,0.130732,0.136488,0.13508,0.336966,0.336954,1.16912,1.16905,
6,initial_eval,6,1,False,False,0.0936554,0.092167,0.00148836,0.125524,0.127057,0.0112737,0.0112389,0.0921727,0.093661,True,0.133860375,0.0936554,0.092167,0.00148836,True,0.13192,0.134601,0.130539,0.140421,0.131105,0.130731,0.136487,0.135079,0.336966,0.336953,1.1593,1.15922,
7,initial_eval,7,1,False,False,0.0812413,0.0798598,0.00138152,0.112843,0.114267,0.0392621,0.0390452,0.0798661,0.0812476,True,0.11506087499999999,0.0812413,0.0798598,0.00138152,True,0.113588,0.114352,0.113503,0.124233,0.113576,0.113477,0.114177,0.113581,0.292178,0.294015,1.14969,1.1496,
8,train,0,0,True,True,0.0769655,0.0782626,-0.00129715,0.109861,0.111198,0.0194266,0.0193896,0.076972,0.0782691,False,0.110671875,0.0769655,0.0782626,-0.00129715,False,0.110916,0.110544,0.110602,0.110767,0.110549,0.110457,0.110549,0.110991,0.337536,0.337527,1.2,4.82255e-07,1.04518
9,train,1,0,True,True,0.0759479,0.0771921,-0.0012442,0.108812,0.110094,0.0194611,0.0194208,0.0759546,0.0771987,False,0.10945512500000001,0.0759479,0.0771921,-0.0012442,False,0.109483,0.109468,0.109406,0.109479,0.109472,0.109384,0.109473,0.109476,0.337541,0.337536,1.2,4.82259e-07,1.04518
10,train,2,0,True,True,0.0755829,0.0767823,-0.0011994,0.108436,0.109672,0.0282773,0.0281974,0.0755895,0.0767888,False,0.10905537499999998,0.0755829,0.0767823,-0.0011994,False,0.109082,0.109068,0.109009,0.109075,0.109073,0.108987,0.109073,0.109076,0.335028,0.33505,1.2,4.82261e-07,1.04518
11,train,3,0,True,True,0.0752213,0.0763781,-0.00115676,0.108063,0.109255,0.0194994,0.0194606,0.075228,0.0763847,False,0.10866062500000001,0.0752213,0.0763781,-0.00115676,False,0.108687,0.108673,0.108616,0.108679,0.108677,0.108594,0.108678,0.108681,0.337552,0.337548,1.2,4.82262e-07,1.04518
