cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0771067,0.0779095,-0.000802841,0.110006,0.110833,0.0194822,0.0194527,0.0771132,0.077916,False,0.11058649999999999,0.0771067,0.0779095,-0.000802841,False,0.111483,0.110434,0.11042,0.110451,0.110435,0.110377,0.110439,0.110653,0.337498,0.3375,1.21909,1.21908,
1,initial_eval,1,0,False,False,0.0767425,0.0775379,-0.000795446,0.109631,0.11045,0.0286093,0.0285723,0.076749,0.0775444,False,0.11005825000000001,0.0767425,0.0775379,-0.000795446,False,0.11018,0.110055,0.110001,0.110059,0.110056,0.109998,0.11006,0.110057,0.336042,0.336062,1.20899,1.20897,
2,initial_eval,2,0,False,False,0.0766983,0.0774937,-0.000795461,0.109585,0.110405,0.0194757,0.0194462,0.0767049,0.0775003,False,0.10999774999999999,0.0766983,0.0774937,-0.000795461,False,0.110012,0.11001,0.109956,0.110013,0.110011,0.109953,0.110015,0.110012,0.337497,0.337499,1.19896,1.19894,
3,initial_eval,3,0,False,False,0.0766907,0.0774872,-0.00079646,0.109577,0.110398,0.019476,0.0194465,0.0766973,0.0774938,False,0.1099905,0.0766907,0.0774872,-0.00079646,False,0.110005,0.110003,0.109948,0.110006,0.110004,0.109945,0.110008,0.110005,0.337497,0.337499,1.18902,1.18899,
4,initial_eval,4,1,False,False,0.0872205,0.0862888,0.000931723,0.119468,0.120427,0.0469379,0.0468232,0.0862947,0.0872264,True,0.12435475,0.0872205,0.0862888,0.000931723,True,0.125659,0.12375,0.122745,0.126701,0.122729,0.122701,0.12523,0.125323,0.198099,0.199899,1.17905,1.17901,
5,initial_eval,5,1,False,False,0.0923921,0.0913587,0.00103338,0.124691,0.125756,0.0122762,0.0122603,0.0913645,0.0923978,True,0.13230987500000002,0.0923921,0.0913587,0.00103338,True,0.133362,0.132333,0.128627,0.13618,0.130627,0.130439,0.134063,0.132848,0.337127,0.337121,1.16913,1.16909,
6,initial_eval,6,1,False,False,0.0923834,0.0913489,0.00103447,0.124681,0.125747,0.0122672,0.0122514,0.0913547,0.0923891,True,0.13229950000000001,0.0923834,0.0913489,0.00103447,True,0.133351,0.132323,0.128617,0.136169,0.130616,0.130428,0.134055,0.132837,0.337126,0.337121,1.15931,1.15926,
7,initial_eval,7,1,False,False,0.0803481,0.0794495,0.000898515,0.11242,0.113346,0.0382772,0.0381353,0.0794559,0.0803544,True,0.11415700000000001,0.0803481,0.0794495,0.000898515,True,0.112903,0.113713,0.112838,0.121554,0.112901,0.112835,0.11361,0.112902,0.300526,0.30161,1.14971,1.14965,
8,train,0,0,True,True,0.0770435,0.0778543,-0.000810836,0.109941,0.110776,0.0194847,0.0194551,0.07705,0.0778608,False,0.11052487500000001,0.0770435,0.0778543,-0.000810836,False,0.111418,0.110374,0.110358,0.11039,0.110375,0.110316,0.110379,0.110589,0.337541,0.337543,1.2,4.82256e-07,1.04518
9,train,1,0,True,True,0.0769873,0.0755019,0.00148539,0.109883,0.108352,0.0185911,0.0183537,0.0769938,0.0755086,True,0.10902775,0.0769873,0.0755019,0.00148539,True,0.109057,0.108755,0.108886,0.109078,0.109084,0.109206,0.109075,0.109081,0.337187,0.337461,1.2,4.82266e-07,1.04518
