cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,-4.64715e-218,-4.64715e-218,0.0,0.0175106,0.0153701,0.0174452,0.014707,-5.75664e-116,-4.6469e-218,False,0.036678712499999995,-4.64715e-218,-4.64715e-218,0.0,False,0.0291263,0.0798826,4.52668e-28,0.0836267,-3.70577e-28,0.0433731,0.0252852,0.0321358,1.19801,1.19801,4.05014e-89,-4.26424e-62
1,initial_eval,1,0,False,False,0.0253779,3.11259e-181,0.0253779,0.0564923,0.0102039,0.0320327,0.0102838,0.0253811,3.11242e-181,True,0.06610126625,0.0253779,3.11259e-181,0.0253779,True,0.0924833,0.0926472,0.00352623,0.157159,0.0164842,0.0829952,0.0464001,0.0371149,0.348891,1.2,1.13265e-61,-7.01649e-110
2,initial_eval,2,0,False,False,0.0011373,0.0174927,-0.0163554,0.0316078,0.0486866,0.0237072,0.0416743,0.0011486,0.0175314,False,0.15405125,0.0011373,0.0174927,-0.0163554,False,0.198473,0.143974,0.143426,0.170313,0.12189,0.141718,0.152402,0.160214,1.19679,0.693444,7.71578e-95,-1.15451e-157
3,initial_eval,3,0,False,False,-7.11249e-28,-1.12976e-26,1.05863e-26,0.00948852,0.011028,0.00916827,0.0104496,-7.1121e-28,-1.1297e-26,True,0.05048005,-7.11249e-28,-1.12976e-26,1.05863e-26,True,0.0420594,0.0714773,0.0438341,0.0682533,0.0199391,0.0613056,0.0461495,0.0508221,1.2,1.19962,-7.52895e-78,2.76652e-74
4,initial_eval,4,0,False,False,4.39073e-52,6.9743e-51,-6.53523e-51,0.00613801,0.0283575,0.00633575,0.0253618,4.39048e-52,6.97391e-51,False,0.06413522499999999,4.39073e-52,6.9743e-51,-6.53523e-51,False,0.0736042,0.0476225,0.0982556,0.0371844,0.0488761,0.0558144,0.0796561,0.0720685,1.2,1.2,-2.02288e-44,-6.11053e-96
5,initial_eval,5,0,False,False,-2.71051e-76,-4.30542e-75,4.03437e-75,0.00569861,0.021817,0.00588454,0.0212,-2.71036e-76,-4.30518e-75,True,0.0590283,-2.71051e-76,-4.30542e-75,4.03437e-75,True,0.0704647,0.0674802,0.0705099,0.0322012,0.0354951,0.0517586,0.0684343,0.0758824,1.2,1.2,-4.30628e-70,3.39614e-90
6,initial_eval,6,1,False,False,0.0616315,0.00725479,0.0543767,0.0379739,0.0941944,0.0121941,0.0196334,0.00726895,0.0616483,True,0.25521900000000003,0.0616315,0.00725479,0.0543767,True,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,1.11906,0.335456,-7.0857e-118,5.58811e-138
7,initial_eval,7,1,False,False,0.0616309,0.00725436,0.0543765,0.0379734,0.0941936,0.0121941,0.0196337,0.00726852,0.0616477,True,0.255217,0.0616309,0.00725436,0.0543765,True,0.266945,0.262344,0.216661,0.287737,0.241821,0.236939,0.266945,0.262344,1.11907,0.335456,-1.1659e-165,9.1971e-186
8,initial_eval,8,1,False,False,0.0171061,-4.57468e-27,0.0171061,0.0064648,0.0482411,0.00725132,0.0424048,-4.57443e-27,0.0171245,True,0.086346825,0.0171061,-4.57468e-27,0.0171061,True,0.0866501,0.120019,0.0915246,0.0536755,0.0665214,0.0598201,0.116878,0.0956859,1.2,0.70767,-2.21408e-129,-1.39712e-112
9,initial_eval,9,1,False,False,0.061629,0.00725331,0.0543757,0.0379724,0.0941918,0.0121942,0.0196341,0.00726747,0.0616458,True,0.255212,0.061629,0.00725331,0.0543757,True,0.26694,0.262339,0.216657,0.287731,0.241816,0.236934,0.26694,0.262339,1.11909,0.335456,-3.64313e-177,1.73417e-137
10,initial_eval,10,1,False,False,0.0616285,0.0072529,0.0543756,0.0379719,0.0941911,0.0121943,0.0196343,0.00726706,0.0616453,True,0.25520974999999996,0.0616285,0.0072529,0.0543756,True,0.266938,0.262336,0.216655,0.287729,0.241814,0.236932,0.266938,0.262336,1.1191,0.335456,-5.9945e-225,1.76544e-150
11,initial_eval,11,1,False,False,0.0616276,0.00725242,0.0543752,0.0379714,0.0941903,0.0121943,0.0196346,0.00726657,0.0616444,True,0.25520724999999994,0.0616276,0.00725242,0.0543752,True,0.266935,0.262334,0.216653,0.287726,0.241812,0.236929,0.266935,0.262334,1.11911,0.335456,3.09934e-231,-9.67289e-189
12,final_eval,0,0,False,False,-4.57335e-27,-4.26635e-26,3.80902e-26,0.0175058,0.0153723,0.0174414,0.01471,-4.57309e-27,-4.26612e-26,True,0.0366706875,-4.57335e-27,-4.26635e-26,3.80902e-26,True,0.0291126,0.079879,-1.94994e-25,0.0836151,-2.2733e-25,0.0433593,0.0252772,0.0321223,1.2,1.2,4.85762e-96,-2.59931e-70
13,final_eval,1,0,False,False,0.0253849,2.63373e-50,0.0253849,0.056499,0.0102011,0.0320355,0.0102811,0.0253881,2.63359e-50,True,0.06608193875,0.0253849,2.63373e-50,0.0253849,True,0.0924564,0.0926323,0.00350781,0.157149,0.0164661,0.0829684,0.0463834,0.0370921,0.348856,1.2,1.746e-119,1.74579e-103
14,final_eval,2,0,False,False,0.00113244,0.0174765,-0.0163441,0.0316024,0.0486699,0.00641384,0.0243585,0.00114379,0.0175142,False,0.15401625000000002,0.00113244,0.0174765,-0.0163441,False,0.198448,0.143933,0.143402,0.170269,0.121849,0.141687,0.152362,0.16018,1.19681,0.76066,-7.33181e-112,-6.56932e-112
15,final_eval,3,0,False,False,-7.08264e-28,-1.12862e-26,1.05779e-26,0.00948352,0.0110259,0.00916387,0.0104471,-7.08225e-28,-1.12856e-26,True,0.0504673,-7.08264e-28,-1.12862e-26,1.05779e-26,True,0.0420504,0.0714674,0.0438234,0.0682357,0.0199272,0.0612861,0.0461406,0.0508076,1.2,1.2,-1.32121e-112,1.71792e-74
16,final_eval,4,0,False,False,4.3723e-52,6.96727e-51,-6.53004e-51,0.00613743,0.0283529,0.00633489,0.0253597,4.37206e-52,6.96688e-51,False,0.06412011249999999,4.3723e-52,6.96727e-51,-6.53004e-51,False,0.0735974,0.047597,0.0982424,0.037168,0.0488596,0.0557994,0.0796417,0.0720554,1.2,1.2,-1.17467e-61,2.8081e-104
17,final_eval,5,0,False,False,-2.69914e-76,-4.30108e-75,4.03116e-75,0.00569733,0.0218081,0.00588323,0.021192,-2.69899e-76,-4.30084e-75,True,0.05901255,-2.69914e-76,-4.30108e-75,4.03116e-75,True,0.0704516,0.0674584,0.070495,0.0321902,0.0354756,0.0517456,0.0684146,0.0758694,1.2,1.2,5.54764e-61,3.17644e-52
18,final_eval,6,1,False,False,0.0616216,0.00724895,0.0543727,0.0379678,0.0941842,0.0121947,0.0196362,0.00726311,0.0616385,True,0.25519075,0.0616216,0.00724895,0.0543727,True,0.266919,0.262316,0.216639,0.287707,0.241797,0.236913,0.266919,0.262316,1.11918,0.335457,9.12827e-109,5.22662e-100
19,final_eval,7,1,False,False,0.0616211,0.00724852,0.0543726,0.0379673,0.0941835,0.0121947,0.0196364,0.00726268,0.0616379,True,0.25518875,0.0616211,0.00724852,0.0543726,True,0.266917,0.262314,0.216637,0.287705,0.241795,0.236911,0.266917,0.262314,1.11919,0.335457,1.502e-156,8.60004e-148
20,final_eval,8,1,False,False,0.0170964,-4.57095e-27,0.0170964,0.00646183,0.0482311,0.0072477,0.0424023,-4.57069e-27,0.0171148,True,0.08632814999999999,0.0170964,-4.57095e-27,0.0170964,True,0.0866354,0.119987,0.0915133,0.0536527,0.0665011,0.0598047,0.116856,0.095675,1.2,0.708147,2.94287e-35,2.23602e-35
21,final_eval,9,1,False,False,0.0616195,0.00724754,0.0543719,0.0379663,0.0941818,0.0121948,0.0196368,0.0072617,0.0616363,True,0.255183875,0.0616195,0.00724754,0.0543719,True,0.266912,0.262309,0.216633,0.2877,0.24179,0.236906,0.266912,0.262309,1.11921,0.335457,4.8423e-83,-9.11013e-70
22,final_eval,10,1,False,False,0.0616186,0.00724706,0.0543716,0.0379658,0.094181,0.0121949,0.019637,0.00726121,0.0616354,True,0.25518175000000004,0.0616186,0.00724706,0.0543716,True,0.26691,0.262307,0.216631,0.287697,0.241788,0.236904,0.26691,0.262307,1.11923,0.335457,7.96768e-131,-1.49901e-117
23,final_eval,11,1,False,False,0.0616178,0.00724657,0.0543712,0.0379653,0.0941801,0.0121949,0.0196373,0.00726073,0.0616346,True,0.255179375,0.0616178,0.00724657,0.0543712,True,0.266908,0.262304,0.216629,0.287694,0.241786,0.236902,0.266908,0.262304,1.11924,0.335457,1.31103e-178,-2.46652e-165
