cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0941396,0.095674,-0.00153438,0.127554,0.129135,0.0162166,0.0161951,0.0941452,0.0956795,False,0.128332,0.0941396,0.095674,-0.00153438,False,0.128362,0.12836,0.128243,0.128363,0.336653,0.336654,1.21795,1.21793,
1,initial_eval,1,0,False,False,0.0941249,0.0956591,-0.00153422,0.127539,0.129119,0.0162172,0.0161957,0.0941305,0.0956646,False,0.12831625,0.0941249,0.0956591,-0.00153422,False,0.128346,0.128344,0.128227,0.128348,0.336653,0.336654,1.20772,1.20769,
2,initial_eval,2,0,False,False,0.0941093,0.0956434,-0.00153405,0.127523,0.129103,0.0162179,0.0161963,0.0941149,0.0956489,False,0.12830049999999998,0.0941093,0.0956434,-0.00153405,False,0.128331,0.128328,0.128211,0.128332,0.336653,0.336654,1.19757,1.19753,
3,initial_eval,3,0,False,False,0.0940942,0.0956281,-0.00153389,0.127507,0.129087,0.0162185,0.0161969,0.0940998,0.0956336,False,0.12828475,0.0940942,0.0956281,-0.00153389,False,0.128315,0.128312,0.128196,0.128316,0.336653,0.336654,1.18751,1.18745,
4,initial_eval,4,1,False,False,0.0956132,0.0940795,0.00153373,0.127492,0.129072,0.0162191,0.0161975,0.0940851,0.0956188,True,0.12826925,0.0956132,0.0940795,0.00153373,True,0.128299,0.128297,0.12818,0.128301,0.336653,0.336655,1.17752,1.17746,
5,initial_eval,5,1,False,False,0.0955979,0.0940644,0.00153356,0.127476,0.129056,0.0162197,0.016198,0.09407,0.0956034,True,0.12825350000000002,0.0955979,0.0940644,0.00153356,True,0.128284,0.128281,0.128164,0.128285,0.336653,0.336655,1.16762,1.16754,
6,initial_eval,6,1,False,False,0.0955821,0.0940487,0.0015334,0.127461,0.12904,0.0162203,0.0161986,0.0940543,0.0955876,True,0.12823775,0.0955821,0.0940487,0.0015334,True,0.128268,0.128265,0.128149,0.128269,0.336653,0.336655,1.15779,1.1577,
7,initial_eval,7,1,False,False,0.0955668,0.0940336,0.00153323,0.127445,0.129024,0.016221,0.0161992,0.0940392,0.0955723,True,0.12822225,0.0955668,0.0940336,0.00153323,True,0.128252,0.12825,0.128133,0.128254,0.336653,0.336655,1.14804,1.14794,
8,train,0,0,True,True,0.0940184,0.0955515,-0.00153307,0.127429,0.129009,0.0162216,0.0161998,0.094024,0.095557,False,0.1282065,0.0940184,0.0955515,-0.00153307,False,0.128237,0.128234,0.128117,0.128238,0.336696,0.336697,1.2,0.0243821,1.04498
9,train,1,0,True,True,0.0801979,0.0766333,0.00356464,0.11319,0.109517,0.0169398,0.0170644,0.0802044,0.07664,True,0.1113795,0.0801979,0.0766333,0.00356464,True,0.111304,0.111311,0.111603,0.1113,0.336739,0.336823,4.82248e-07,1.2,0.0132678
10,train,2,0,True,True,0.0801838,0.0766193,0.0035645,0.113176,0.109503,0.0169406,0.0170651,0.0801903,0.076626,True,0.11136525,0.0801838,0.0766193,0.0035645,True,0.11129,0.111297,0.111588,0.111286,0.336739,0.336823,4.82248e-07,1.2,0.00319863
11,train,3,0,True,True,0.0801699,0.0766055,0.00356437,0.113162,0.109489,0.0169413,0.0170659,0.0801764,0.0766123,True,0.11135125,0.0801699,0.0766055,0.00356437,True,0.111276,0.111283,0.111574,0.111272,0.336739,0.336823,4.82248e-07,1.2,0.00320943
12,train,4,1,True,True,0.0765919,0.0801561,-0.00356424,0.113147,0.109475,0.016942,0.0170666,0.0801626,0.0765986,False,0.11133699999999999,0.0765919,0.0801561,-0.00356424,False,0.111262,0.111268,0.11156,0.111258,0.336739,0.336823,4.82248e-07,1.2,1.04498
13,train,5,1,True,True,0.0648165,0.066763,-0.00194653,0.0993449,0.0973385,0.0181022,0.0182155,0.0667704,0.064824,False,0.098357825,0.0648165,0.066763,-0.00194653,False,0.0983135,0.0983175,0.0984892,0.0983111,0.336914,0.337033,4.8231e-07,1.2,1.04498
14,train,6,1,True,True,0.0594446,0.0612094,-0.00176481,0.0936204,0.091801,0.0191897,0.0192973,0.0612171,0.0594524,False,0.092726025,0.0594446,0.0612094,-0.00176481,False,0.092684,0.0926879,0.0928504,0.0926818,0.337131,0.337276,4.82352e-07,1.2,1.04498
15,train,7,1,True,True,0.0543443,0.0560929,-0.00174867,0.0883457,0.0865428,0.020511,0.0206115,0.056101,0.0543525,False,0.087460075,0.0543443,0.0560929,-0.00174867,False,0.0874166,0.0874206,0.0875889,0.0874142,0.337421,0.337605,4.82405e-07,1.2,1.04498
16,train,0,0,True,True,0.0511965,0.0494633,0.00173327,0.0832974,0.0815101,0.0220606,0.0221431,0.0512049,0.0494718,True,0.08242005000000001,0.0511965,0.0494633,0.00173327,True,0.0823749,0.0823792,0.0825538,0.0823723,0.337794,0.33803,4.82481e-07,1.2,0.0200172
17,train,1,0,True,True,0.0511859,0.0494527,0.00173324,0.0832859,0.0814987,0.0220644,0.0221469,0.0511942,0.0494612,True,0.08240860000000001,0.0511859,0.0494527,0.00173324,True,0.0823635,0.0823677,0.0825423,0.0823609,0.337795,0.338031,4.82481e-07,1.2,0.00611255
18,train,2,0,True,True,0.0511743,0.0494411,0.00173321,0.0832745,0.0814873,0.0220683,0.0221507,0.0511827,0.0494496,True,0.082397175,0.0511743,0.0494411,0.00173321,True,0.082352,0.0823563,0.0825309,0.0823495,0.337796,0.338032,4.82481e-07,1.2,0.00591709
19,train,3,0,True,True,0.0511637,0.0494305,0.00173318,0.083263,0.0814758,0.0220721,0.0221545,0.0511721,0.049439,True,0.08238575,0.0511637,0.0494305,0.00173318,True,0.0823406,0.0823449,0.0825195,0.082338,0.337797,0.338033,4.82482e-07,1.2,0.0058147
20,train,4,1,True,True,0.0494195,0.0511527,-0.00173315,0.0832516,0.0814644,0.022076,0.0221583,0.051161,0.049428,False,0.082374325,0.0494195,0.0511527,-0.00173315,False,0.0823292,0.0823334,0.0825081,0.0823266,0.337798,0.338034,4.82482e-07,1.2,1.04498
21,train,5,1,True,True,0.0406105,0.0423157,-0.00170519,0.0741387,0.07238,0.025695,0.025694,0.0423246,0.0406196,False,0.073330075,0.0406105,0.0423157,-0.00170519,False,0.0733981,0.0732327,0.0734215,0.073268,0.338843,0.339247,4.82772e-07,1.2,1.04498
22,train,6,1,True,True,0.0362545,0.0379493,-0.00169477,0.0696356,0.0678874,0.0276508,0.02758,0.0379587,0.0362641,False,0.06877965,0.0362545,0.0379493,-0.00169477,False,0.0687286,0.0687337,0.0689309,0.0687254,0.339661,0.340225,4.83153e-07,1.2,1.04498
23,train,7,1,True,True,0.0321905,0.0338762,-0.00168572,0.0654341,0.063695,0.0293531,0.0292129,0.0338859,0.0322004,False,0.064583425,0.0321905,0.0338762,-0.00168572,False,0.0645298,0.0645354,0.0647421,0.0645264,0.340894,0.341737,0.646994,1.19999,1.04487
24,train,0,0,True,True,0.0299996,0.0283197,0.00167989,0.0614348,0.0597014,0.0307165,0.0305044,0.0300097,0.0283299,True,0.06058785,0.0299996,0.0283197,0.00167989,True,0.0605313,0.0605374,0.0607552,0.0605275,0.342675,0.344303,1.15142,1.19701,0.0232968
25,train,1,0,True,True,0.0299912,0.0283113,0.00167988,0.0614257,0.0596924,0.0307193,0.030507,0.0300011,0.0283213,True,0.060578775,0.0299912,0.0283113,0.00167988,True,0.0605222,0.0605283,0.0607462,0.0605184,0.342679,0.34431,1.14222,1.18744,0.000621987
26,train,2,0,True,True,0.0299824,0.0283025,0.00167988,0.0614167,0.0596833,0.0307221,0.0305095,0.0299924,0.0283127,True,0.060569775,0.0299824,0.0283025,0.00167988,True,0.0605132,0.0605193,0.0607372,0.0605094,0.342684,0.344318,1.13993,1.17795,2.22209e-05
27,train,3,0,True,True,0.0299736,0.0282937,0.00167987,0.0614076,0.0596743,0.0307248,0.0305121,0.0299836,0.0283039,True,0.060560675,0.0299736,0.0282937,0.00167987,True,0.0605041,0.0605102,0.0607281,0.0605003,0.342688,0.344326,1.13993,1.16854,6.3583e-06
28,train,4,1,True,True,0.028285,0.0299648,-0.00167987,0.0613985,0.0596652,0.0307275,0.0305147,0.0299747,0.028295,False,0.0605516,0.028285,0.0299648,-0.00167987,False,0.060495,0.0605011,0.0607191,0.0604912,0.342693,0.344334,1.13993,1.1592,0.000341345
29,train,5,1,True,True,0.0283406,0.0300201,-0.00167944,0.0614553,0.0597225,0.0307308,0.0305179,0.03003,0.0283507,False,0.060643025,0.0283406,0.0300201,-0.00167944,False,0.0606895,0.0605582,0.0607762,0.0605482,0.342693,0.344333,1.1399,1.14993,1.47984e-05
30,train,6,1,True,True,0.0282671,0.0299469,-0.00167986,0.0613804,0.0596471,0.030733,0.0305199,0.0299568,0.0282771,False,0.060533500000000004,0.0282671,0.0299469,-0.00167986,False,0.0604769,0.060483,0.060701,0.0604731,0.342701,0.344349,1.13994,1.14074,6.162e-06
31,train,7,1,True,True,0.0282586,0.0299385,-0.00167985,0.0613714,0.059638,0.0307357,0.0305225,0.0299485,0.0282688,False,0.060524425,0.0282586,0.0299385,-0.00167985,False,0.0604678,0.0604739,0.060692,0.060464,0.342706,0.344357,1.13993,1.13993,5.93358e-06
32,train,0,0,True,True,0.0299294,0.0282495,0.00167985,0.0613623,0.059629,0.0307386,0.0305251,0.0299394,0.0282597,True,0.060515425000000005,0.0299294,0.0282495,0.00167985,True,0.0604588,0.0604649,0.060683,0.060455,0.34271,0.344365,1.13993,1.13993,1.31768e-05
