cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0771057,0.0779084,-0.00080269,0.110004,0.110832,0.0194823,0.0194528,0.0771122,0.0779148,False,0.11058500000000002,0.0771057,0.0779084,-0.00080269,False,0.111481,0.110433,0.110418,0.11045,0.110434,0.110375,0.110438,0.110651,0.337498,0.3375,1.21909,1.21908,
1,initial_eval,1,0,False,False,0.0767343,0.0775285,-0.000794203,0.109622,0.11044,0.0194762,0.0194468,0.0767409,0.077535,False,0.11004912500000001,0.0767343,0.0775285,-0.000794203,False,0.110171,0.110046,0.109992,0.110049,0.110047,0.109989,0.110051,0.110048,0.337497,0.337499,1.20899,1.20897,
2,initial_eval,2,0,False,False,0.076683,0.0774762,-0.000793128,0.109569,0.110386,0.0194766,0.0194472,0.0766896,0.0774827,False,0.10998012499999998,0.076683,0.0774762,-0.000793128,False,0.109995,0.109992,0.109938,0.109996,0.109993,0.109935,0.109997,0.109995,0.337497,0.337499,1.19896,1.19894,
3,initial_eval,3,0,False,False,0.0766684,0.0774614,-0.000793036,0.109554,0.110371,0.0194773,0.0194479,0.0766749,0.0774679,False,0.10996487499999999,0.0766684,0.0774614,-0.000793036,False,0.109979,0.109977,0.109923,0.109981,0.109978,0.10992,0.109982,0.109979,0.337497,0.337499,1.18902,1.189,
4,initial_eval,4,1,False,False,0.0871784,0.0862517,0.00092677,0.119429,0.120384,0.0469536,0.0468393,0.0862576,0.0871843,True,0.12430900000000002,0.0871784,0.0862517,0.00092677,True,0.125614,0.123705,0.122705,0.126653,0.122684,0.122657,0.125175,0.125279,0.197851,0.199647,1.17905,1.17901,
5,initial_eval,5,1,False,False,0.0923423,0.0913151,0.00102718,0.124646,0.125704,0.0122472,0.0122315,0.0913209,0.092348,True,0.1322565,0.0923423,0.0913151,0.00102718,True,0.133311,0.132282,0.128577,0.136127,0.130576,0.130388,0.133996,0.132795,0.337125,0.337119,1.16913,1.16909,
6,initial_eval,6,1,False,False,0.0923239,0.0912969,0.00102707,0.124627,0.125685,0.0122328,0.0122172,0.0913026,0.0923296,True,0.13223575,0.0923239,0.0912969,0.00102707,True,0.13329,0.132261,0.128557,0.136105,0.130556,0.130367,0.133976,0.132774,0.337123,0.337117,1.15932,1.15927,
7,initial_eval,7,1,False,False,0.0802891,0.0793984,0.000890703,0.112367,0.113285,0.0382556,0.0381145,0.0794047,0.0802954,True,0.114099375,0.0802891,0.0793984,0.000890703,True,0.112845,0.113658,0.112782,0.121498,0.112844,0.112778,0.113545,0.112845,0.300703,0.301778,1.14971,1.14965,
8,train,0,0,True,True,0.0769851,0.077787,-0.000801928,0.10988,0.110707,0.0194896,0.0194589,0.0769916,0.0777935,False,0.110459125,0.0769851,0.077787,-0.000801928,False,0.111352,0.110308,0.110292,0.110323,0.110309,0.110251,0.110314,0.110524,0.337541,0.337544,1.2,4.82257e-07,1.04518
9,train,1,0,True,True,0.064258,0.0642254,3.25265e-05,0.0967633,0.0967297,0.0339075,0.0338353,0.0642653,0.0642328,True,0.0967923625,0.064258,0.0642254,3.25265e-05,True,0.0970984,0.0967458,0.0967483,0.0967609,0.0967458,0.0967484,0.0967456,0.0967457,0.328232,0.328529,1.2,4.82328e-07,1.04518
