cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0777357,0.0766022,0.0011335,0.110654,0.109486,0.018951,0.0189828,0.0777422,0.0766088,True,0.11006625,0.0777357,0.0766022,0.0011335,True,0.110049,0.110125,0.110044,0.110047,0.110129,0.110041,0.110046,0.110049,0.337452,0.337468,1.21908,1.2191,
1,initial_eval,1,0,False,False,0.0777282,0.0765944,0.00113384,0.110646,0.109478,0.0189519,0.0189837,0.0777348,0.076601,True,0.11006074999999998,0.0777282,0.0765944,0.00113384,True,0.110041,0.110136,0.110036,0.110039,0.110121,0.110034,0.110038,0.110041,0.337452,0.337468,1.20897,1.20899,
2,initial_eval,2,0,False,False,0.0796914,0.0785994,0.00109199,0.112669,0.111544,0.0189924,0.0190242,0.0796978,0.0786058,True,0.1128975,0.0796914,0.0785994,0.00109199,True,0.113927,0.11231,0.112081,0.113274,0.112368,0.112672,0.113342,0.113206,0.337458,0.337474,1.19892,1.19895,
3,initial_eval,3,0,False,False,0.0776955,0.0765622,0.0011333,0.110613,0.109445,0.0189535,0.0189853,0.077702,0.0765688,True,0.11002474999999999,0.0776955,0.0765622,0.0011333,True,0.110007,0.110084,0.110002,0.110006,0.110088,0.11,0.110004,0.110007,0.337452,0.337468,1.18898,1.18901,
4,initial_eval,4,0,False,False,0.0776822,0.0765489,0.00113323,0.110599,0.109431,0.0189543,0.0189861,0.0776887,0.0765556,True,0.11001125000000002,0.0776822,0.0765489,0.00113323,True,0.109994,0.11007,0.109989,0.109992,0.110074,0.109986,0.109991,0.109994,0.337453,0.337468,1.17911,1.17915,
5,initial_eval,5,0,False,False,0.0776687,0.0765356,0.00113317,0.110585,0.109417,0.0189551,0.0189869,0.0776753,0.0765422,True,0.109997375,0.0776687,0.0765356,0.00113317,True,0.10998,0.110056,0.109975,0.109978,0.11006,0.109973,0.109977,0.10998,0.337453,0.337469,1.16931,1.16937,
6,initial_eval,6,1,False,False,0.091603,0.0926591,-0.00105611,0.12603,0.124943,0.0120344,0.0120795,0.0926648,0.0916088,False,0.13238625,0.091603,0.0926591,-0.00105611,False,0.135182,0.130985,0.130767,0.133206,0.133249,0.129227,0.135866,0.130608,0.337065,0.337074,1.15943,1.15949,
7,initial_eval,7,1,False,False,0.0915865,0.0926425,-0.00105606,0.126013,0.124925,0.0120219,0.012067,0.0926482,0.0915923,False,0.132367375,0.0915865,0.0926425,-0.00105606,False,0.135162,0.130966,0.130748,0.133188,0.13323,0.129209,0.135846,0.13059,0.337064,0.337073,1.14968,1.14975,
8,initial_eval,8,1,False,False,0.0766274,0.077757,-0.00112965,0.110676,0.109512,0.0189599,0.0189918,0.0777635,0.076634,False,0.1101425,0.0766274,0.077757,-0.00112965,False,0.110072,0.110148,0.110067,0.110071,0.110153,0.110065,0.110492,0.110072,0.337454,0.33747,1.14016,1.14023,
9,initial_eval,9,1,False,False,0.0915534,0.0926094,-0.00105596,0.125979,0.124891,0.011997,0.012042,0.0926151,0.0915592,False,0.13232987499999999,0.0915534,0.0926094,-0.00105596,False,0.135124,0.130929,0.130711,0.13315,0.133192,0.129173,0.135807,0.130553,0.337062,0.337071,1.13964,1.13964,
10,initial_eval,10,1,False,False,0.091537,0.0925929,-0.00105591,0.125962,0.124874,0.0119845,0.0120295,0.0925986,0.0915428,False,0.13231125000000002,0.091537,0.0925929,-0.00105591,False,0.135104,0.130911,0.130692,0.133132,0.133173,0.129155,0.135788,0.130535,0.337061,0.33707,1.13978,1.13978,
11,initial_eval,11,1,False,False,0.0915205,0.0925763,-0.00105586,0.125945,0.124857,0.0119721,0.0120171,0.0925821,0.0915263,False,0.13229249999999998,0.0915205,0.0925763,-0.00105586,False,0.135085,0.130893,0.130674,0.133113,0.133153,0.129137,0.135768,0.130517,0.33706,0.337069,1.13978,1.13978,
12,train,0,0,True,True,0.0775752,0.0764425,0.0011327,0.110489,0.109321,0.0189609,0.0189927,0.0775817,0.0764491,True,0.109901375,0.0775752,0.0764425,0.0011327,True,0.109884,0.10996,0.109879,0.109882,0.109964,0.109877,0.109881,0.109884,0.337496,0.337512,4.82258e-07,1.2,0.00377758
13,train,1,0,True,True,0.0775684,0.0764353,0.00113306,0.110481,0.109314,0.0189618,0.0189936,0.0775749,0.076442,True,0.109896125,0.0775684,0.0764353,0.00113306,True,0.109876,0.109972,0.109871,0.109875,0.109957,0.109869,0.109873,0.109876,0.337496,0.337512,4.82258e-07,1.2,0.00419655
14,train,2,0,True,True,0.079502,0.0784107,0.00109138,0.112474,0.111349,0.0190017,0.0190336,0.0795084,0.0784171,True,0.11269025,0.079502,0.0784107,0.00109138,True,0.113709,0.112107,0.111886,0.113061,0.112162,0.112472,0.113123,0.113002,0.337502,0.337518,4.82251e-07,1.2,0.00344954
15,train,3,0,True,True,0.0775351,0.0764026,0.0011325,0.110447,0.10928,0.0189634,0.0189952,0.0775417,0.0764092,True,0.10985987500000001,0.0775351,0.0764026,0.0011325,True,0.109842,0.109919,0.109837,0.109841,0.109923,0.109835,0.109839,0.109843,0.337497,0.337513,4.82258e-07,1.2,0.00398272
