cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.118815,0.121209,-0.00239394,0.153073,0.155537,0.153073,0.155537,0.118876,0.12127,False,0.37307227499999995,0.118815,0.121209,-0.00239394,False,0.118871,0.121265,-0.00239394,False,0.118917,0.121311,-0.00239394,False,0.118927,0.121321,-0.00239385,False,0.531747,0.513496,0.535893,0.517426,0.127196,0.0933032,0.191932,0.473585,0.335905,0.335912,1.16471e-09,1.2,
1,initial_eval,1,0,False,False,0.120703,0.127076,-0.00637283,0.155018,0.161579,0.155017,0.161579,0.120764,0.127137,False,0.418879125,0.120703,0.127076,-0.00637283,False,0.120759,0.127132,-0.00637295,False,0.120805,0.127178,-0.00637303,False,0.120815,0.127188,-0.00637292,False,0.699919,0.417568,0.496653,0.721394,0.1126,0.335421,0.127145,0.440333,0.33582,0.335817,1.16471e-09,1.2,
2,initial_eval,2,0,False,False,0.137429,0.136811,0.000618339,0.172261,0.171612,0.172264,0.171613,0.137496,0.136875,True,0.52965525,0.137429,0.136811,0.000618339,True,0.137491,0.13687,0.000621009,True,0.137541,0.136918,0.000623195,True,0.137552,0.136928,0.000623776,True,0.421678,0.77011,0.770109,0.598713,0.50791,0.411819,0.166583,0.59032,0.3357,0.335708,1.16471e-09,1.2,
3,initial_eval,3,0,False,False,0.139578,0.145145,-0.00556734,0.174448,0.180187,0.174448,0.180188,0.13964,0.145209,False,0.545960375,0.139578,0.145145,-0.00556734,False,0.139635,0.145204,-0.00556915,False,0.139681,0.145252,-0.00557062,False,0.139691,0.145262,-0.0055709,False,0.69252,0.690144,0.722441,0.746862,0.21748,0.336435,0.191691,0.77011,0.335959,0.335964,1.2,1.16471e-09,
4,initial_eval,4,0,False,False,0.155515,0.14996,0.00555478,0.190872,0.185123,0.190875,0.185122,0.155585,0.150023,True,0.5467136375,0.155515,0.14996,0.00555478,True,0.155577,0.150015,0.00556158,True,0.155627,0.15006,0.00556717,True,0.155638,0.15007,0.00556851,True,0.516261,0.744649,0.770114,0.66697,0.0916241,0.770114,0.11992,0.694057,0.335795,0.335789,1.2,1.16471e-09,
5,initial_eval,5,0,False,False,0.0992734,0.10163,-0.00235689,0.132948,0.135375,0.132948,0.135375,0.0993367,0.101694,False,0.348754375,0.0992734,0.10163,-0.00235689,False,0.0993293,0.101686,-0.0023569,False,0.0993751,0.101732,-0.0023569,False,0.0993852,0.101742,-0.00235679,False,0.350727,0.486348,0.453581,0.4637,0.418063,0.217466,0.100652,0.299498,0.33586,0.335851,1.16471e-09,1.2,
6,initial_eval,6,0,False,False,0.124076,0.124381,-0.000305438,0.15849,0.158804,0.15849,0.158804,0.12414,0.124445,False,0.4451799999999999,0.124076,0.124381,-0.000305438,False,0.124132,0.124438,-0.000305405,False,0.124179,0.124484,-0.000305381,False,0.124189,0.124494,-0.000305354,False,0.674625,0.525695,0.662635,0.533995,0.414042,0.118136,0.245459,0.386853,0.33578,0.335785,1.16471e-09,1.2,
7,initial_eval,7,0,False,False,0.102748,0.102603,0.000145321,0.136528,0.136377,0.136528,0.136377,0.102812,0.102666,True,0.35217612499999995,0.102748,0.102603,0.000145321,True,0.102804,0.102659,0.000145393,True,0.10285,0.102705,0.000145446,True,0.10286,0.102715,0.000145525,True,0.341263,0.434023,0.518626,0.437105,0.183831,0.47314,0.103061,0.32636,0.335866,0.335848,1.16471e-09,1.2,
8,initial_eval,8,0,False,False,0.139912,0.136116,0.00379643,0.174791,0.170883,0.174791,0.170883,0.139976,0.13618,True,0.4920739,0.139912,0.136116,0.00379643,True,0.139969,0.136172,0.00379656,True,0.140015,0.136218,0.00379665,True,0.140025,0.136228,0.00379674,True,0.532436,0.498079,0.650461,0.641233,0.0955572,0.721212,0.190125,0.607488,0.335796,0.335794,1.2,1.16471e-09,
9,initial_eval,9,0,False,False,0.147846,0.142462,0.00538408,0.182973,0.177411,0.182975,0.17741,0.147914,0.142526,True,0.52048525,0.147846,0.142462,0.00538408,True,0.147906,0.142518,0.00538835,True,0.147956,0.142564,0.00539185,True,0.147966,0.142573,0.00539273,True,0.483452,0.71122,0.77011,0.565844,0.123613,0.692199,0.165981,0.651463,0.335863,0.335863,1.16471e-09,1.2,
10,initial_eval,10,0,False,False,0.101629,0.103923,-0.00229422,0.135375,0.137737,0.135375,0.137737,0.101693,0.103987,False,0.35906174999999996,0.101629,0.103923,-0.00229422,False,0.101685,0.103979,-0.00229423,False,0.101731,0.104025,-0.00229423,False,0.101741,0.104035,-0.00229412,False,0.4312,0.376196,0.445481,0.49748,0.179636,0.367222,0.117752,0.457527,0.335801,0.335805,1.2,1.16471e-09,
11,initial_eval,11,0,False,False,0.111282,0.11695,-0.00566794,0.145317,0.151154,0.145317,0.151154,0.111346,0.117014,False,0.41720124999999997,0.111282,0.11695,-0.00566794,False,0.111338,0.117006,-0.00566805,False,0.111384,0.117053,-0.00566813,False,0.111394,0.117062,-0.00566803,False,0.668545,0.46683,0.481908,0.707077,0.246584,0.212145,0.209152,0.345369,0.336053,0.336044,1.2,1.16471e-09,
12,initial_eval,12,0,False,False,0.144024,0.151157,-0.00713342,0.179018,0.186368,0.179017,0.186369,0.144087,0.151223,False,0.5393105,0.144024,0.151157,-0.00713342,False,0.14408,0.151215,-0.00713543,False,0.144125,0.151262,-0.00713707,False,0.144135,0.151272,-0.00713737,False,0.72051,0.728817,0.652934,0.770109,0.472425,0.154118,0.148159,0.667412,0.335899,0.335901,1.16471e-09,1.2,
13,initial_eval,13,0,False,False,0.116161,0.119267,-0.0031064,0.15034,0.153539,0.15034,0.153539,0.116225,0.119331,False,0.376260125,0.116161,0.119267,-0.0031064,False,0.116217,0.119324,-0.00310642,False,0.116263,0.11937,-0.00310643,False,0.116273,0.11938,-0.00310632,False,0.503241,0.525332,0.48996,0.488472,0.226133,0.129285,0.104265,0.543393,0.335907,0.335909,1.2,1.16471e-09,
