cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.162568,0.164402,-0.00183357,0.197994,0.19988,0.1804,0.182325,0.162577,0.164411,False,0.44782574999999997,0.162568,0.164402,-0.00183357,False,0.741242,0.57729,0.633201,0.769842,0.107267,0.142146,0.109099,0.502519,0.00231463,0.00228499,2.48885e-45,3.69216e-45,
1,initial_eval,1,0,False,False,0.162573,0.164616,-0.00204262,0.197998,0.200099,0.178598,0.18043,0.162582,0.164625,False,0.38387675000000004,0.162573,0.164616,-0.00204262,False,0.632611,0.475341,0.540964,0.624457,0.124163,0.08,0.282379,0.311099,0.00234309,0.00231416,7.48979e-79,1.20465e-69,
2,initial_eval,2,0,False,False,0.163997,0.163192,0.000804447,0.199463,0.198635,0.181865,0.180884,0.164006,0.163201,True,0.298867625,0.163997,0.163192,0.000804447,True,0.460496,0.315117,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.00229201,0.00230712,1.17674e-61,-6.11651e-62,
3,initial_eval,3,0,False,False,0.16425,0.16436,-0.000110544,0.199723,0.199837,0.183046,0.183058,0.164259,0.164369,False,0.34778837500000004,0.16425,0.16436,-0.000110544,False,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.00227409,0.0022739,-1.74984e-53,1.45769e-69,
4,initial_eval,4,0,False,False,0.163267,0.165437,-0.00217001,0.198713,0.200945,0.181931,0.184214,0.163276,0.165446,False,0.38344487499999996,0.163267,0.165437,-0.00217001,False,0.584164,0.47028,0.462056,0.628547,0.255223,0.176976,0.145681,0.344632,0.002291,0.00225664,-2.82134e-101,-8.09465e-103,
5,initial_eval,5,0,False,False,0.164258,0.163926,0.000332096,0.199732,0.19939,0.18288,0.182434,0.164267,0.163935,True,0.37133162499999994,0.164258,0.163926,0.000332096,True,0.543454,0.493438,0.523503,0.44525,0.181826,0.385814,0.148522,0.248846,0.0022766,0.00228334,1.25157e-103,-1.80462e-150,
6,initial_eval,6,0,False,False,0.16475,0.16574,-0.000990429,0.200238,0.201257,0.183777,0.184674,0.164759,0.165749,False,0.5436055,0.16475,0.16574,-0.000990429,False,0.676339,0.663739,0.769843,0.650108,0.375466,0.351668,0.14963,0.712051,0.00226314,0.00224984,-2.99186e-69,-1.34423e-172,
7,initial_eval,7,0,False,False,0.164726,0.165719,-0.000992854,0.200213,0.201234,0.183643,0.184542,0.164735,0.165728,False,0.42723300000000003,0.164726,0.165719,-0.000992854,False,0.580762,0.423695,0.455836,0.753174,0.370996,0.391278,0.100993,0.34113,0.00226514,0.00225179,-1.86532e-95,-5.27282e-53,
8,initial_eval,8,0,False,False,0.164727,0.165714,-0.000986621,0.200215,0.20123,0.18263,0.183043,0.164737,0.165723,False,0.41991175000000003,0.164727,0.165714,-0.000986621,False,0.464831,0.474401,0.51515,0.632988,0.357854,0.426654,0.152887,0.334529,0.00228036,0.00227413,-4.82823e-143,1.39521e-69,
9,initial_eval,9,0,False,False,0.16473,0.165733,-0.00100232,0.200218,0.201249,0.183631,0.184537,0.164739,0.165742,False,0.512471475,0.16473,0.165733,-0.00100232,False,0.715183,0.569406,0.590993,0.769844,0.328889,0.269307,0.0863048,0.769845,0.00226532,0.00225186,1.14228e-87,2.23553e-87,
