cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0771069,0.0779096,-0.000802698,0.110006,0.110833,0.0194822,0.0194527,0.0771134,0.0779161,False,0.11058699999999999,0.0771069,0.0779096,-0.000802698,False,0.111483,0.110435,0.11042,0.110452,0.110436,0.110377,0.11044,0.110653,0.337498,0.3375,1.21909,1.21908,
1,initial_eval,1,0,False,False,0.0767444,0.0775386,-0.000794268,0.109633,0.110451,0.0286093,0.0285723,0.0767509,0.0775451,False,0.11006012500000001,0.0767444,0.0775386,-0.000794268,False,0.110182,0.110057,0.110003,0.11006,0.110058,0.11,0.110062,0.110059,0.336042,0.336062,1.20899,1.20897,
2,initial_eval,2,0,False,False,0.0767018,0.077495,-0.000793245,0.109589,0.110406,0.0194756,0.0194462,0.0767084,0.0775016,False,0.109999875,0.0767018,0.077495,-0.000793245,False,0.110014,0.110012,0.109958,0.110016,0.110013,0.109955,0.110017,0.110014,0.337497,0.337499,1.19896,1.19894,
3,initial_eval,3,0,False,False,0.0766959,0.0774891,-0.000793207,0.109583,0.1104,0.0194759,0.0194465,0.0767025,0.0774956,False,0.10999387499999999,0.0766959,0.0774891,-0.000793207,False,0.110008,0.110006,0.109952,0.11001,0.110007,0.109949,0.110011,0.110008,0.337497,0.337499,1.18902,1.18899,
4,initial_eval,4,1,False,False,0.0872269,0.0862997,0.000927222,0.119479,0.120434,0.0469296,0.0468152,0.0863056,0.0872328,True,0.124365375,0.0872269,0.0862997,0.000927222,True,0.12567,0.123763,0.122755,0.126714,0.12274,0.122713,0.125233,0.125335,0.19823,0.200024,1.17905,1.17901,
5,initial_eval,5,1,False,False,0.0923985,0.0913709,0.00102753,0.124704,0.125762,0.0122919,0.0122765,0.0913767,0.0924042,True,0.132320875,0.0923985,0.0913709,0.00102753,True,0.133375,0.132347,0.128639,0.136194,0.130639,0.130452,0.134061,0.13286,0.337129,0.337123,1.16913,1.16909,
6,initial_eval,6,1,False,False,0.092391,0.0913635,0.00102749,0.124696,0.125755,0.0122862,0.0122707,0.0913693,0.0923968,True,0.13231225,0.092391,0.0913635,0.00102749,True,0.133367,0.132338,0.128631,0.136185,0.13063,0.130443,0.134052,0.132852,0.337128,0.337122,1.15931,1.15926,
7,initial_eval,7,1,False,False,0.0803531,0.079462,0.000891084,0.112433,0.113351,0.0382934,0.0381522,0.0794683,0.0803594,True,0.11416599999999999,0.0803531,0.079462,0.000891084,True,0.112911,0.113726,0.112848,0.121563,0.11291,0.112844,0.113615,0.112911,0.300395,0.301475,1.14971,1.14965,
8,train,0,0,True,True,0.0770585,0.0778609,-0.000802394,0.109956,0.110783,0.0194845,0.0194551,0.0770651,0.0778674,False,0.11053662499999999,0.0770585,0.0778609,-0.000802394,False,0.111432,0.110385,0.11037,0.110401,0.110386,0.110327,0.11039,0.110602,0.337541,0.337543,1.2,4.82256e-07,1.04518
9,train,1,0,True,True,0.0714394,0.0718915,-0.000452142,0.104166,0.104632,0.0197668,0.0197414,0.0714463,0.0718984,False,0.104426,0.0714394,0.0718915,-0.000452142,False,0.104616,0.104407,0.104375,0.104409,0.104408,0.104374,0.10441,0.104409,0.33762,0.33763,1.2,4.82282e-07,1.04518
10,train,2,0,True,True,0.0687628,0.0690515,-0.000288723,0.101407,0.101705,0.0199159,0.0198928,0.0687699,0.0690586,False,0.10155662500000001,0.0687628,0.0690515,-0.000288723,False,0.101562,0.101561,0.101541,0.101563,0.101562,0.101539,0.101563,0.101562,0.337665,0.337679,1.2,4.82297e-07,1.04518
11,train,3,0,True,True,0.0662397,0.0664362,-0.000196515,0.0988064,0.0990089,0.0200643,0.020042,0.066247,0.0664435,False,0.09890836250000001,0.0662397,0.0664362,-0.000196515,False,0.0989122,0.0989116,0.0988971,0.0989126,0.0989119,0.0988963,0.098913,0.0989122,0.337711,0.337727,1.2,4.82312e-07,1.04518
12,train,4,1,True,True,0.075637,0.07536,0.000277067,0.108207,0.108492,0.0183618,0.0183399,0.0753667,0.0756438,True,0.11367025,0.075637,0.07536,0.000277067,True,0.115377,0.11251,0.112784,0.115978,0.111597,0.11156,0.114608,0.114948,0.337719,0.337737,1.2,4.82265e-07,0.0184639
13,train,5,1,True,True,0.0819933,0.081556,0.000437238,0.114592,0.115042,0.0085269,0.00849754,0.0815625,0.0819997,True,0.12364462500000001,0.0819933,0.081556,0.000437238,True,0.125012,0.123455,0.119314,0.128187,0.121663,0.12138,0.125987,0.124159,0.336768,0.336764,1.2,4.8245e-07,0.00331038
14,train,6,1,True,True,0.0819861,0.0815489,0.000437202,0.114585,0.115035,0.00852459,0.00849521,0.0815553,0.0819925,True,0.123636,0.0819861,0.0815489,0.000437202,True,0.125003,0.123446,0.119306,0.128178,0.121655,0.121371,0.125978,0.124151,0.336768,0.336763,1.2,4.82444e-07,0.00326267
