cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,0.13765,0.143612,-0.00596246,0.172185,0.17833,0.00716723,0.0071992,0.137647,0.143609,False,0.0366786875,0.13765,0.143612,-0.00596246,False,0.0291262,0.0798826,-7.9339e-38,0.0836267,2.10687e-38,0.0433731,0.0252852,0.0321357,0.33632,0.336254,1.21838,1.21831
1,initial_eval,1,0,False,False,0.119834,0.124395,-0.00456031,0.149654,0.153343,0.00871859,0.0088763,0.119828,0.124388,False,0.06610123625,0.119834,0.124395,-0.00456031,False,0.0924833,0.0926472,0.00352599,0.157159,0.0164842,0.0829952,0.0464001,0.0371149,0.338559,0.338684,1.20801,1.20791
2,initial_eval,2,0,False,False,0.10518,0.109932,-0.0047519,0.0861536,0.0903518,0.00138653,0.00129756,0.105174,0.109926,False,0.154051125,0.10518,0.109932,-0.0047519,False,0.198473,0.143974,0.143426,0.170312,0.12189,0.141718,0.152402,0.160214,0.342739,0.341614,1.19782,1.19769
3,initial_eval,3,0,False,False,0.137947,0.14389,-0.00594276,0.172364,0.178494,-0.000771955,-0.000772257,0.137941,0.143884,False,0.05048005,0.137947,0.14389,-0.00594276,False,0.0420594,0.0714773,0.0438341,0.0682533,0.0199391,0.0613056,0.0461495,0.0508221,0.336299,0.336235,1.18728,1.1871
4,initial_eval,4,0,False,False,0.130602,0.136736,-0.00613395,0.163615,0.170193,0.0016414,0.00164296,0.130595,0.136729,False,0.0641351875,0.130602,0.136736,-0.00613395,False,0.0736042,0.0476224,0.0982556,0.0371843,0.0488761,0.0558144,0.0796561,0.0720684,0.337548,0.33737,1.17705,1.17681
5,initial_eval,5,0,False,False,0.133867,0.139962,-0.00609523,0.167724,0.174125,-0.0008296,-0.000788705,0.13386,0.139955,False,0.0590283,0.133867,0.139962,-0.00609523,False,0.0704647,0.0674802,0.0705099,0.0322012,0.0354951,0.0517586,0.0684343,0.0758824,0.336893,0.336779,1.16682,1.16655
6,initial_eval,6,1,False,False,0.100926,0.09665,0.00427624,0.0916259,0.100992,0.00716734,0.00598404,0.0966447,0.100921,True,0.25521900000000003,0.100926,0.09665,0.00427624,True,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,0.337987,0.337214,1.15695,1.15664
7,initial_eval,7,1,False,False,0.101371,0.0970908,0.00428064,0.091625,0.100991,0.00716754,0.00598425,0.0970855,0.101366,True,0.255216125,0.101371,0.0970908,0.00428064,True,0.266944,0.262343,0.216661,0.287736,0.24182,0.236938,0.266944,0.262343,0.337987,0.337214,1.1473,1.14697
8,initial_eval,8,1,False,False,0.126623,0.12012,0.00650261,0.142639,0.152735,0.00708817,0.00711883,0.120113,0.126616,True,0.0863468375,0.126623,0.12012,0.00650261,True,0.0866501,0.120019,0.0915246,0.0536755,0.0665215,0.0598201,0.116878,0.0956859,0.340303,0.339797,1.1395,1.13946
9,initial_eval,9,1,False,False,0.0996683,0.0952461,0.00442226,0.0916231,0.100989,0.00716793,0.00598465,0.0952408,0.0996628,True,0.255212,0.0996683,0.0952461,0.00442226,True,0.26694,0.262339,0.216657,0.287731,0.241816,0.236934,0.26694,0.262339,0.337987,0.337214,1.13993,1.13993
