cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0767126,0.0775059,-0.000793311,0.109599,0.110417,0.018992,0.0189622,0.0767192,0.0775124,False,0.11001075,0.0767126,0.0775059,-0.000793311,False,0.110025,0.110023,0.109969,0.110026,0.110024,0.109966,0.110028,0.110025,0.337463,0.337466,1.21909,1.21909,
1,initial_eval,1,0,False,False,0.0769751,0.0777776,-0.000802551,0.10987,0.110697,0.0189985,0.0189687,0.0769816,0.0777842,False,0.11040824999999999,0.0769751,0.0777776,-0.000802551,False,0.110301,0.110299,0.110244,0.111276,0.1103,0.110241,0.110304,0.110301,0.337464,0.337467,1.20899,1.20897,
2,initial_eval,2,0,False,False,0.0788696,0.0797021,-0.000832569,0.111823,0.11268,0.00290071,0.0028454,0.0788759,0.0797085,False,0.113193875,0.0788696,0.0797021,-0.000832569,False,0.115327,0.112673,0.112628,0.113747,0.112309,0.112596,0.113024,0.113247,0.334903,0.334895,1.19894,1.19892,
3,initial_eval,3,0,False,False,0.0766724,0.0774655,-0.000793063,0.109558,0.110376,0.0189945,0.0189647,0.076679,0.0774721,False,0.10996975000000002,0.0766724,0.0774655,-0.000793063,False,0.109984,0.109982,0.109928,0.109985,0.109983,0.109925,0.109987,0.109984,0.337464,0.337467,1.18901,1.18898,
4,initial_eval,4,0,False,False,0.0766592,0.0774522,-0.000792982,0.109545,0.110362,0.0189953,0.0189655,0.0766658,0.0774587,False,0.10995574999999999,0.0766592,0.0774522,-0.000792982,False,0.10997,0.109968,0.109914,0.109971,0.109969,0.109911,0.109973,0.10997,0.337464,0.337467,1.17914,1.17911,
5,initial_eval,5,0,False,False,0.0766458,0.0774387,-0.000792897,0.109531,0.110348,0.0189962,0.0189663,0.0766525,0.0774453,False,0.109941875,0.0766458,0.0774387,-0.000792897,False,0.109956,0.109954,0.1099,0.109958,0.109955,0.109897,0.109959,0.109956,0.337464,0.337467,1.16936,1.16932,
6,initial_eval,6,1,False,False,0.0923342,0.091307,0.00102713,0.124637,0.125696,0.012071,0.0120551,0.0913128,0.0923399,True,0.1322475,0.0923342,0.091307,0.00102713,True,0.133302,0.132273,0.128569,0.136117,0.130567,0.130379,0.133987,0.132786,0.337088,0.337083,1.15948,1.15944,
7,initial_eval,7,1,False,False,0.0923176,0.0912906,0.00102702,0.124621,0.125678,0.0120585,0.0120425,0.0912964,0.0923233,True,0.13222887500000002,0.0923176,0.0912906,0.00102702,True,0.133283,0.132254,0.128551,0.136098,0.130549,0.13036,0.133969,0.132767,0.337087,0.337082,1.14975,1.14969,
8,initial_eval,8,1,False,False,0.0774196,0.0766264,0.000793206,0.109511,0.110328,0.0189988,0.018969,0.076633,0.0774262,True,0.10993000000000001,0.0774196,0.0766264,0.000793206,True,0.109936,0.109975,0.10988,0.109938,0.109935,0.109877,0.109963,0.109936,0.337465,0.337468,1.14023,1.14017,
9,initial_eval,9,1,False,False,0.0922843,0.0912575,0.00102682,0.124587,0.125644,0.0120334,0.0120173,0.0912633,0.0922901,True,0.13219125,0.0922843,0.0912575,0.00102682,True,0.133246,0.132216,0.128514,0.136059,0.130512,0.130323,0.133931,0.132729,0.337085,0.337079,1.13965,1.13964,
