cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,0.152209,0.129169,0.0230406,0.187162,0.163454,0.00655029,0.00755845,0.152205,0.129166,True,0.036678675,0.152209,0.129169,0.0230406,True,0.0291262,0.0798826,-1.94618e-28,0.0836267,3.8004e-28,0.0433731,0.0252852,0.0321356,0.336227,0.336389,1.21821,1.21848
1,initial_eval,1,0,False,False,0.133372,0.111149,0.0222233,0.162899,0.139277,0.00843997,0.00916479,0.133365,0.111143,True,0.066101105,0.133372,0.111149,0.0222233,True,0.0924833,0.0926472,0.00352604,0.157158,0.0164841,0.0829952,0.0464001,0.0371149,0.338521,0.338878,1.20774,1.20817
2,initial_eval,2,0,False,False,0.118488,0.0991832,0.0193044,0.0920998,0.0827208,0.0146333,0.0147531,0.118481,0.0991777,True,0.154051125,0.118488,0.0991832,0.0193044,True,0.198473,0.143974,0.143426,0.170312,0.12189,0.141718,0.152402,0.160214,0.34293,0.343385,1.19745,1.19802
3,initial_eval,3,0,False,False,0.152567,0.129519,0.0230486,0.1874,0.163691,-0.00134579,-0.000363008,0.15256,0.129513,True,0.050480075,0.152567,0.129519,0.0230486,True,0.0420594,0.0714774,0.0438341,0.0682533,0.0199391,0.0613057,0.0461495,0.0508221,0.3362,0.33636,1.1868,1.18756
4,initial_eval,4,0,False,False,0.145141,0.122388,0.0227527,0.178625,0.155263,0.00120054,0.00206436,0.145132,0.122381,True,0.0641352375,0.145141,0.122388,0.0227527,True,0.0736042,0.0476225,0.0982556,0.0371844,0.0488761,0.0558145,0.0796561,0.0720685,0.337376,0.337604,1.17645,1.17738
5,initial_eval,5,0,False,False,0.148481,0.125584,0.0228968,0.182753,0.159232,-0.00129964,-0.000393498,0.148473,0.125577,True,0.059028287500000005,0.148481,0.125584,0.0228968,True,0.0704647,0.0674802,0.0705099,0.0322011,0.0354951,0.0517586,0.0684343,0.0758824,0.336766,0.336957,1.16612,1.16722
6,initial_eval,6,1,False,False,0.0920441,0.108523,-0.0164785,0.0981635,0.0947034,0.00625228,0.00615625,0.108517,0.0920391,False,0.25521900000000003,0.0920441,0.108523,-0.0164785,False,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,0.337526,0.337461,1.15617,1.15738
7,initial_eval,7,1,False,False,0.092967,0.109671,-0.0167045,0.0981626,0.0947024,0.00625248,0.00615645,0.109665,0.0929619,False,0.25521662500000003,0.092967,0.109671,-0.0167045,False,0.266944,0.262344,0.216661,0.287736,0.241821,0.236939,0.266944,0.262344,0.337526,0.337461,1.14643,1.14775
8,initial_eval,8,1,False,False,0.112581,0.134371,-0.0217895,0.157862,0.135707,0.00682202,0.00814698,0.134363,0.112575,False,0.086346825,0.112581,0.134371,-0.0217895,False,0.0866501,0.120019,0.0915246,0.0536755,0.0665214,0.0598201,0.116878,0.0956859,0.340045,0.340325,1.13945,1.13955
9,initial_eval,9,1,False,False,0.0907008,0.107959,-0.0172586,0.0981607,0.0947005,0.00625287,0.00615685,0.107953,0.0906958,False,0.255212,0.0907008,0.107959,-0.0172586,False,0.26694,0.262339,0.216657,0.287731,0.241816,0.236934,0.26694,0.262339,0.337527,0.337462,1.13993,1.13993
