cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.135435,0.13735,-0.00191589,0.170183,0.172155,0.170183,0.172155,0.135496,0.137412,False,0.46684074999999997,0.135435,0.13735,-0.00191589,False,0.135491,0.137407,-0.00191588,False,0.135538,0.137454,-0.00191588,False,0.135548,0.137463,-0.00191583,False,0.713123,0.660658,0.685697,0.579185,0.147446,0.133525,0.313433,0.501659,0.33594,0.335943,1.16471e-09,1.2,
1,initial_eval,1,0,False,False,0.128356,0.128533,-0.00017716,0.162897,0.163079,0.162897,0.163079,0.128418,0.128595,False,0.45608991249999997,0.128356,0.128533,-0.00017716,False,0.128413,0.12859,-0.00017711,False,0.128459,0.128636,-0.000177073,False,0.128469,0.128646,-0.000177019,False,0.499679,0.711145,0.699147,0.493152,0.359711,0.262828,0.0982273,0.52483,0.335752,0.335756,1.2,1.16471e-09,
2,initial_eval,2,0,False,False,0.137523,0.14479,-0.00726662,0.172335,0.179835,0.172335,0.179837,0.137585,0.144857,False,0.5035148500000001,0.137523,0.14479,-0.00726662,False,0.13758,0.144851,-0.00727087,False,0.137627,0.144901,-0.00727434,False,0.137637,0.144912,-0.00727509,False,0.769947,0.618524,0.604273,0.619947,0.0861458,0.365895,0.193442,0.769945,0.335829,0.335832,1.16471e-09,1.2,
3,initial_eval,3,0,False,False,0.137081,0.142903,-0.00582239,0.171878,0.177872,0.171878,0.177872,0.137143,0.142965,False,0.503583125,0.137081,0.142903,-0.00582239,False,0.137138,0.14296,-0.00582265,False,0.137184,0.143007,-0.00582285,False,0.137194,0.143017,-0.00582283,False,0.759363,0.681134,0.651795,0.584434,0.187787,0.255566,0.183988,0.724598,0.336053,0.336054,1.16471e-09,1.2,
4,initial_eval,4,0,False,False,0.140349,0.139685,0.000664035,0.175263,0.174552,0.175265,0.174552,0.140418,0.139748,True,0.516200875,0.140349,0.139685,0.000664035,True,0.14041,0.139741,0.000669269,True,0.14046,0.139787,0.000673544,True,0.140471,0.139796,0.000674591,True,0.640178,0.683768,0.769945,0.539859,0.154537,0.441556,0.209692,0.690072,0.335872,0.335875,1.16471e-09,1.2,
5,initial_eval,5,0,False,False,0.0932478,0.0950219,-0.00177415,0.12674,0.128567,0.12674,0.128567,0.0933108,0.0950849,False,0.299385625,0.0932478,0.0950219,-0.00177415,False,0.0933034,0.0950775,-0.00177412,False,0.0933491,0.0951232,-0.00177411,False,0.0933591,0.0951331,-0.00177402,False,0.420859,0.431964,0.432726,0.364757,0.239553,0.102487,0.110029,0.29271,0.336034,0.336029,1.16471e-09,1.2,
6,initial_eval,6,0,False,False,0.120723,0.121182,-0.000458756,0.155038,0.15551,0.155038,0.15551,0.120787,0.121246,False,0.398855625,0.120723,0.121182,-0.000458756,False,0.120779,0.121238,-0.00045871,False,0.120826,0.121284,-0.000458675,False,0.120836,0.121294,-0.000458621,False,0.518423,0.549784,0.627101,0.455056,0.11262,0.33029,0.125167,0.472404,0.3358,0.335809,1.16471e-09,1.2,
7,initial_eval,7,0,False,False,0.124835,0.118311,0.00652402,0.159273,0.152555,0.159273,0.152555,0.124899,0.118375,True,0.47405762500000004,0.124835,0.118311,0.00652402,True,0.124892,0.118367,0.00652424,True,0.124938,0.118414,0.0065244,True,0.124948,0.118424,0.0065244,True,0.284153,0.607219,0.706148,0.376936,0.261064,0.691025,0.407411,0.458505,0.335757,0.335752,1.16471e-09,1.2,
8,initial_eval,8,0,False,False,0.115659,0.119485,-0.00382597,0.149824,0.153764,0.149824,0.153764,0.115723,0.119549,False,0.467129625,0.115659,0.119485,-0.00382597,False,0.115715,0.119541,-0.00382603,False,0.115761,0.119587,-0.00382607,False,0.115772,0.119597,-0.00382596,False,0.65545,0.35546,0.405952,0.653942,0.366014,0.488639,0.265053,0.546527,0.33568,0.335679,1.2,1.16471e-09,
9,initial_eval,9,0,False,False,0.116418,0.116376,4.2077e-05,0.150606,0.150563,0.150606,0.150563,0.116482,0.11644,True,0.4534182499999999,0.116418,0.116376,4.2077e-05,True,0.116475,0.116433,4.21177e-05,True,0.116521,0.116479,4.2148e-05,True,0.116531,0.116489,4.22002e-05,True,0.382411,0.585198,0.620397,0.425038,0.329534,0.433006,0.258689,0.593073,0.335686,0.335683,1.2,1.16471e-09,
10,initial_eval,10,0,False,False,0.153928,0.157202,-0.00327382,0.189229,0.192612,0.189231,0.192616,0.153996,0.157273,False,0.6348597625000001,0.153928,0.157202,-0.00327382,False,0.153988,0.157265,-0.0032769,False,0.154037,0.157316,-0.00327943,False,0.154047,0.157327,-0.00327998,False,0.769949,0.769947,0.769947,0.769949,0.516585,0.624149,0.0884031,0.769949,0.335697,0.335693,1.16471e-09,1.2,
11,initial_eval,11,0,False,False,0.12681,0.124547,0.00226257,0.161305,0.158975,0.161305,0.158975,0.126874,0.124611,True,0.5116597500000001,0.12681,0.124547,0.00226257,True,0.126866,0.124603,0.00226271,True,0.126912,0.12465,0.00226282,True,0.126923,0.12466,0.00226282,True,0.559862,0.537525,0.72189,0.434429,0.344347,0.473764,0.446029,0.575432,0.335563,0.335569,1.2,1.16471e-09,
12,initial_eval,12,0,False,False,0.0890076,0.0897507,-0.000743112,0.122372,0.123137,0.122372,0.123137,0.0890706,0.0898136,False,0.313503625,0.0890076,0.0897507,-0.000743112,False,0.0890632,0.0898062,-0.000743026,False,0.0891088,0.0898518,-0.000742961,False,0.0891187,0.0898616,-0.000742913,False,0.471857,0.38765,0.481309,0.287416,0.310309,0.186815,0.190723,0.19195,0.33638,0.336375,1.16471e-09,1.2,
13,initial_eval,13,0,False,False,0.144033,0.143534,0.000499121,0.179063,0.178533,0.179067,0.178535,0.144104,0.143601,True,0.517391,0.144033,0.143534,0.000499121,True,0.144096,0.143593,0.000502411,True,0.144147,0.143642,0.000505095,True,0.144158,0.143652,0.000505754,True,0.545604,0.769948,0.769946,0.541294,0.549914,0.102605,0.210742,0.649075,0.335805,0.335819,1.16471e-09,1.2,
14,initial_eval,14,0,False,False,0.115162,0.116915,-0.00175324,0.149312,0.151118,0.149312,0.151118,0.115226,0.116979,False,0.41168974999999997,0.115162,0.116915,-0.00175324,False,0.115218,0.116971,-0.00175324,False,0.115264,0.117018,-0.00175324,False,0.115274,0.117028,-0.00175316,False,0.527608,0.651259,0.583227,0.44956,0.34608,0.244674,0.137771,0.353339,0.335875,0.335873,1.2,1.16471e-09,
15,initial_eval,15,0,False,False,0.129479,0.129956,-0.000477443,0.164053,0.164544,0.164053,0.164544,0.129543,0.13002,False,0.419049,0.129479,0.129956,-0.000477443,False,0.129535,0.130013,-0.000477404,False,0.129582,0.130059,-0.000477374,False,0.129591,0.130069,-0.000477316,False,0.601141,0.6795,0.679333,0.510088,0.224425,0.115605,0.150932,0.391368,0.33601,0.336012,1.16471e-09,1.2,
