cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,0.00668395,-1.00745e-147,0.00668395,0.0374743,0.0089744,0.0374757,0.00956079,0.00689152,-1.00739e-147,True,0.036678712499999995,0.00668395,-1.00745e-147,0.00668395,True,0.0291263,0.0798826,3.76331e-57,0.0836267,-2.98802e-57,0.0433731,0.0252852,0.0321358,1.09967,1.19801,-6.38336e-154,-1.78449e-121
1,initial_eval,1,0,False,False,0.00668274,6.21923e-172,0.00668274,0.0374731,0.00801811,0.0374744,0.00839599,0.00689029,6.21889e-172,True,0.06610126625,0.00668274,6.21923e-172,0.00668274,True,0.0924833,0.0926472,0.00352623,0.157159,0.0164842,0.0829952,0.0464001,0.0371149,1.10151,1.2,7.48809e-79,1.1469e-122
2,initial_eval,2,0,False,False,0.00668151,0.012779,-0.00609747,0.0374718,0.0438167,0.0374731,0.0253566,0.00688906,0.0128111,False,0.15405125,0.00668151,0.012779,-0.00609747,False,0.198473,0.143974,0.143426,0.170313,0.12189,0.141718,0.152402,0.160214,1.10155,0.959455,1.23211e-126,2.44178e-105
3,initial_eval,3,0,False,False,0.00668033,-8.17752e-27,0.00668033,0.0374706,0.00731068,0.0374719,0.00795512,0.00688789,-8.17707e-27,True,0.05048005,0.00668033,-8.17752e-27,0.00668033,True,0.0420594,0.0714773,0.0438341,0.0682533,0.0199391,0.0613056,0.0461495,0.0508221,1.10158,1.2,2.02736e-174,5.54515e-74
4,initial_eval,4,0,False,False,0.00667967,5.04819e-51,0.00667967,0.0374694,0.0187792,0.0374708,0.0191723,0.00688695,5.04792e-51,True,0.06413522499999999,0.00667967,5.04819e-51,0.00667967,True,0.0736042,0.0476225,0.0982556,0.0371844,0.0488761,0.0558144,0.0796561,0.0720685,1.1016,1.2,2.65589e-103,2.31875e-121
5,initial_eval,5,0,False,False,0.00667792,-3.11638e-75,0.00667792,0.0374681,0.0149271,0.0374694,0.0164139,0.00688547,-3.11621e-75,True,0.0590283,0.00667792,-3.11638e-75,0.00667792,True,0.0704647,0.0674802,0.0705099,0.0322012,0.0354951,0.0517586,0.0684343,0.0758824,1.10164,1.2,-3.26276e-97,7.14513e-80
6,initial_eval,6,1,False,False,0.0557288,0.00667729,0.0490515,0.0374669,0.0881078,0.0374682,0.0297875,0.0068845,0.0557452,True,0.25521900000000003,0.0557288,0.00667729,0.0490515,True,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,1.10167,0.331765,-5.36863e-145,-5.14871e-124
7,initial_eval,7,1,False,False,0.0557282,0.00667601,0.0490522,0.0374657,0.0881072,0.0374669,0.0297878,0.00688326,0.0557446,True,0.255216875,0.0557282,0.00667601,0.0490522,True,0.266945,0.262344,0.216661,0.287736,0.241821,0.236939,0.266945,0.262344,1.1017,0.331765,-8.83372e-193,5.1772e-124
8,initial_eval,8,1,False,False,0.00555017,0.00667431,-0.00112414,0.0374644,0.0363367,0.0374655,0.0324961,0.00688174,0.00557334,False,0.086346825,0.00555017,0.00667431,-0.00112414,False,0.0866501,0.120019,0.0915246,0.0536755,0.0665214,0.0598201,0.116878,0.0956859,1.10174,1.14648,2.18486e-96,4.9815e-160
9,initial_eval,9,1,False,False,0.055727,0.00667574,0.0490513,0.0374636,0.0881058,0.0374648,0.0297883,0.00688191,0.0557434,True,0.255212,0.055727,0.00667574,0.0490513,True,0.26694,0.262339,0.216657,0.287731,0.241816,0.236934,0.26694,0.262339,1.10174,0.331765,-1.27127e-36,-2.98885e-124
10,initial_eval,10,1,False,False,0.0557262,0.00667241,0.0490538,0.037462,0.0881051,0.0374633,0.0169128,0.00687969,0.0557426,True,0.25520974999999996,0.0557262,0.00667241,0.0490538,True,0.266938,0.262336,0.216655,0.287729,0.241814,0.236932,0.266938,0.262336,1.1018,0.336821,-7.28917e-62,4.14936e-105
11,initial_eval,11,1,False,False,0.0557255,0.00667121,0.0490543,0.0374607,0.0881044,0.037462,0.016913,0.00687849,0.0557419,True,0.25520724999999994,0.0557255,0.00667121,0.0490543,True,0.266935,0.262334,0.216653,0.287726,0.241812,0.236929,0.266935,0.262334,1.10183,0.336821,9.65668e-62,-5.93187e-61
12,final_eval,0,0,False,False,0.00666953,-3.82237e-26,0.00666953,0.0374594,0.00897532,0.0374608,0.00956163,0.00687708,-3.82216e-26,True,0.0366706875,0.00666953,-3.82237e-26,0.00666953,True,0.0291126,0.079879,-1.94982e-25,0.0836151,-2.27338e-25,0.0433593,0.0252772,0.0321223,1.10187,1.2,1.58894e-109,-9.76049e-109
13,final_eval,1,0,False,False,0.00666832,2.35965e-50,0.00666832,0.0374582,0.00801581,0.0374595,0.0083936,0.00687586,2.35952e-50,True,0.06608193875,0.00666832,2.35965e-50,0.00666832,True,0.0924564,0.0926323,0.00350781,0.157149,0.0164661,0.0829684,0.0463834,0.0370921,1.10191,1.2,2.61448e-157,-1.60602e-156
14,final_eval,2,0,False,False,0.00666984,0.0127644,-0.00609454,0.0374574,0.0438016,0.0374585,0.0135735,0.00687586,0.0127973,False,0.15401625000000002,0.00666984,0.0127644,-0.00609454,False,0.198448,0.143933,0.143402,0.170269,0.121849,0.141687,0.152362,0.16018,1.1019,0.958801,-1.71286e-139,7.81008e-114
15,final_eval,3,0,False,False,0.00666591,-8.16848e-27,0.00666591,0.0374557,0.00730831,0.037457,0.00795228,0.00687345,-8.16803e-27,True,0.0504674,0.00666591,-8.16848e-27,0.00666591,True,0.0420506,0.0714675,0.0438235,0.0682358,0.0199272,0.0612862,0.0461407,0.0508077,1.10197,1.2,-2.81839e-187,3.57987e-74
16,final_eval,4,0,False,False,0.00666729,5.04262e-51,0.00666729,0.0374549,0.0187755,0.0374562,0.0191694,0.00687353,5.04234e-51,True,0.06412011249999999,0.00666729,5.04262e-51,0.00666729,True,0.0735974,0.047597,0.0982424,0.037168,0.0488596,0.0557994,0.0796417,0.0720554,1.10197,1.2,-6.10302e-98,3.85031e-113
17,final_eval,5,0,False,False,0.00666351,-3.11294e-75,0.00666351,0.0374532,0.01492,0.0374545,0.0164068,0.00687104,-3.11277e-75,True,0.05901255,0.00666351,-3.11294e-75,0.00666351,True,0.0704516,0.0674584,0.070495,0.0321902,0.0354756,0.0517456,0.0684146,0.0758694,1.10204,1.2,1.36498e-97,-4.96307e-79
18,final_eval,6,1,False,False,0.0557206,0.00666287,0.0490578,0.037452,0.0880994,0.0374533,0.0297908,0.00687006,0.055737,True,0.25519075,0.0557206,0.00666287,0.0490578,True,0.266919,0.262316,0.216639,0.287707,0.241797,0.236913,0.266919,0.262316,1.10206,0.331765,2.24597e-145,-2.41278e-115
19,final_eval,7,1,False,False,0.0557201,0.00666159,0.0490585,0.0374508,0.0880988,0.037452,0.029791,0.00686882,0.0557364,True,0.25518875,0.0557201,0.00666159,0.0490585,True,0.266917,0.262314,0.216637,0.287705,0.241795,0.236911,0.266917,0.262314,1.1021,0.331765,3.69559e-193,7.76879e-116
20,final_eval,8,1,False,False,0.00554249,0.00665989,-0.0011174,0.0374494,0.0363288,0.0374507,0.0336761,0.00686739,0.0055657,False,0.08632814999999999,0.00554249,0.00665989,-0.0011174,False,0.0866354,0.119987,0.0915133,0.0536527,0.0665011,0.0598047,0.116856,0.095675,1.10214,1.14319,5.3118e-223,8.25226e-121
21,final_eval,9,1,False,False,0.0557188,0.00666132,0.0490575,0.0374487,0.0880974,0.0374499,0.0297916,0.00686748,0.0557352,True,0.255183875,0.0557188,0.00666132,0.0490575,True,0.266912,0.262309,0.216633,0.2877,0.24179,0.236906,0.266912,0.262309,1.10213,0.331765,8.74021e-271,3.02014e-116
22,final_eval,10,1,False,False,0.055718,0.00665799,0.04906,0.037447,0.0880967,0.0374483,0.0297919,0.00686521,0.0557344,True,0.2551815,0.055718,0.00665799,0.04906,True,0.26691,0.262306,0.216631,0.287697,0.241788,0.236904,0.26691,0.262306,1.1022,0.331765,0.0,-4.16186e-115
23,final_eval,11,1,False,False,0.0557174,0.00665679,0.0490606,0.0374458,0.088096,0.0374471,0.0169158,0.00686406,0.0557338,True,0.25517925,0.0557174,0.00665679,0.0490606,True,0.266908,0.262304,0.216629,0.287694,0.241786,0.236901,0.266908,0.262304,1.10223,0.336822,2.44126e-62,4.09602e-123
