cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,4.70402e-06,-4.64715e-218,4.70402e-06,0.0200366,0.011291,0.0201498,0.0107007,4.70376e-06,-4.6469e-218,True,0.036678712499999995,4.70402e-06,-4.64715e-218,4.70402e-06,True,0.0291263,0.0798826,3.50099e-57,0.0836267,-3.09901e-57,0.0433731,0.0252852,0.0321358,1.19801,1.19801,2.40525e-87,-1.85441e-53
1,initial_eval,1,0,False,False,0.0253786,4.56218e-172,0.0253786,0.0564923,0.00896989,0.0320331,0.00886276,0.0253818,4.56193e-172,True,0.06610125374999999,0.0253786,4.56218e-172,0.0253786,True,0.0924833,0.0926472,0.00352623,0.157159,0.0164842,0.0829951,0.0464001,0.0371149,0.34889,1.2,1.50571e-61,-3.0513e-101
2,initial_eval,2,0,False,False,0.00117526,0.0158706,-0.0146953,0.0316484,0.0470141,0.0159545,0.0257723,0.00118674,0.0159012,False,0.15405125,0.00117526,0.0158706,-0.0146953,False,0.198473,0.143974,0.143426,0.170313,0.12189,0.141718,0.152402,0.160214,1.19662,0.836565,1.21203e-86,-1.32555e-87
3,initial_eval,3,0,False,False,2.14527e-05,-1.02151e-26,2.14527e-05,0.0128958,0.00870907,0.0120994,0.00852734,2.14515e-05,-1.02146e-26,True,0.05048005,2.14527e-05,-1.02151e-26,2.14527e-05,True,0.0420594,0.0714773,0.0438341,0.0682533,0.0199391,0.0613056,0.0461495,0.0508221,1.2,1.2,1.99431e-134,4.03333e-74
4,initial_eval,4,0,False,False,1.33525e-05,6.30607e-51,1.33525e-05,0.0085489,0.0228241,0.00856392,0.020691,1.33518e-05,6.30572e-51,True,0.064135175,1.33525e-05,6.30607e-51,1.33525e-05,True,0.0736042,0.0476224,0.0982556,0.0371843,0.0488761,0.0558144,0.079656,0.0720684,1.2,1.2,1.20939e-71,8.58329e-96
5,initial_eval,5,0,False,False,1.99885e-05,-3.8929e-75,1.99885e-05,0.00839841,0.017762,0.0083505,0.0175766,1.99874e-05,-3.89269e-75,True,0.0590283,1.99885e-05,-3.8929e-75,1.99885e-05,True,0.0704647,0.0674802,0.0705099,0.0322012,0.0354951,0.0517586,0.0684343,0.0758824,1.2,1.2,-8.61306e-87,-1.24037e-78
6,initial_eval,6,1,False,False,0.0601135,0.0072548,0.0528587,0.0379739,0.0926292,0.0127233,0.0172326,0.00726896,0.0601302,True,0.25521900000000003,0.0601135,0.0072548,0.0528587,True,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,1.11906,0.336104,1.64904e-62,-2.04095e-126
7,initial_eval,7,1,False,False,0.0601131,0.00725437,0.0528587,0.0379734,0.0926285,0.0127233,0.0172329,0.00726853,0.0601297,True,0.255217,0.0601131,0.00725437,0.0528587,True,0.266945,0.262344,0.216661,0.287737,0.241821,0.236939,0.266945,0.262344,1.11907,0.336104,1.46301e-62,-3.35825e-174
8,initial_eval,8,1,False,False,0.0121411,-4.57469e-27,0.0121411,0.00789575,0.0431466,0.00874382,0.0367279,-4.57444e-27,0.0121613,True,0.086346825,0.0121411,-4.57469e-27,0.0121411,True,0.0866501,0.120019,0.0915246,0.0536755,0.0665214,0.0598201,0.116878,0.0956859,1.2,0.960947,5.14148e-88,7.64196e-111
9,initial_eval,9,1,False,False,0.0601115,0.00725338,0.0528582,0.0379724,0.092627,0.0127233,0.0172335,0.00726754,0.0601282,True,0.255212,0.0601115,0.00725338,0.0528582,True,0.26694,0.262339,0.216657,0.287731,0.241816,0.236934,0.26694,0.262339,1.11909,0.336104,1.34004e-68,1.25743e-158
