cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,0.00180894,-4.64715e-218,0.00180894,0.0225428,0.0105548,0.0222982,0.0102907,0.00180884,-4.6469e-218,True,0.036678712499999995,0.00180894,-4.64715e-218,0.00180894,True,0.0291263,0.0798826,4.48815e-28,0.0836267,-3.73016e-28,0.0433731,0.0252852,0.0321358,1.19794,1.19801,-1.11436e-96,-9.69053e-54
1,initial_eval,1,0,False,False,0.0253806,5.36259e-172,0.0253806,0.0564923,0.00869657,0.0324822,0.00869989,0.0253837,5.36229e-172,True,0.06610126625,0.0253806,5.36259e-172,0.0253806,True,0.0924833,0.0926472,0.00352623,0.157159,0.0164842,0.0829952,0.0464001,0.0371149,0.347856,1.2,-3.33699e-61,-1.59451e-101
2,initial_eval,2,0,False,False,0.00140368,0.0150122,-0.0136085,0.0318676,0.0461273,0.0163952,0.0255987,0.00141433,0.0150415,False,0.15405125,0.00140368,0.0150122,-0.0136085,False,0.198473,0.143974,0.143426,0.170313,0.12189,0.141718,0.152402,0.160214,1.19562,0.873241,1.87793e-77,-2.62365e-149
3,initial_eval,3,0,False,False,0.00223315,-9.6464e-27,0.00223315,0.0154683,0.00828104,0.0137792,0.0083251,0.00223302,-9.64587e-27,True,0.05048005,0.00223315,-9.6464e-27,0.00223315,True,0.0420594,0.0714773,0.0438341,0.0682533,0.0199391,0.0613056,0.0461495,0.0508221,1.19991,1.2,3.09001e-125,4.65556e-74
4,initial_eval,4,0,False,False,0.00108355,5.95498e-51,0.00108355,0.0100954,0.0215292,0.00962474,0.0201346,0.00108349,5.95465e-51,True,0.06413522499999999,0.00108355,5.95498e-51,0.00108355,True,0.0736042,0.0476225,0.0982556,0.0371844,0.0488761,0.0558144,0.0796561,0.0720685,1.19996,1.2,1.49229e-79,2.44278e-113
5,initial_eval,5,0,False,False,0.00202416,-3.67616e-75,0.00202416,0.0100893,0.0168791,0.00949928,0.0171564,0.00202404,-3.67596e-75,True,0.0590283,0.00202416,-3.67616e-75,0.00202416,True,0.0704647,0.0674802,0.0705099,0.0322012,0.0354951,0.0517586,0.0684343,0.0758824,1.19992,1.2,-1.78748e-45,1.43656e-44
6,initial_eval,6,1,False,False,0.0592726,0.00731561,0.051957,0.0380356,0.0917621,0.0131692,0.0169748,0.00732977,0.0592892,True,0.25521900000000003,0.0592726,0.00731561,0.051957,True,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,1.11778,0.336273,3.01185e-62,2.36376e-92
7,initial_eval,7,1,False,False,0.0592721,0.00731494,0.0519572,0.0380351,0.0917614,0.0131692,0.016975,0.00732911,0.0592887,True,0.255217,0.0592721,0.00731494,0.0519572,True,0.266945,0.262344,0.216661,0.287737,0.241821,0.236939,0.266945,0.262344,1.11779,0.336273,-9.96684e-62,3.88941e-140
8,initial_eval,8,1,False,False,0.0100056,0.000702031,0.00930353,0.00882785,0.0409437,0.00956118,0.0355787,0.000701992,0.0100263,True,0.086346825,0.0100056,0.000702031,0.00930353,True,0.0866501,0.120019,0.0915246,0.0536755,0.0665214,0.0598201,0.116878,0.0956859,1.19998,1.03442,1.47014e-95,-7.46647e-95
9,initial_eval,9,1,False,False,0.0592707,0.00731504,0.0519557,0.0380341,0.09176,0.0131692,0.0169755,0.00732914,0.0592873,True,0.255212,0.0592707,0.00731504,0.0519557,True,0.26694,0.262339,0.216657,0.287731,0.241816,0.236934,0.26694,0.262339,1.1178,0.336274,1.83288e-70,-1.22856e-142
10,initial_eval,10,1,False,False,0.0592699,0.00731345,0.0519565,0.0380336,0.0917592,0.0131692,0.0169758,0.00732762,0.0592865,True,0.25520974999999996,0.0592699,0.00731345,0.0519565,True,0.266938,0.262336,0.216655,0.287729,0.241814,0.236932,0.266938,0.262336,1.11782,0.336274,-7.60664e-62,2.52599e-160
11,initial_eval,11,1,False,False,0.0592692,0.00731295,0.0519563,0.0380331,0.0917584,0.0131692,0.016976,0.00732712,0.0592858,True,0.25520724999999994,0.0592692,0.00731295,0.0519563,True,0.266935,0.262334,0.216653,0.287726,0.241812,0.236929,0.266935,0.262334,1.11783,0.336274,-4.08635e-62,4.41658e-160
12,final_eval,0,0,False,False,0.00180317,-4.08799e-26,0.00180317,0.022535,0.0105564,0.022292,0.010292,0.00180307,-4.08776e-26,True,0.0366706875,0.00180317,-4.08799e-26,0.00180317,True,0.0291126,0.079879,-1.94418e-25,0.0836151,-2.27433e-25,0.0433593,0.0252772,0.0321223,1.19993,1.2,2.31132e-89,2.2128e-44
13,final_eval,1,0,False,False,0.0253876,2.52362e-50,0.0253876,0.056499,0.00869426,0.0324837,0.00869746,0.0253907,2.52348e-50,True,0.06608193875,0.0253876,2.52362e-50,0.0253876,True,0.0924564,0.0926323,0.00350781,0.157149,0.0164661,0.0829684,0.0463834,0.0370921,0.347823,1.2,3.80311e-137,3.64102e-92
14,final_eval,2,0,False,False,0.00141026,0.0149972,-0.0135869,0.031862,0.0461118,0.0125669,0.0193103,0.00142023,0.015026,False,0.15401625000000002,0.00141026,0.0149972,-0.0135869,False,0.198448,0.143933,0.143402,0.170269,0.121849,0.141687,0.152362,0.16018,1.19564,0.871485,6.35934e-88,7.21119e-120
15,final_eval,3,0,False,False,0.00222715,-9.63616e-27,0.00222715,0.0154625,0.00827881,0.013775,0.0083224,0.00222703,-9.63563e-27,True,0.0504674,0.00222715,-9.63616e-27,0.00222715,True,0.0420506,0.0714675,0.0438235,0.0682358,0.0199272,0.0612862,0.0461407,0.0508077,1.19991,1.2,1.72932e-69,3.3376e-74
16,final_eval,4,0,False,False,0.00131235,5.94865e-51,0.00131235,0.0100937,0.0215258,0.00962346,0.0201323,0.00131228,5.94832e-51,True,0.06412011249999999,0.00131235,5.94865e-51,0.00131235,True,0.0735974,0.047597,0.0982424,0.037168,0.0488596,0.0557994,0.0796417,0.0720554,1.19995,1.2,4.68314e-70,-1.21666e-104
17,final_eval,5,0,False,False,0.00201894,-3.67226e-75,0.00201894,0.0100868,0.0168718,0.00949715,0.0171494,0.00201883,-3.67206e-75,True,0.05901255,0.00201894,-3.67226e-75,0.00201894,True,0.0704516,0.0674584,0.070495,0.0321902,0.0354756,0.0517456,0.0684146,0.0758694,1.19992,1.2,2.48809e-78,-8.03821e-79
18,final_eval,6,1,False,False,0.0592638,0.00730965,0.0519542,0.0380295,0.0917531,0.0131692,0.0169779,0.0073238,0.0592804,True,0.25519075,0.0592638,0.00730965,0.0519542,True,0.266919,0.262316,0.216639,0.287707,0.241797,0.236913,0.266919,0.262316,1.1179,0.336274,-4.46698e-62,-1.32263e-126
19,final_eval,7,1,False,False,0.0592634,0.00730898,0.0519544,0.0380289,0.0917524,0.0131691,0.0169781,0.00732314,0.0592799,True,0.25518875,0.0592634,0.00730898,0.0519544,True,0.266917,0.262314,0.216637,0.287705,0.241795,0.236911,0.266917,0.262314,1.11792,0.336274,5.58147e-62,1.62039e-160
20,final_eval,8,1,False,False,0.00999805,0.000699364,0.00929868,0.00882413,0.0409359,0.00955692,0.0355766,0.000699325,0.0100188,True,0.08632814999999999,0.00999805,0.000699364,0.00929868,True,0.0866354,0.119987,0.0915133,0.0536527,0.0665011,0.0598047,0.116856,0.095675,1.19998,1.03465,9.18373e-110,7.88497e-129
21,final_eval,9,1,False,False,0.059262,0.00730907,0.0519529,0.0380279,0.0917509,0.0131691,0.0169786,0.00732317,0.0592785,True,0.255183875,0.059262,0.00730907,0.0519529,True,0.266912,0.262309,0.216633,0.2877,0.24179,0.236906,0.266912,0.262309,1.11793,0.336274,1.06776e-70,1.29742e-176
22,final_eval,10,1,False,False,0.0592612,0.00730748,0.0519537,0.0380274,0.0917502,0.0131691,0.0169789,0.00732165,0.0592778,True,0.25518175000000004,0.0592612,0.00730748,0.0519537,True,0.26691,0.262307,0.216631,0.287697,0.241788,0.236904,0.26691,0.262307,1.11795,0.336274,3.99848e-62,8.36078e-160
23,final_eval,11,1,False,False,0.0592605,0.00730699,0.0519535,0.0380269,0.0917494,0.0131691,0.0169791,0.00732115,0.059277,True,0.255179375,0.0592605,0.00730699,0.0519535,True,0.266908,0.262304,0.216629,0.287694,0.241786,0.236902,0.266908,0.262304,1.11796,0.336274,-8.99723e-62,-1.49559e-160
