image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,1,0.206,412,0.1239236250000002,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,2,0.2135,427,0.23038175000000027,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,3,0.495,990,0.336600459,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,4,0.602,1204,0.44183854200000017,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,5,0.7265,1453,0.54665425,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,6,0.72,1440,0.6544551250000001,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,7,0.7475,1495,0.7588945420000002,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,8,0.74,1480,0.8636448750000003,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,9,0.7705,1541,0.968371292,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,10,0.7875,1575,1.076821834,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,11,0.798,1596,1.180720542,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,12,0.769,1538,1.2844706250000004,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,13,0.805,1610,1.389047042,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,14,0.81,1620,1.4951142919999998,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,15,0.8195,1639,1.5999642920000006,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,16,0.82,1640,1.7051783340000006,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,17,0.8145,1629,1.8116521670000005,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,18,0.817,1634,1.917687542,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,19,0.817,1634,2.02428375,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,20,0.8215,1643,2.1285976670000006,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,21,0.8085,1617,2.23556,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,22,0.826,1652,2.340176417,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,23,0.8205,1641,2.4441980840000004,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,24,0.8355,1671,2.54808525,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,25,0.826,1652,2.653852375,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,26,0.832,1664,2.759493959,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,27,0.815,1630,2.8654587500000006,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,28,0.823,1646,2.9703675840000003,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,29,0.818,1636,3.075067042,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,30,0.8355,1671,3.179691959,144,9,90,10,253,253,38,544,234
6,4,1,9,1,9,2000,2000,0.02,0.1,0.0,0,31,0.8205,1641,3.2841365000000002,144,9,90,10,253,253,38,544,234
