cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0767125,0.0775058,-0.000793312,0.1096,0.110417,0.0189462,0.0189162,0.0767191,0.0775124,False,0.11001087500000001,0.0767125,0.0775058,-0.000793312,False,0.110025,0.110023,0.109969,0.110027,0.110024,0.109966,0.110028,0.110025,0.337467,0.33747,1.21909,1.21909,
1,initial_eval,1,0,False,False,0.0767005,0.0774938,-0.000793238,0.109587,0.110405,0.0189928,0.0189629,0.0767072,0.0775004,False,0.10999874999999999,0.0767005,0.0774938,-0.000793238,False,0.110013,0.110011,0.109957,0.110014,0.110012,0.109954,0.110016,0.110013,0.337464,0.337466,1.20899,1.20898,
2,initial_eval,2,0,False,False,0.0837058,0.0839698,-0.000263995,0.116815,0.117086,0.0129561,0.0130378,0.0837124,0.0839764,False,0.120165,0.0837058,0.0839698,-0.000263995,False,0.118121,0.116955,0.116937,0.116957,0.116956,0.141481,0.116957,0.116956,0.336851,0.336879,1.19889,1.19887,
3,initial_eval,3,0,False,False,0.0795671,0.0801587,-0.00059157,0.112548,0.113157,0.0151465,0.015195,0.0795739,0.0801654,False,0.11408949999999998,0.0795671,0.0801587,-0.00059157,False,0.112865,0.112863,0.112823,0.113276,0.112864,0.122293,0.112867,0.112865,0.337201,0.337216,1.18894,1.18892,
4,initial_eval,4,1,False,False,0.0945938,0.093185,0.00140875,0.126586,0.128038,0.00729126,0.00717504,0.0931914,0.0946001,True,0.135871625,0.0945938,0.093185,0.00140875,True,0.150049,0.148502,0.127239,0.127346,0.127341,0.127233,0.151919,0.127344,0.336175,0.336154,1.17889,1.17886,
5,initial_eval,5,1,False,False,0.0837694,0.0835215,0.000247859,0.116624,0.116879,0.0133523,0.0133998,0.0835281,0.083776,True,0.11973887500000001,0.0837694,0.0835215,0.000247859,True,0.116927,0.116756,0.140462,0.116757,0.116756,0.116738,0.116758,0.116757,0.336875,0.336912,1.16909,1.16906,
6,initial_eval,6,1,False,False,0.0780963,0.0773491,0.000747155,0.110259,0.111029,0.0168099,0.0167867,0.0773559,0.078103,True,0.110926625,0.0780963,0.0773491,0.000747155,True,0.110791,0.110658,0.112717,0.110661,0.110659,0.110604,0.110663,0.11066,0.337411,0.337419,1.15941,1.15937,
7,initial_eval,7,1,False,False,0.0839119,0.0828628,0.00104913,0.115944,0.117025,0.0138421,0.0137984,0.0828693,0.0839184,True,0.11961687500000003,0.0839119,0.0828628,0.00104913,True,0.116507,0.116504,0.116431,0.141542,0.116506,0.116427,0.116511,0.116507,0.336926,0.336907,1.14971,1.14966,
8,train,0,0,True,True,0.076617,0.0774097,-0.000792717,0.109501,0.110318,0.0189522,0.0189221,0.0766236,0.0774163,False,0.10991225,0.076617,0.0774097,-0.000792717,False,0.109927,0.109924,0.10987,0.109928,0.109925,0.109868,0.109929,0.109927,0.337511,0.337513,1.2,4.82258e-07,1.04498
9,train,1,0,True,True,0.0662849,0.0664238,-0.000138903,0.0988528,0.098996,0.0197017,0.0196816,0.0662922,0.0664311,False,0.0989249125,0.0662849,0.0664238,-0.000138903,False,0.0989277,0.0989272,0.0989169,0.0989279,0.0989274,0.0989164,0.0989282,0.0989276,0.337684,0.337702,1.2,4.82313e-07,1.04498
10,train,2,0,True,True,0.0705651,0.0698096,0.000755569,0.103275,0.102496,0.0136051,0.0137541,0.0705727,0.0698172,True,0.10712775,0.0705651,0.0698096,0.000755569,True,0.105057,0.102869,0.102929,0.102865,0.102868,0.134705,0.102863,0.102866,0.337016,0.337077,1.2,4.82293e-07,1.04498
11,train,3,0,True,True,0.0617461,0.0592835,0.00246258,0.0941835,0.0916409,0.0166997,0.0172367,0.0617542,0.0592915,True,0.09578705000000001,0.0617461,0.0592835,0.00246258,True,0.0928459,0.092855,0.0930568,0.094236,0.0928509,0.114771,0.0928345,0.0928463,0.337473,0.337894,4.82347e-07,1.2,0.0148236
12,train,4,1,True,True,0.0788274,0.0780755,0.000751884,0.111021,0.111797,0.00691886,0.00687894,0.0780829,0.0788348,True,0.12350875000000001,0.0788274,0.0780755,0.000751884,True,0.143515,0.140852,0.111452,0.111432,0.111428,0.11111,0.146851,0.11143,0.337577,0.337563,4.82256e-07,1.2,1.04498
13,train,5,1,True,True,0.0650945,0.0612052,0.00388929,0.093627,0.0976384,0.00925104,0.019206,0.0612133,0.0651027,True,0.10110415,0.0650945,0.0612052,0.00388929,True,0.0993483,0.0976383,0.132955,0.0957497,0.0957318,0.094032,0.0976383,0.0957398,0.337518,0.336222,1.2,4.82321e-07,0.0145829
14,train,6,1,True,True,0.0566087,0.0521182,0.00449049,0.0842544,0.0888877,0.0131096,0.0234689,0.0521266,0.0566173,True,0.0880739,0.0566087,0.0521182,0.00449049,True,0.0905737,0.0888877,0.0913188,0.0866988,0.0866799,0.0848563,0.0888876,0.0866884,0.338564,0.336698,1.2,4.82399e-07,0.00299625
15,train,7,1,True,True,0.0654679,0.0590093,0.00645859,0.091361,0.0980211,0.0068702,0.0132147,0.0590174,0.0654759,True,0.1006733625,0.0654679,0.0590093,0.00645859,True,0.0980211,0.0980211,0.0942474,0.135316,0.0948486,0.0920503,0.0980211,0.0948613,0.338953,0.337651,1.2,4.82319e-07,0.000887699
16,train,0,0,True,True,0.050232,0.0543217,-0.00408967,0.0823032,0.0865203,0.0154673,0.026308,0.0502403,0.0543299,False,0.08501761249999999,0.050232,0.0543217,-0.00408967,False,0.0865203,0.0865203,0.0841461,0.0845275,0.0845105,0.0828777,0.0865203,0.0845182,0.338881,0.336679,1.2,4.82429e-07,1.04498
