cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0789732,0.0797964,-0.000823176,0.111929,0.112778,0.0272406,0.0272016,0.0789796,0.0798028,False,0.11335125,0.0789732,0.0797964,-0.000823176,False,0.112371,0.112369,0.112312,0.112373,0.113791,0.113513,0.115885,0.114196,0.336222,0.336241,1.21813,1.21812,
1,initial_eval,1,0,False,False,0.0797809,0.0806574,-0.000876463,0.112768,0.113672,0.0151406,0.0151191,0.0797876,0.0806641,False,0.11445312499999999,0.0797809,0.0806574,-0.000876463,False,0.113239,0.122979,0.113276,0.11324,0.113237,0.113173,0.113242,0.113239,0.337186,0.337178,1.208,1.20799,
2,initial_eval,2,0,False,False,0.0777837,0.07851,-0.000726211,0.110709,0.111457,0.0163428,0.0163339,0.0777905,0.0785167,False,0.11151737500000002,0.0777837,0.07851,-0.000726211,False,0.111098,0.111417,0.114185,0.111099,0.111097,0.111044,0.111101,0.111098,0.337365,0.337375,1.19799,1.19797,
3,initial_eval,3,0,False,False,0.0776944,0.078416,-0.000721609,0.110615,0.111359,0.0168448,0.0168311,0.0777012,0.0784227,False,0.11139212500000001,0.0776944,0.078416,-0.000721609,False,0.111003,0.111001,0.114172,0.111004,0.111001,0.110949,0.111005,0.111002,0.337379,0.337391,1.18805,1.18802,
4,initial_eval,4,0,False,False,0.0810983,0.0819434,-0.000845124,0.114119,0.11499,0.0190761,0.0190507,0.0811046,0.0819497,False,0.11653524999999999,0.0810983,0.0819434,-0.000845124,False,0.114573,0.11457,0.114512,0.114574,0.117486,0.117127,0.120081,0.119359,0.337467,0.337466,1.17814,1.17811,
5,initial_eval,5,0,False,False,0.0771036,0.0779112,-0.000807572,0.110007,0.110839,0.0164981,0.0164819,0.0771104,0.0779179,False,0.110622375,0.0771036,0.0779112,-0.000807572,False,0.110558,0.110603,0.110383,0.111733,0.110439,0.11038,0.110443,0.11044,0.337442,0.337437,1.16838,1.16834,
6,initial_eval,6,0,False,False,0.0771239,0.0779303,-0.000806357,0.110027,0.110858,0.0169353,0.0169042,0.0771307,0.077937,False,0.11065125,0.0771239,0.0779303,-0.000806357,False,0.111885,0.110458,0.110403,0.110682,0.110459,0.1104,0.110463,0.11046,0.337438,0.337436,1.15868,1.15863,
7,initial_eval,7,0,False,False,0.0978696,0.0987796,-0.000910034,0.131417,0.132354,0.00507524,0.00505015,0.0978759,0.0987859,False,0.142835875,0.0978696,0.0987796,-0.000910034,False,0.154052,0.152523,0.153633,0.154924,0.131905,0.131834,0.13191,0.131906,0.335935,0.335931,1.14881,1.14876,
8,initial_eval,8,0,False,False,0.0799075,0.0808106,-0.000903117,0.1129,0.113831,0.0141009,0.0140658,0.0799143,0.0808174,False,0.11486224999999999,0.0799075,0.0808106,-0.000903117,False,0.117354,0.113383,0.113321,0.121365,0.113384,0.113317,0.113389,0.113385,0.337147,0.337135,1.13994,1.13994,
9,initial_eval,9,0,False,False,0.0803941,0.0809887,-0.000594603,0.113402,0.114015,0.0142664,0.0142845,0.0804009,0.0809955,False,0.115250875,0.0803941,0.0809887,-0.000594603,False,0.113721,0.116283,0.123441,0.113722,0.11372,0.113676,0.113723,0.113721,0.337107,0.337124,1.1398,1.13981,
10,initial_eval,10,0,False,False,0.0765932,0.0773857,-0.000792569,0.109477,0.110293,0.0189994,0.0189696,0.0765998,0.0773923,False,0.10988775,0.0765932,0.0773857,-0.000792569,False,0.109902,0.1099,0.109846,0.109903,0.109901,0.109843,0.109905,0.109902,0.337465,0.337468,1.13985,1.13985,
11,initial_eval,11,0,False,False,0.0766274,0.0774167,-0.000789316,0.109513,0.110326,0.0180848,0.0180586,0.0766341,0.0774233,False,0.10994025,0.0766274,0.0774167,-0.000789316,False,0.109936,0.109934,0.110026,0.109938,0.109935,0.109878,0.109939,0.109936,0.337486,0.33749,1.13982,1.13982,
12,initial_eval,12,1,False,False,0.0822336,0.0813794,0.000854166,0.114409,0.115289,0.0190898,0.0190637,0.0813857,0.0822399,True,0.117013,0.0822336,0.0813794,0.000854166,True,0.114868,0.114865,0.114806,0.114869,0.118227,0.117513,0.121349,0.119607,0.337467,0.337467,1.13976,1.13976,
13,initial_eval,13,1,False,False,0.0814893,0.0806398,0.000849503,0.113647,0.114522,0.0190731,0.0190506,0.0806461,0.0814956,True,0.11591075,0.0814893,0.0806398,0.000849503,True,0.114103,0.1141,0.114042,0.114104,0.117017,0.116158,0.119903,0.117859,0.337472,0.337469,1.13982,1.13981,
14,initial_eval,14,1,False,False,0.0853725,0.0845116,0.000860928,0.117636,0.118523,0.0152662,0.0152425,0.0845178,0.0853786,True,0.121763,0.0853725,0.0845116,0.000860928,True,0.118099,0.118096,0.118036,0.1181,0.124023,0.123854,0.127575,0.126321,0.337321,0.337323,1.13976,1.13976,
15,initial_eval,15,1,False,False,0.0853589,0.084498,0.000860853,0.117622,0.118509,0.0152596,0.015236,0.0845042,0.085365,True,0.121748,0.0853589,0.084498,0.000860853,True,0.118085,0.118082,0.118022,0.118086,0.124007,0.123838,0.127559,0.126305,0.337321,0.337323,1.1398,1.1398,
16,initial_eval,16,1,False,False,0.0850744,0.0842142,0.000860181,0.11733,0.118216,0.0157787,0.0157558,0.0842204,0.0850805,True,0.12131975,0.0850744,0.0842142,0.000860181,True,0.117792,0.117789,0.117729,0.117793,0.123505,0.123267,0.126995,0.125688,0.33737,0.337371,1.1398,1.1398,
