cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,0.129155,0.152273,-0.0231182,0.163439,0.187231,0.00752622,0.00662251,0.129152,0.152269,False,0.036678675,0.129155,0.152273,-0.0231182,False,0.0291262,0.0798826,-1.9489e-28,0.0836267,3.79959e-28,0.0433731,0.0252852,0.0321356,0.336391,0.33622,1.21848,1.21821
1,initial_eval,1,0,False,False,0.11149,0.13306,-0.0215701,0.140163,0.162206,0.00907845,0.00853048,0.111483,0.133052,False,0.066101105,0.11149,0.13306,-0.0215701,False,0.0924833,0.0926472,0.00352604,0.157158,0.0164841,0.0829952,0.0464001,0.0371149,0.338783,0.338587,1.20817,1.20774
2,initial_eval,2,0,False,False,0.0992156,0.118466,-0.0192504,0.082498,0.0927502,0.014749,0.0146614,0.0992101,0.118459,False,0.154051125,0.0992156,0.118466,-0.0192504,False,0.198473,0.143974,0.143426,0.170312,0.12189,0.141718,0.152402,0.160214,0.343523,0.342759,1.19802,1.19746
3,initial_eval,3,0,False,False,0.129492,0.152623,-0.0231317,0.16366,0.187463,-0.000403486,-0.00127976,0.129486,0.152616,False,0.050480075,0.129492,0.152623,-0.0231317,False,0.0420594,0.0714774,0.0438341,0.0682533,0.0199391,0.0613057,0.0461495,0.0508221,0.336364,0.336193,1.18756,1.1868
4,initial_eval,4,0,False,False,0.122274,0.145294,-0.0230198,0.155072,0.178877,0.00200938,0.0012562,0.122267,0.145286,False,0.0641352375,0.122274,0.145294,-0.0230198,False,0.0736042,0.0476225,0.0982556,0.0371844,0.0488761,0.0558145,0.0796561,0.0720685,0.337637,0.337336,1.17738,1.17645
5,initial_eval,5,0,False,False,0.125501,0.1486,-0.0230991,0.159112,0.182923,-0.00045669,-0.00122642,0.125494,0.148592,False,0.059028287500000005,0.125501,0.1486,-0.0230991,False,0.0704647,0.0674802,0.0705099,0.0322011,0.0354951,0.0517586,0.0684343,0.0758824,0.336975,0.336743,1.16722,1.16612
6,initial_eval,6,1,False,False,0.108569,0.0920221,0.0165472,0.0926101,0.100356,0.00646173,0.00603636,0.0920171,0.108563,True,0.25521900000000003,0.108569,0.0920221,0.0165472,True,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,0.337649,0.337361,1.15738,1.15617
7,initial_eval,7,1,False,False,0.109712,0.0929484,0.016764,0.0926091,0.100355,0.00646193,0.00603656,0.0929433,0.109706,True,0.25521662500000003,0.109712,0.0929484,0.016764,True,0.266944,0.262344,0.216661,0.287736,0.241821,0.236939,0.266944,0.262344,0.337649,0.337361,1.14775,1.14643
8,initial_eval,8,1,False,False,0.134698,0.112376,0.0223218,0.134607,0.15934,0.00803445,0.00684929,0.11237,0.13469,True,0.086346825,0.134698,0.112376,0.0223218,True,0.0866501,0.120019,0.0915246,0.0536755,0.0665214,0.0598201,0.116878,0.0956859,0.340444,0.339914,1.13955,1.13944
9,initial_eval,9,1,False,False,0.107985,0.0906886,0.0172968,0.0926073,0.100353,0.00646232,0.00603696,0.0906836,0.107979,True,0.255212,0.107985,0.0906886,0.0172968,True,0.26694,0.262339,0.216657,0.287731,0.241816,0.236934,0.26694,0.262339,0.337649,0.337361,1.13993,1.13993
10,initial_eval,10,1,False,False,0.109707,0.0929437,0.0167637,0.0926063,0.100352,0.00646252,0.00603716,0.0929385,0.109701,True,0.25520937499999996,0.109707,0.0929437,0.0167637,True,0.266937,0.262336,0.216655,0.287728,0.241814,0.236932,0.266937,0.262336,0.337649,0.337361,1.13976,1.13972
11,initial_eval,11,1,False,False,0.109705,0.0929417,0.0167635,0.0926054,0.100352,0.00646272,0.00603736,0.0929366,0.109699,True,0.25520724999999994,0.109705,0.0929417,0.0167635,True,0.266935,0.262334,0.216653,0.287726,0.241812,0.236929,0.266935,0.262334,0.337649,0.337361,1.13978,1.13974
12,final_eval,0,0,False,False,0.129133,0.15225,-0.0231164,0.163419,0.187208,0.00752849,0.00662476,0.129131,0.152246,False,0.036670675,0.129133,0.15225,-0.0231164,False,0.0291125,0.079879,-1.93204e-25,0.0836151,-2.26034e-25,0.0433593,0.0252772,0.0321223,0.336391,0.336219,1.13935,1.13924
13,final_eval,1,0,False,False,0.111472,0.133041,-0.0215686,0.140151,0.162193,0.00907601,0.00852786,0.111466,0.133033,False,0.06608189,0.111472,0.133041,-0.0215686,False,0.0924564,0.0926323,0.00350762,0.157149,0.016466,0.0829684,0.0463833,0.0370921,0.338781,0.338585,1.13989,1.13985
14,final_eval,2,0,False,False,0.099707,0.119045,-0.019338,0.0824923,0.092747,0.0147517,0.0146642,0.0997015,0.119038,False,0.15401625000000002,0.099707,0.119045,-0.019338,False,0.198448,0.143933,0.143402,0.170269,0.121849,0.141687,0.152362,0.16018,0.343527,0.342762,1.13987,1.13984
15,final_eval,3,0,False,False,0.129475,0.152605,-0.0231299,0.163643,0.187445,-0.000399204,-0.00127559,0.129469,0.152598,False,0.050467425,0.129475,0.152605,-0.0231299,False,0.0420506,0.0714676,0.0438235,0.0682358,0.0199271,0.0612863,0.0461407,0.0508078,0.336363,0.336193,1.13941,1.13932
16,final_eval,4,0,False,False,0.122258,0.145276,-0.0230181,0.155058,0.17886,0.00200955,0.00125624,0.122251,0.145268,False,0.064120175,0.122258,0.145276,-0.0230181,False,0.0735975,0.047597,0.0982424,0.0371681,0.0488597,0.0557995,0.0796417,0.0720555,0.337636,0.337335,1.13977,1.13972
17,final_eval,5,0,False,False,0.125486,0.148583,-0.0230973,0.159098,0.182907,-0.000459967,-0.00122981,0.125479,0.148575,False,0.059012575,0.125486,0.148583,-0.0230973,False,0.0704516,0.0674584,0.0704951,0.0321902,0.0354756,0.0517456,0.0684146,0.0758695,0.336974,0.336742,1.13967,1.13961
18,final_eval,6,1,False,False,0.108549,0.0920031,0.0165456,0.0925989,0.100345,0.0064641,0.00603875,0.091998,0.108543,True,0.25519075,0.108549,0.0920031,0.0165456,True,0.266919,0.262316,0.216639,0.287707,0.241797,0.236913,0.266919,0.262316,0.33765,0.337362,1.13993,1.13993
19,final_eval,7,1,False,False,0.109691,0.0929283,0.0167626,0.092598,0.100344,0.00646429,0.00603895,0.0929232,0.109685,True,0.25518875,0.109691,0.0929283,0.0167626,True,0.266917,0.262314,0.216637,0.287705,0.241795,0.236911,0.266917,0.262314,0.33765,0.337362,1.13977,1.13973
20,final_eval,8,1,False,False,0.134681,0.11236,0.0223208,0.134603,0.159332,0.00802831,0.00684132,0.112354,0.134673,True,0.08632816249999999,0.134681,0.11236,0.0223208,True,0.0866354,0.119987,0.0915133,0.0536527,0.0665011,0.0598048,0.116856,0.095675,0.340443,0.339913,1.13955,1.13944
21,final_eval,9,1,False,False,0.107962,0.0906667,0.0172953,0.0925961,0.100342,0.00646469,0.00603935,0.0906617,0.107956,True,0.25518375,0.107962,0.0906667,0.0172953,True,0.266912,0.262309,0.216633,0.287699,0.24179,0.236906,0.266912,0.262309,0.33765,0.337362,1.13993,1.13993
22,final_eval,10,1,False,False,0.109686,0.0929236,0.0167624,0.0925952,0.100341,0.00646489,0.00603955,0.0929184,0.10968,True,0.2551815,0.109686,0.0929236,0.0167624,True,0.26691,0.262306,0.216631,0.287697,0.241788,0.236904,0.26691,0.262306,0.33765,0.337362,1.13976,1.13972
23,final_eval,11,1,False,False,0.109684,0.0929216,0.0167622,0.0925943,0.10034,0.00646508,0.00603975,0.0929165,0.109678,True,0.255179,0.109684,0.0929216,0.0167622,True,0.266907,0.262304,0.216629,0.287694,0.241786,0.236901,0.266907,0.262304,0.33765,0.337362,1.13978,1.13974
