cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,0.00654364,-4.64715e-218,0.00654364,0.0257388,0.00994215,0.024618,0.00998559,0.00654328,-1.08069e-171,True,0.036678712499999995,0.00654364,-4.64715e-218,0.00654364,True,0.0291263,0.0798826,4.56045e-28,0.0836267,-3.73016e-28,0.0433731,0.0252852,0.0321358,1.19768,1.19801,4.10001e-80,-2.30691e-53
1,initial_eval,1,0,False,False,0.0253815,-4.2329e-181,0.0253815,0.0564921,0.00844898,0.0332948,0.00857469,0.0253846,-4.23267e-181,True,0.06610050125,0.0253815,-4.2329e-181,0.0253815,True,0.0924822,0.0926463,0.00352621,0.157157,0.016484,0.0829943,0.0463995,0.0371145,0.345437,1.2,1.08096e-78,-3.79585e-101
2,initial_eval,2,0,False,False,0.00246845,0.0142029,-0.0117345,0.0322638,0.0452901,0.0168478,0.0254871,0.00246831,0.0142325,False,0.15405125,0.00246845,0.0142029,-0.0117345,False,0.198473,0.143974,0.143426,0.170313,0.12189,0.141718,0.152402,0.160214,1.19345,0.906006,-9.891e-69,-6.2458e-149
3,initial_eval,3,0,False,False,0.00748385,-9.11247e-27,0.00748385,0.0188091,0.00791334,0.0156392,0.00817178,0.00748344,-9.11197e-27,True,0.05048005,0.00748385,-9.11247e-27,0.00748385,True,0.0420594,0.0714773,0.0438341,0.0682533,0.0199391,0.0613056,0.0461495,0.0508221,1.19959,1.2,4.12344e-80,5.08054e-74
4,initial_eval,4,0,False,False,0.00531504,5.62536e-51,0.00531504,0.0120048,0.0204616,0.010712,0.0197291,0.00531474,5.62505e-51,True,0.064135175,0.00531504,5.62536e-51,0.00531504,True,0.0736042,0.0476224,0.0982556,0.0371843,0.0488761,0.0558144,0.079656,0.0720684,1.19976,1.2,1.26566e-78,-3.16004e-112
5,initial_eval,5,0,False,False,0.00684183,-3.47268e-75,0.00684183,0.0121661,0.0161327,0.010673,0.0168455,0.00684145,-3.47249e-75,True,0.0590283,0.00684183,-3.47268e-75,0.00684183,True,0.0704647,0.0674802,0.0705099,0.0322012,0.0354951,0.0517586,0.0684343,0.0758824,1.19967,1.2,-1.94202e-44,-4.77555e-44
6,initial_eval,6,1,False,False,0.0582569,0.00750472,0.0507522,0.0382251,0.0907148,0.0136265,0.0168695,0.00751864,0.0582735,True,0.25521900000000003,0.0582569,0.00750472,0.0507522,True,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,1.11378,0.336451,5.72999e-62,-7.85785e-92
7,initial_eval,7,1,False,False,0.0582563,0.00750378,0.0507526,0.0382246,0.0907142,0.0136265,0.0168697,0.00751773,0.0582729,True,0.255216875,0.0582563,0.00750378,0.0507526,True,0.266945,0.262344,0.216661,0.287736,0.241821,0.236939,0.266945,0.262344,1.11379,0.336451,9.60675e-62,-1.29296e-139
8,initial_eval,8,1,False,False,0.00826563,0.00351667,0.00474895,0.00996928,0.0391462,0.0104636,0.0347687,0.00351648,0.00828695,True,0.086346825,0.00826563,0.00351667,0.00474895,True,0.0866501,0.120019,0.0915246,0.0536755,0.0665214,0.0598201,0.116878,0.0956859,1.19986,1.08387,-1.95043e-78,-2.40713e-53
9,initial_eval,9,1,False,False,0.0582551,0.00750798,0.0507471,0.0382236,0.0907127,0.0136264,0.0168702,0.0075216,0.0582716,True,0.255212,0.0582551,0.00750798,0.0507471,True,0.26694,0.262339,0.216657,0.287731,0.241816,0.236934,0.26694,0.262339,1.11377,0.336451,-9.32218e-71,-3.96077e-101
10,initial_eval,10,1,False,False,0.0582542,0.00750225,0.050752,0.038223,0.090712,0.0136264,0.0168704,0.0075162,0.0582707,True,0.25520974999999996,0.0582542,0.00750225,0.050752,True,0.266938,0.262336,0.216655,0.287729,0.241814,0.236932,0.266938,0.262336,1.11382,0.336451,7.0273e-62,-6.51718e-149
11,initial_eval,11,1,False,False,0.0582535,0.00750175,0.0507518,0.0382225,0.0907112,0.0136264,0.0168707,0.0075157,0.05827,True,0.25520724999999994,0.0582535,0.00750175,0.0507518,True,0.266935,0.262334,0.216653,0.287726,0.241812,0.236929,0.266935,0.262334,1.11383,0.336451,6.74851e-62,1.36098e-190
12,final_eval,0,0,False,False,0.00653367,-4.01157e-26,0.00653367,0.0257301,0.00994347,0.0246117,0.00998671,0.00653331,-4.01134e-26,True,0.0366706875,0.00653367,-4.01157e-26,0.00653367,True,0.0291126,0.079879,-1.94983e-25,0.0836151,-2.27332e-25,0.0433593,0.0252772,0.0321223,1.19967,1.2,3.62032e-81,-7.23473e-45
13,final_eval,1,0,False,False,0.0253881,2.47644e-50,0.0253881,0.0564989,0.00844664,0.0332961,0.0085722,0.0253912,2.47631e-50,True,0.06608105624999999,0.0253881,2.47644e-50,0.0253881,True,0.0924552,0.0926312,0.00350775,0.157147,0.0164658,0.0829674,0.0463826,0.0370915,0.345405,1.2,3.64393e-81,-1.19043e-92
14,final_eval,2,0,False,False,0.0032889,0.0141881,-0.0108992,0.032258,0.0452747,0.00697729,0.0145531,0.00328872,0.0142176,False,0.15401625000000002,0.0032889,0.0141881,-0.0108992,False,0.198448,0.143933,0.143402,0.170269,0.121849,0.141687,0.152362,0.16018,1.19344,0.905227,1.577e-81,7.7456e-69
15,final_eval,3,0,False,False,0.00747435,-9.10268e-27,0.00747435,0.0188035,0.00791104,0.0156359,0.00816901,0.00747394,-9.10218e-27,True,0.0504674,0.00747435,-9.10268e-27,0.00747435,True,0.0420506,0.0714675,0.0438235,0.0682358,0.0199272,0.0612862,0.0461407,0.0508077,1.19959,1.2,4.11871e-80,2.85063e-74
16,final_eval,4,0,False,False,0.00530707,5.61932e-51,0.00530707,0.0120033,0.020458,0.0107111,0.0197266,0.00530678,5.61901e-51,True,0.06412011249999999,0.00530707,5.61932e-51,0.00530707,True,0.0735974,0.047597,0.0982424,0.037168,0.0488596,0.0557994,0.0796417,0.0720554,1.19976,1.2,4.73723e-70,-3.5598e-95
17,final_eval,5,0,False,False,0.00683324,-3.46895e-75,0.00683324,0.0121636,0.0161254,0.0106712,0.0168385,0.00683286,-3.46876e-75,True,0.05901255,0.00683324,-3.46895e-75,0.00683324,True,0.0704516,0.0674584,0.070495,0.0321902,0.0354756,0.0517456,0.0684146,0.0758694,1.19967,1.2,4.12168e-80,2.96044e-120
18,final_eval,6,1,False,False,0.0582484,0.00749863,0.0507498,0.0382188,0.090706,0.0136264,0.0168724,0.00751255,0.0582649,True,0.25519075,0.0582484,0.00749863,0.0507498,True,0.266919,0.262316,0.216639,0.287707,0.241797,0.236913,0.266919,0.262316,1.11391,0.336452,-1.35826e-62,4.8712e-168
19,final_eval,7,1,False,False,0.0582478,0.00749769,0.0507501,0.0382183,0.0907054,0.0136263,0.0168726,0.00751164,0.0582643,True,0.25518875,0.0582478,0.00749769,0.0507501,True,0.266917,0.262314,0.216637,0.287705,0.241795,0.236911,0.266917,0.262314,1.11392,0.336452,2.85647e-62,5.5747e-160
20,final_eval,8,1,False,False,0.00825799,0.00351081,0.00474718,0.00996548,0.0391383,0.0104593,0.0347662,0.00351062,0.00827932,True,0.08632814999999999,0.00825799,0.00351081,0.00474718,True,0.0866354,0.119987,0.0915133,0.0536527,0.0665011,0.0598047,0.116856,0.095675,1.19986,1.08406,3.6332e-81,1.96853e-121
21,final_eval,9,1,False,False,0.0582465,0.00750188,0.0507446,0.0382173,0.0907039,0.0136263,0.0168731,0.0075155,0.058263,True,0.255183875,0.0582465,0.00750188,0.0507446,True,0.266912,0.262309,0.216633,0.2877,0.24179,0.236906,0.266912,0.262309,1.11391,0.336452,7.76995e-71,3.23908e-169
22,final_eval,10,1,False,False,0.0582457,0.00749616,0.0507495,0.0382167,0.0907032,0.0136263,0.0168733,0.00751011,0.0582622,True,0.2551815,0.0582457,0.00749616,0.0507495,True,0.26691,0.262306,0.216631,0.287697,0.241788,0.236904,0.26691,0.262306,1.11395,0.336452,1.60209e-62,3.8256e-160
23,final_eval,11,1,False,False,0.058245,0.00749566,0.0507493,0.0382162,0.0907024,0.0136263,0.0168736,0.00750961,0.0582615,True,0.25517925,0.058245,0.00749566,0.0507493,True,0.266908,0.262304,0.216629,0.287694,0.241786,0.236901,0.266908,0.262304,1.11397,0.336452,7.19419e-63,2.74454e-160
