cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.13917,0.145893,-0.00672252,0.173917,0.180845,0.000514488,0.000426325,0.139174,0.145896,False,0.44787324999999995,0.13917,0.145893,-0.00672252,False,0.741245,0.57729,0.633202,0.770218,0.107267,0.142146,0.109099,0.502519,0.335966,0.33596,1.21836,1.21828,
1,initial_eval,1,0,False,False,0.11904,0.122474,-0.00343397,0.1532,0.156735,1.55822e-05,-3.21517e-05,0.119045,0.122479,False,0.383877,0.11904,0.122474,-0.00343397,False,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.335919,0.335917,1.208,1.20791,
2,initial_eval,2,0,False,False,0.0982739,0.101194,-0.00291963,0.131814,0.134821,0.00223406,0.00226693,0.0982794,0.101199,False,0.29886775000000004,0.0982739,0.101194,-0.00291963,False,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.336139,0.336148,1.19788,1.19776,
3,initial_eval,3,0,False,False,0.0923457,0.0941881,-0.00184245,0.125707,0.127604,0.000577949,0.000576652,0.0923516,0.0941939,False,0.34778837500000004,0.0923457,0.0941881,-0.00184245,False,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.335934,0.335938,1.18785,1.18773,
4,initial_eval,4,0,False,False,0.109681,0.114163,-0.004482,0.143563,0.148178,0.00111385,0.00103845,0.109686,0.114168,False,0.383445,0.109681,0.114163,-0.004482,False,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.336055,0.336046,1.17768,1.17751,
5,initial_eval,5,0,False,False,0.107087,0.108678,-0.00159167,0.140891,0.14253,0.000885196,0.000899739,0.107092,0.108683,False,0.37133174999999996,0.107087,0.108678,-0.00159167,False,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.336,0.336006,1.16768,1.16751,
6,initial_eval,6,0,False,False,0.140429,0.141462,-0.00103269,0.175231,0.176277,-0.00117171,-0.00114512,0.140433,0.141465,False,0.543652625,0.140429,0.141462,-0.00103269,False,0.676339,0.66374,0.770216,0.650108,0.375466,0.351668,0.149631,0.712053,0.335777,0.335785,1.15736,1.15719,
7,initial_eval,7,0,False,False,0.113366,0.118729,-0.00536258,0.147358,0.15288,-0.00140533,-0.00147696,0.113371,0.118734,False,0.42723375,0.113366,0.118729,-0.00536258,False,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.335658,0.335653,1.14752,1.14733,
8,initial_eval,8,0,False,False,0.111253,0.113564,-0.00231029,0.145182,0.147561,-0.000889258,-0.00093433,0.111258,0.113569,False,0.41991187500000005,0.111253,0.113564,-0.00231029,False,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.335724,0.33572,1.13976,1.13978,
9,initial_eval,9,0,False,False,0.133869,0.142174,-0.00830484,0.168463,0.177026,-0.00125555,-0.00134745,0.133872,0.142178,False,0.512564725,0.133869,0.142174,-0.00830484,False,0.715184,0.569406,0.590993,0.770217,0.328889,0.269307,0.0863048,0.770217,0.335809,0.335803,1.13947,1.13939,
