cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.113157,0.117498,-0.00434177,0.147247,0.151718,0.147247,0.151718,0.113218,0.11756,False,0.411487625,0.113157,0.117498,-0.00434177,False,0.113213,0.117555,-0.00434182,False,0.113259,0.117601,-0.00434186,False,0.113269,0.117611,-0.00434176,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.335928,0.335932,1.16471e-09,1.2,
1,initial_eval,1,0,False,False,0.111404,0.115795,-0.00439147,0.145443,0.149965,0.145443,0.149965,0.111465,0.115857,False,0.40603550000000005,0.111404,0.115795,-0.00439147,False,0.11146,0.115852,-0.00439157,False,0.111506,0.115898,-0.00439165,False,0.111516,0.115908,-0.00439155,False,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.335878,0.335876,1.16471e-09,1.2,
2,initial_eval,2,0,False,False,0.111147,0.11742,-0.00627311,0.145184,0.151652,0.145184,0.151654,0.111209,0.117485,False,0.4022775,0.111147,0.11742,-0.00627311,False,0.111204,0.117479,-0.00627501,False,0.111251,0.117528,-0.00627656,False,0.111262,0.117538,-0.00627679,False,0.77011,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.335807,0.33581,1.16471e-09,1.2,
3,initial_eval,3,0,False,False,0.13569,0.138167,-0.00247763,0.170455,0.173012,0.170456,0.173014,0.135753,0.138232,False,0.501806875,0.13569,0.138167,-0.00247763,False,0.135748,0.138227,-0.002479,False,0.135796,0.138276,-0.00248012,False,0.135806,0.138287,-0.00248032,False,0.432994,0.770112,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.335591,0.335599,1.16471e-09,1.2,
4,initial_eval,4,0,False,False,0.154121,0.1504,0.00372082,0.189441,0.185598,0.189444,0.185599,0.154192,0.150467,True,0.6075115000000001,0.154121,0.1504,0.00372082,True,0.154183,0.15046,0.00372378,True,0.154234,0.150508,0.0037262,True,0.154245,0.150519,0.00372675,True,0.608103,0.770113,0.770113,0.645065,0.08,0.770113,0.446472,0.770113,0.335664,0.335663,1.16471e-09,1.2,
5,initial_eval,5,0,False,False,0.137644,0.146504,-0.00886067,0.172463,0.181606,0.172463,0.181609,0.137709,0.146575,False,0.5455754999999999,0.137644,0.146504,-0.00886067,False,0.137701,0.146567,-0.00886564,False,0.137749,0.146618,-0.00886971,False,0.137759,0.146629,-0.00887056,False,0.77011,0.770108,0.608497,0.77011,0.409299,0.234623,0.168272,0.633585,0.335886,0.335882,1.16471e-09,1.2,
6,initial_eval,6,0,False,False,0.151207,0.147657,0.00354956,0.186444,0.182777,0.186448,0.182778,0.151278,0.147725,True,0.5987279999999999,0.151207,0.147657,0.00354956,True,0.151269,0.147717,0.00355269,True,0.151321,0.147766,0.00355526,True,0.151332,0.147776,0.00355585,True,0.541098,0.77011,0.770109,0.700955,0.34338,0.770111,0.123952,0.770109,0.335773,0.335768,1.16471e-09,1.2,
7,initial_eval,7,0,False,False,0.135155,0.141843,-0.00668836,0.169906,0.176798,0.169907,0.1768,0.135221,0.141912,False,0.47249975,0.135155,0.141843,-0.00668836,False,0.135214,0.141904,-0.00668996,False,0.135262,0.141953,-0.00669128,False,0.135272,0.141963,-0.00669147,False,0.699475,0.770108,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.335919,0.335908,1.16471e-09,1.2,
8,initial_eval,8,1,False,False,0.0931115,0.090278,0.00283355,0.12368,0.126599,0.12368,0.126599,0.0903408,0.0931744,True,0.24862142500000003,0.0931115,0.090278,0.00283355,True,0.093167,0.0903334,0.00283358,True,0.0932125,0.0903789,0.0028336,True,0.0932222,0.0903887,0.00283353,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.336522,0.336533,1.2,1.16471e-09,
9,initial_eval,9,1,False,False,0.0966237,0.0918033,0.00482034,0.125251,0.130217,0.125251,0.130217,0.0918662,0.0966867,True,0.21884825,0.0966237,0.0918033,0.00482034,True,0.0966793,0.0918588,0.00482045,True,0.0967249,0.0919043,0.00482053,True,0.0967345,0.091914,0.00482046,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.336664,0.336632,1.16471e-09,1.2,
