cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.130224,0.132788,-0.00256325,0.164713,0.167351,0.000231107,0.000166391,0.130229,0.132792,False,0.5246405,0.130224,0.132788,-0.00256325,False,0.531747,0.513496,0.535893,0.517426,0.335549,0.33552,1.21847,1.21844,
1,initial_eval,1,0,False,False,0.135166,0.141428,-0.00626278,0.1698,0.176245,0.000227289,6.557e-05,0.135169,0.141432,False,0.5838829999999999,0.135166,0.141428,-0.00626278,False,0.699918,0.417568,0.496653,0.721393,0.335581,0.335544,1.2079,1.2078,
2,initial_eval,2,0,False,False,0.151546,0.146046,0.00549999,0.186689,0.18101,-7.48641e-05,4.68452e-06,0.15155,0.14605,True,0.6401345,0.151546,0.146046,0.00549999,True,0.421678,0.770074,0.770073,0.598713,0.335606,0.335579,1.19724,1.19724,
3,initial_eval,3,0,False,False,0.156282,0.156278,3.16248e-06,0.191529,0.191525,-0.000183953,-0.000201409,0.156284,0.156281,True,0.7129907499999999,0.156282,0.156278,3.16248e-06,True,0.692519,0.690144,0.72244,0.74686,0.335651,0.33562,1.18668,1.18665,
4,initial_eval,4,0,False,False,0.154993,0.150573,0.00442055,0.190225,0.18565,-0.000168871,-0.000105835,0.154997,0.150576,True,0.674488,0.154993,0.150573,0.00442055,True,0.516261,0.744647,0.770074,0.66697,0.335627,0.335599,1.17623,1.17626,
5,initial_eval,5,0,False,False,0.114049,0.117108,-0.0030585,0.14806,0.151209,0.000959686,0.000876646,0.114054,0.117112,False,0.438589,0.114049,0.117108,-0.0030585,False,0.350727,0.486348,0.453581,0.4637,0.335563,0.335531,1.16616,1.16621,
6,initial_eval,6,0,False,False,0.143763,0.143343,0.000420058,0.178647,0.178215,-2.0168e-05,-2.87866e-05,0.143766,0.143346,True,0.5992369999999999,0.143763,0.143343,0.000420058,True,0.674624,0.525695,0.662635,0.533994,0.335589,0.335562,1.15597,1.15598,
7,initial_eval,7,0,False,False,0.114018,0.115279,-0.00126025,0.148028,0.149326,0.00103398,0.000989945,0.114023,0.115283,False,0.43275399999999997,0.114018,0.115279,-0.00126025,False,0.341263,0.434023,0.518626,0.437104,0.335569,0.335538,1.14612,1.14614,
8,initial_eval,8,0,False,False,0.140109,0.139832,0.000277631,0.174887,0.174601,5.00974e-05,4.75093e-05,0.140113,0.139835,True,0.58055175,0.140109,0.139832,0.000277631,True,0.532435,0.498079,0.65046,0.641233,0.33558,0.335553,1.13942,1.13944,
9,initial_eval,9,0,False,False,0.15098,0.14494,0.00604007,0.186096,0.179853,-0.000119371,-1.72772e-05,0.150984,0.144943,True,0.632647,0.15098,0.14494,0.00604007,True,0.483452,0.711219,0.770073,0.565844,0.335602,0.335577,1.13954,1.13961,
10,initial_eval,10,0,False,False,0.11283,0.116111,-0.00328086,0.146805,0.150183,0.000799092,0.000711731,0.112836,0.116116,False,0.43758925,0.11283,0.116111,-0.00328086,False,0.4312,0.376196,0.445481,0.49748,0.335521,0.33549,1.13993,1.13993,
11,initial_eval,11,0,False,False,0.135372,0.141579,-0.00620675,0.170012,0.1764,0.000170734,3.28997e-05,0.135376,0.141582,False,0.5810897500000001,0.135372,0.141579,-0.00620675,False,0.668544,0.46683,0.481908,0.707077,0.335579,0.335544,1.13947,1.13942,
12,initial_eval,12,0,False,False,0.154409,0.158595,-0.00418596,0.189596,0.193906,-0.000136209,-0.000235156,0.154412,0.158598,False,0.71808275,0.154409,0.158595,-0.00418596,False,0.720509,0.728816,0.652934,0.770072,0.335655,0.335621,1.13945,1.13946,
13,initial_eval,13,0,False,False,0.125717,0.129041,-0.00332382,0.160073,0.163495,0.000324997,0.00024636,0.125722,0.129045,False,0.50175075,0.125717,0.129041,-0.00332382,False,0.50324,0.525332,0.489959,0.488472,0.335535,0.335506,1.13993,1.13993,
14,initial_eval,14,0,False,False,0.157279,0.15606,0.0012188,0.192564,0.191299,-0.000162254,-0.000161363,0.157282,0.156062,True,0.7426807500000001,0.157279,0.15606,0.0012188,True,0.770074,0.660504,0.770071,0.770074,0.335664,0.335633,1.13933,1.13938,
15,initial_eval,15,0,False,False,0.14029,0.144335,-0.00404445,0.175074,0.179236,5.39978e-05,-4.09549e-05,0.140294,0.144338,False,0.6019209999999999,0.14029,0.144335,-0.00404445,False,0.684604,0.467712,0.570865,0.684503,0.335593,0.33556,1.13982,1.13976,
16,initial_eval,16,1,False,False,0.112773,0.110795,0.00197782,0.144709,0.146745,0.00428592,0.0042765,0.1108,0.112777,True,0.2865836,0.112773,0.110795,0.00197782,True,0.0999604,0.412792,0.449507,0.184075,0.336053,0.336029,1.13993,1.13993,
17,initial_eval,17,1,False,False,0.142152,0.152986,-0.0108343,0.188139,0.176989,0.00252158,0.00280086,0.152989,0.142155,False,0.42697925000000003,0.142152,0.152986,-0.0108343,False,0.091242,0.667252,0.734517,0.214906,0.336027,0.336019,1.13924,1.13939,
18,initial_eval,18,1,False,False,0.119446,0.117599,0.00184644,0.151715,0.153616,0.0030141,0.00299694,0.117604,0.11945,True,0.30445275,0.119446,0.117599,0.00184644,True,0.08,0.474305,0.468278,0.195228,0.335953,0.335928,1.13993,1.13991,
19,initial_eval,19,1,False,False,0.0830151,0.078228,0.00478705,0.111152,0.116085,0.00969733,0.00966187,0.0782338,0.0830206,True,0.21676325,0.0830151,0.078228,0.00478705,True,0.175672,0.226021,0.238658,0.226702,0.337964,0.337911,1.13993,1.13993,
20,initial_eval,20,1,False,False,0.0960954,0.0904483,0.00564711,0.123749,0.129567,0.00697188,0.00682011,0.0904538,0.0961006,True,0.26045225,0.0960954,0.0904483,0.00564711,True,0.299048,0.163159,0.184964,0.394638,0.336787,0.336717,1.13967,1.13965,
21,initial_eval,21,1,False,False,0.133542,0.133789,-0.000246816,0.168382,0.168128,0.00315354,0.0031965,0.133793,0.133546,False,0.31174452500000005,0.133542,0.133789,-0.000246816,False,0.0914141,0.50706,0.535796,0.112708,0.335876,0.335857,1.13928,1.13933,
22,initial_eval,22,1,False,False,0.0912626,0.08563,0.0056326,0.118783,0.124587,0.00866862,0.00855876,0.0856356,0.0912679,True,0.22886499999999999,0.0912626,0.08563,0.0056326,True,0.173148,0.240816,0.156831,0.344665,0.337397,0.337313,1.13993,1.13993,
23,initial_eval,23,1,False,False,0.0876551,0.082635,0.00502011,0.115696,0.120869,0.00863616,0.00856614,0.0826407,0.0876606,True,0.23050825000000003,0.0876551,0.082635,0.00502011,True,0.264519,0.145354,0.235699,0.276461,0.33741,0.337354,1.13983,1.13982,
24,initial_eval,24,1,False,False,0.148231,0.153065,-0.00483477,0.18822,0.183245,0.00322532,0.00339833,0.153068,0.148234,False,0.37532475000000004,0.148231,0.153065,-0.00483477,False,0.101968,0.636781,0.649199,0.113351,0.335966,0.335952,1.13898,1.13908,
25,initial_eval,25,1,False,False,0.111953,0.108944,0.00300899,0.142801,0.145899,0.00384078,0.00392061,0.108948,0.111957,True,0.22686699999999999,0.111953,0.108944,0.00300899,True,0.100075,0.331969,0.395424,0.08,0.335986,0.336,1.13993,1.13993,
26,initial_eval,26,1,False,False,0.133697,0.133735,-3.87617e-05,0.168327,0.168286,0.00288595,0.00291624,0.133739,0.1337,False,0.31912324999999997,0.133697,0.133735,-3.87617e-05,False,0.08,0.524397,0.534777,0.137319,0.335931,0.335912,1.13945,1.13948,
27,initial_eval,27,1,False,False,0.104886,0.0984373,0.00644854,0.131977,0.138619,0.0074674,0.00730727,0.0984422,0.10489,True,0.1551275,0.104886,0.0984373,0.00644854,True,0.201368,0.08,0.08,0.259142,0.337462,0.337388,1.13993,1.13993,
28,initial_eval,28,1,False,False,0.103758,0.0981018,0.00565618,0.131635,0.137461,0.0053677,0.00524348,0.0981071,0.103763,True,0.2961595,0.103758,0.0981018,0.00565618,True,0.154622,0.361194,0.214988,0.453834,0.336335,0.336291,1.13977,1.13976,
29,initial_eval,29,1,False,False,0.1402,0.14204,-0.00183965,0.176874,0.17498,0.00348905,0.00356907,0.142043,0.140204,False,0.3406239999999999,0.1402,0.14204,-0.00183965,False,0.101853,0.563537,0.583379,0.113727,0.335947,0.335928,1.13925,1.13933,
30,initial_eval,30,1,False,False,0.095031,0.0886131,0.00641791,0.121853,0.128466,0.00995168,0.00988547,0.0886184,0.095036,True,0.16665275000000002,0.095031,0.0886131,0.00641791,True,0.08,0.214809,0.209604,0.162198,0.338311,0.338255,1.13993,1.13993,
31,initial_eval,31,1,False,False,0.117575,0.113528,0.004047,0.147523,0.15169,0.00470232,0.00475393,0.113532,0.117579,True,0.29591825,0.117575,0.113528,0.004047,True,0.106901,0.507163,0.389555,0.180054,0.336138,0.336145,1.1395,1.13951,
32,train,0,0,True,True,0.130203,0.132765,-0.00256144,0.164691,0.167328,0.000231347,0.00016666,0.130208,0.132769,False,0.5246405,0.130203,0.132765,-0.00256144,False,0.531747,0.513496,0.535893,0.517426,0.335591,0.335562,0.564693,1.19999,1.15098
33,train,16,1,True,True,0.099686,0.118112,-0.0184261,0.152243,0.133265,0.00407637,0.00564102,0.118116,0.0996911,False,0.2865836,0.099686,0.118112,-0.0184261,False,0.0999604,0.412792,0.449507,0.184075,0.33594,0.336447,0.0673295,1.2,1.15099
34,train,1,0,True,True,0.134936,0.101513,0.0334232,0.169563,0.135148,0.000169167,0.00173855,0.13494,0.101519,True,0.5838829999999999,0.134936,0.101513,0.0334232,True,0.699918,0.417568,0.496653,0.721393,0.335492,0.335742,0.0777414,1.2,1.15099
35,train,17,1,True,True,0.092815,0.144806,-0.0519911,0.179721,0.126184,0.0027183,0.00590437,0.144809,0.0928203,False,0.42697925000000003,0.092815,0.144806,-0.0519911,False,0.091242,0.667252,0.734517,0.214906,0.335864,0.336738,0.000607025,1.2,1.15099
36,train,2,0,True,True,0.0850855,0.104408,-0.0193226,0.118215,0.138128,0.00430803,0.00303703,0.0850912,0.104413,False,0.6401345,0.0850855,0.104408,-0.0193226,False,0.421678,0.770074,0.770073,0.598713,0.336294,0.335798,1.2,-1.23002e-05,1.15099
37,train,18,1,True,True,0.104853,0.0886861,0.0161674,0.121929,0.138587,0.00738914,0.00715296,0.0886915,0.104858,True,0.30445275,0.104853,0.0886861,0.0161674,True,0.08,0.474305,0.468278,0.195228,0.337037,0.336806,1.2,2.83861e-06,1.15099
38,train,3,0,True,True,0.101849,0.081834,0.0200153,0.135496,0.114862,0.00489989,0.00677671,0.101854,0.0818396,True,0.7129907499999999,0.101849,0.081834,0.0200153,True,0.692519,0.690144,0.72244,0.74686,0.336468,0.33687,4.84174e-07,1.2,1.15099
39,train,19,1,True,True,0.092064,0.0843044,0.00775956,0.117415,0.125411,0.0106937,0.0110724,0.08431,0.0920691,True,0.21676325,0.092064,0.0843044,0.00775956,True,0.175672,0.226021,0.238658,0.226702,0.337958,0.337978,1.2,-4.57903e-06,1.15099
40,train,4,0,True,True,0.08884,0.0816946,0.0071454,0.12209,0.11472,0.00601403,0.00787118,0.0888456,0.0817002,True,0.674488,0.08884,0.0816946,0.0071454,True,0.516261,0.744647,0.770074,0.66697,0.336714,0.337142,4.83171e-07,1.2,1.15099
41,train,20,1,True,True,0.0838964,0.0907684,-0.00687197,0.124078,0.116991,0.00901239,0.0112377,0.0907738,0.0839019,False,0.26045225,0.0838964,0.0907684,-0.00687197,False,0.299048,0.163159,0.184964,0.394638,0.337117,0.338115,-1.77423e-06,1.2,1.15099
42,train,5,0,True,True,0.0771109,0.0875156,-0.0104047,0.109999,0.120723,0.00855058,0.00896665,0.0771168,0.0875211,False,0.438589,0.0771109,0.0875156,-0.0104047,False,0.350727,0.486348,0.453581,0.4637,0.337473,0.337119,1.2,4.82227e-07,1.15099
43,train,21,1,True,True,0.123446,0.0839868,0.0394593,0.117072,0.157732,0.0118158,0.00979948,0.0839917,0.12345,True,0.31174452500000005,0.123446,0.0839868,0.0394593,True,0.0914141,0.50706,0.535796,0.112708,0.33908,0.337154,1.2,-1.31935e-06,1.15099
44,train,6,0,True,True,0.0989192,0.0762993,0.0226199,0.132478,0.109135,0.0075274,0.0112039,0.0989243,0.0763041,True,0.5992369999999999,0.0989192,0.0762993,0.0226199,True,0.674624,0.525695,0.662635,0.533994,0.337089,0.338128,4.82202e-07,1.2,1.15099
45,train,22,1,True,True,0.0953985,0.0822717,0.0131268,0.115315,0.128845,0.0125138,0.0127743,0.0822771,0.0954035,True,0.22886499999999999,0.0953985,0.0822717,0.0131268,True,0.173148,0.240816,0.156831,0.344665,0.338785,0.338188,1.2,4.91915e-07,1.15099
46,train,7,0,True,True,0.0786879,0.085395,-0.00670713,0.111621,0.118527,0.0100422,0.0122926,0.0786935,0.0854001,False,0.43275399999999997,0.0786879,0.085395,-0.00670713,False,0.341263,0.434023,0.518626,0.437104,0.338011,0.337955,1.2,4.82232e-07,1.15099
47,train,23,1,True,True,0.0926884,0.092718,-2.95828e-05,0.126085,0.126051,0.0110982,0.01458,0.0927232,0.0926934,False,0.23050825000000003,0.0926884,0.092718,-2.95828e-05,False,0.264519,0.145354,0.235699,0.276461,0.33767,0.339094,1.2,0.000830803,1.15099
48,train,8,0,True,True,0.094052,0.0801288,0.0139232,0.127463,0.113093,0.00937141,0.0145534,0.0940573,0.0801337,True,0.58055175,0.094052,0.0801288,0.0139232,True,0.532435,0.498079,0.65046,0.641233,0.337684,0.338926,4.82211e-07,1.2,1.15099
49,train,24,1,True,True,0.138194,0.0909932,0.0472003,0.124306,0.172913,0.0142497,0.0125352,0.0909983,0.138197,True,0.37532475000000004,0.138194,0.0909932,0.0472003,True,0.101968,0.636781,0.649199,0.113351,0.340897,0.337238,1.2,0.000221078,1.15099
50,train,9,0,True,True,0.0966885,0.0837507,0.0129378,0.130178,0.116816,0.00986139,0.0191072,0.0966936,0.0837551,True,0.632647,0.0966885,0.0837507,0.0129378,True,0.483452,0.711219,0.770073,0.565844,0.337174,0.338309,-9.12982e-07,1.2,1.151
51,train,25,1,True,True,0.148997,0.107419,0.0415784,0.141229,0.184031,0.0096526,0.00927658,0.107423,0.149,True,0.22686699999999999,0.148997,0.107419,0.0415784,True,0.100075,0.331969,0.395424,0.08,0.33975,0.336563,1.2,0.122416,1.151
52,train,10,0,True,True,0.105871,0.0882572,0.0176139,0.139637,0.121481,0.00361659,0.0166377,0.105876,0.0882622,True,0.43758925,0.105871,0.0882572,0.0176139,True,0.4312,0.376196,0.445481,0.49748,0.337245,0.339113,-1.80526e-05,1.2,1.15099
53,train,26,1,True,True,0.149235,0.110485,0.0387501,0.144387,0.184276,0.0120823,0.0214749,0.11049,0.149238,True,0.31912324999999997,0.149235,0.110485,0.0387501,True,0.08,0.524397,0.534777,0.137319,0.340135,0.335263,1.2,0.130698,1.15099
54,train,11,0,True,True,0.126476,0.0828959,0.0435805,0.160854,0.115922,0.0131095,0.0221808,0.12648,0.0828998,True,0.5810897500000001,0.126476,0.0828959,0.0435805,True,0.668544,0.46683,0.481908,0.707077,0.335352,0.340708,3.8988e-07,1.2,1.15099
55,train,27,1,True,True,0.111481,0.127082,-0.0156007,0.161475,0.145411,0.00792074,0.0088363,0.127085,0.111485,False,0.1551275,0.111481,0.127082,-0.0156007,False,0.201368,0.08,0.08,0.259142,0.33694,0.338938,0.159332,1.2,1.15099
56,train,12,0,True,True,0.117633,0.110892,0.00674113,0.151748,0.144801,0.000590388,0.0138715,0.117637,0.110896,True,0.7180825,0.117633,0.110892,0.00674113,True,0.720509,0.728816,0.652934,0.770071,0.337164,0.337978,0.591121,1.19999,1.15099
57,train,28,1,True,True,0.145675,0.150898,-0.00522276,0.185987,0.180613,0.013532,0.00420767,0.150901,0.145678,False,0.2961595,0.145675,0.150898,-0.00522276,False,0.154622,0.361194,0.214988,0.453834,0.335268,0.336681,1.19999,0.562092,1.15098
58,train,13,0,True,True,0.15107,0.119516,0.0315536,0.186163,0.153684,0.0156741,0.00715845,0.151072,0.11952,True,0.50175075,0.15107,0.119516,0.0315536,True,0.50324,0.525332,0.489959,0.488472,0.333405,0.337519,0.147115,1.2,1.151
59,train,29,1,True,True,0.15558,0.154633,0.000946968,0.18983,0.190804,0.0335147,0.0111327,0.154636,0.155583,True,0.3406239999999999,0.15558,0.154633,0.000946968,True,0.101853,0.563537,0.583379,0.113727,0.323522,0.335837,0.717968,1.19999,1.15099
60,train,14,0,True,True,0.154336,0.116963,0.0373735,0.189524,0.151051,0.0464508,0.00699639,0.154339,0.116967,True,0.7426807500000001,0.154336,0.116963,0.0373735,True,0.770074,0.660504,0.770071,0.770074,0.201072,0.337656,0.140433,1.2,1.15099
61,train,30,1,True,True,0.15773,0.154018,0.00371225,0.189197,0.193016,0.0331142,0.0141201,0.15402,0.157732,True,0.16665275000000002,0.15773,0.154018,0.00371225,True,0.08,0.214809,0.209604,0.162198,0.324837,0.335105,0.627005,1.19999,1.15102
62,train,15,0,True,True,0.15371,0.117924,0.0357864,0.18888,0.152045,0.0455029,0.00710822,0.153712,0.117928,True,0.6019209999999999,0.15371,0.117924,0.0357864,True,0.684604,0.467712,0.570865,0.684503,0.215239,0.337582,0.142166,1.2,1.151
63,train,31,1,True,True,0.153668,0.153403,0.000264604,0.188565,0.188837,0.0337391,0.010859,0.153406,0.15367,True,0.29591825,0.153668,0.153403,0.000264604,True,0.106901,0.507163,0.389555,0.180054,0.322719,0.335931,0.764269,1.19998,1.15097
64,train,0,0,True,True,0.153096,0.119793,0.0333031,0.188249,0.153971,0.044581,0.00731207,0.153099,0.119797,True,0.5246405,0.153096,0.119793,0.0333031,True,0.531747,0.513496,0.535893,0.517426,0.228232,0.337456,0.145869,1.2,1.151
65,train,16,1,True,True,0.154042,0.15279,0.00125204,0.187934,0.189222,0.0338529,0.0116376,0.152793,0.154045,True,0.2865836,0.154042,0.15279,0.00125204,True,0.0999604,0.412792,0.449507,0.184075,0.322293,0.335755,0.700816,1.19999,1.151
66,train,1,0,True,True,0.152484,0.118624,0.0338598,0.187618,0.152766,0.0389906,0.00897202,0.152486,0.118628,True,0.5838829999999999,0.152484,0.118624,0.0338598,True,0.699918,0.417568,0.496653,0.721393,0.290601,0.33921,0.144402,1.2,1.151
67,train,17,1,True,True,0.154573,0.152178,0.00239506,0.187304,0.189768,0.0339183,0.0127513,0.152181,0.154576,True,0.42697925000000003,0.154573,0.152178,0.00239506,True,0.091242,0.667252,0.734517,0.214906,0.322044,0.335487,0.657795,1.19999,1.15101
68,train,2,0,True,True,0.151872,0.122172,0.0297003,0.186989,0.15642,0.0428302,0.0076174,0.151875,0.122176,True,0.6401345,0.151872,0.122172,0.0297003,True,0.421678,0.770074,0.770073,0.598713,0.25077,0.337292,0.150799,1.2,1.15099
69,train,18,1,True,True,0.155274,0.151567,0.00370693,0.186676,0.190489,0.0336378,0.0145438,0.15157,0.155277,True,0.30445275,0.155274,0.151567,0.00370693,True,0.08,0.474305,0.468278,0.195228,0.323084,0.335027,0.620163,1.19999,1.15101
70,train,3,0,True,True,0.151262,0.119554,0.0317076,0.186361,0.153725,0.0680587,0.025842,0.151264,0.119558,True,0.7129907499999999,0.151262,0.119554,0.0317076,True,0.692519,0.690144,0.72244,0.74686,0.0104449,0.338752,0.147013,1.2,1.151
