image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,1,0.9146,9146,2.9695502499999993,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,2,0.9277,9277,5.912815667,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,3,0.9341,9341,8.867661208,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,4,0.9389,9389,11.829709042000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,5,0.9411,9411,14.775390125000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,6,0.9441,9441,17.716853917,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,7,0.9454,9454,20.626277083,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,8,0.9426,9426,23.548186625,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,9,0.946,9460,26.649484833000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,10,0.944,9440,29.687900167000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,11,0.9455,9455,32.750717792,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,12,0.9444,9444,35.938347167,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,13,0.9429,9429,38.980410333,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,14,0.9484,9484,42.107300583,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,15,0.9448,9448,45.241596792,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,16,0.9458,9458,48.4630855,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,17,0.9472,9472,51.601153667,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,18,0.9456,9456,54.5881165,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,19,0.949,9490,57.718580375,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,20,0.9473,9473,60.695219167000005,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,21,0.9477,9477,63.809704624999995,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,22,0.9496,9496,66.824534958,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,23,0.9484,9484,69.881935625,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,24,0.9485,9485,73.034591125,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.03,0.15,0.0,0,25,0.9459,9459,76.166407708,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,1,0.9123,9123,3.172814500000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,2,0.9308,9308,6.154828499999994,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,3,0.9216,9216,9.205291666999997,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,4,0.9359,9359,12.341510125,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,5,0.9408,9408,15.44909154199999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,6,0.9372,9372,18.530862291999995,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,7,0.942,9420,21.742807291999995,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,8,0.9389,9389,24.859557834,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,9,0.943,9430,27.964677584,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,10,0.9419,9419,31.119409042,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,11,0.9423,9423,34.11716033399999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,12,0.9435,9435,37.201236834,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,13,0.942,9420,40.265410667,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,14,0.9454,9454,43.36266479199999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,15,0.9446,9446,46.463282708999984,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,16,0.9406,9406,49.53397954199998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,17,0.9432,9432,52.654734084,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,18,0.9446,9446,55.703761709000005,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,19,0.9418,9418,58.823812458999996,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,20,0.9432,9432,61.822503209000004,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,21,0.9486,9486,64.82099674999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,22,0.9439,9439,67.79215616699999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,23,0.9452,9452,70.78942625,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,24,0.9463,9463,73.764995292,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.05,0.25,0.0,0,25,0.9466,9466,76.693037459,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,1,0.9203,9203,3.1558624999999836,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,2,0.9171,9171,6.171043583999989,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,3,0.9259,9259,9.122592709000003,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,4,0.9287,9287,12.09204112499998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,5,0.926,9260,15.073268749999983,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,6,0.9316,9316,17.993521499999986,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,7,0.9308,9308,20.96947854199999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,8,0.9346,9346,23.90893754199999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,9,0.9314,9314,26.830049124999988,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,10,0.9342,9342,29.716977625,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,11,0.9374,9374,32.626670666999985,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,12,0.9352,9352,35.558848334000004,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,13,0.9389,9389,38.491076209,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,14,0.9374,9374,41.47763841699998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,60000,10000,0.08,0.4,0.0,0,15,0.9402,9402,44.50545495899999,512,32,320,10,874,874,84,1832,832
