cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.076712,0.0775056,-0.000793597,0.109599,0.110417,0.018992,0.0189622,0.0767186,0.0775122,False,0.11001075,0.076712,0.0775056,-0.000793597,False,0.110025,0.110023,0.109969,0.110026,0.110024,0.109966,0.110028,0.110025,0.337463,0.337466,1.21815,1.21814,
1,initial_eval,1,0,False,False,0.0768848,0.0776867,-0.000801908,0.109777,0.110603,0.0189967,0.0189668,0.0768914,0.0776932,False,0.11027525000000002,0.0768848,0.0776867,-0.000801908,False,0.110207,0.110205,0.11015,0.11087,0.110206,0.110147,0.11021,0.110207,0.337464,0.337467,1.20805,1.20804,
2,initial_eval,2,0,False,False,0.0785531,0.0793827,-0.000829609,0.111496,0.112351,0.0190307,0.0190006,0.0785595,0.0793891,False,0.112732,0.0785531,0.0793827,-0.000829609,False,0.116056,0.111991,0.111891,0.113078,0.11194,0.112609,0.112155,0.112136,0.337467,0.33747,1.19802,1.198,
3,initial_eval,3,0,False,False,0.0766662,0.0774658,-0.000799576,0.109552,0.110376,0.0189946,0.0189645,0.0766728,0.0774724,False,0.1099665,0.0766662,0.0774658,-0.000799576,False,0.109981,0.109979,0.109924,0.109982,0.10998,0.109921,0.109984,0.109981,0.337464,0.337467,1.18809,1.18806,
4,initial_eval,4,0,False,False,0.076651,0.0774526,-0.00080157,0.109536,0.110362,0.0189954,0.0189653,0.0766576,0.0774591,False,0.10995150000000001,0.076651,0.0774526,-0.00080157,False,0.109966,0.109964,0.109909,0.109967,0.109965,0.109906,0.109969,0.109966,0.337464,0.337467,1.17824,1.1782,
5,initial_eval,5,0,False,False,0.0766357,0.0774393,-0.000803562,0.10952,0.110348,0.0189963,0.0189661,0.0766423,0.0774459,False,0.109937,0.0766357,0.0774393,-0.000803562,False,0.109952,0.109949,0.109895,0.109953,0.10995,0.109892,0.109954,0.109951,0.337464,0.337467,1.16846,1.16842,
6,initial_eval,6,1,False,False,0.0922097,0.0911728,0.0010369,0.124499,0.125567,0.0472309,0.0471354,0.0911785,0.0922154,True,0.132046875,0.0922097,0.0911728,0.0010369,True,0.133108,0.132064,0.128402,0.135884,0.130379,0.130179,0.13378,0.132579,0.192627,0.194147,1.15859,1.15854,
7,initial_eval,7,1,False,False,0.0920377,0.0910015,0.00103622,0.124323,0.12539,0.0125917,0.0125765,0.0910073,0.0920435,True,0.13178425,0.0920377,0.0910015,0.00103622,True,0.132853,0.131787,0.128187,0.135578,0.130131,0.129918,0.133507,0.132313,0.33714,0.337134,1.14886,1.14881,
8,initial_eval,8,1,False,False,0.0773994,0.0765899,0.000809533,0.109473,0.110307,0.0312751,0.0311215,0.0765964,0.0774059,True,0.10989275000000001,0.0773994,0.0765899,0.000809533,True,0.109908,0.109905,0.10985,0.109909,0.109906,0.109847,0.10991,0.109907,0.332567,0.332757,1.13995,1.13994,
9,initial_eval,9,1,False,False,0.0922938,0.0912496,0.00104423,0.124578,0.125654,0.0120458,0.0120293,0.0912554,0.0922996,True,0.1321975,0.0922938,0.0912496,0.00104423,True,0.133255,0.132224,0.128519,0.136067,0.130515,0.130329,0.133935,0.132736,0.337086,0.33708,1.13965,1.13964,
10,initial_eval,10,1,False,False,0.0922784,0.0912324,0.00104602,0.124561,0.125638,0.0120347,0.0120181,0.0912382,0.0922841,True,0.1321795,0.0922784,0.0912324,0.00104602,True,0.133238,0.132206,0.128501,0.136049,0.130497,0.130311,0.133917,0.132717,0.337085,0.337079,1.13978,1.13978,
11,initial_eval,11,1,False,False,0.0922629,0.091215,0.00104782,0.124543,0.125622,0.0120237,0.012007,0.0912208,0.0922686,True,0.132161375,0.0922629,0.091215,0.00104782,True,0.13322,0.132188,0.128483,0.13603,0.130479,0.130293,0.133899,0.132699,0.337084,0.337078,1.13978,1.13978,
12,train,0,0,True,True,0.0765289,0.0773464,-0.000817494,0.10941,0.110253,0.0190022,0.0189716,0.0765355,0.0773529,False,0.10983425000000001,0.0765289,0.0773464,-0.000817494,False,0.109849,0.109847,0.109791,0.10985,0.109848,0.109788,0.109852,0.109849,0.337508,0.337511,1.2,3.02673e-07,1.04498
13,train,1,0,True,True,0.0622669,0.0653524,-0.00308547,0.0947108,0.0978913,0.0199882,0.0198073,0.0622744,0.0653597,False,0.09648034999999999,0.0622669,0.0653524,-0.00308547,False,0.0963849,0.0963676,0.0962219,0.0977524,0.0963651,0.0960993,0.0963815,0.0962701,0.337761,0.337726,1.2,3.02734e-07,1.04498
14,train,2,0,True,True,0.0586578,0.0631029,-0.0044451,0.0909909,0.0955733,0.021183,0.0206763,0.0586655,0.0631104,False,0.0949068375,0.0586578,0.0631029,-0.0044451,False,0.101796,0.0934932,0.093272,0.0950029,0.093377,0.0949247,0.0937619,0.093627,0.338078,0.337844,1.2,3.0275e-07,1.04498
15,train,3,0,True,True,0.0507548,0.0570892,-0.00633439,0.0828425,0.0893735,0.0223595,0.0214849,0.050763,0.057097,False,0.08602002499999999,0.0507548,0.0570892,-0.00633439,False,0.0866621,0.0862652,0.0858909,0.0857817,0.0862438,0.0855793,0.0862797,0.0854575,0.338506,0.337876,1.2,3.02807e-07,1.04498
16,train,4,0,True,True,0.0454218,0.0531423,-0.00772043,0.0773431,0.0853042,0.0242086,0.0229778,0.0454303,0.0531503,False,0.08127105000000001,0.0454218,0.0531423,-0.00772043,False,0.0820846,0.0820051,0.081011,0.0807239,0.081492,0.0810227,0.0815369,0.0802922,0.339159,0.338061,1.2,3.02861e-07,1.04498
17,train,5,0,True,True,0.0407526,0.0498388,-0.00908625,0.0725278,0.0818983,0.0261142,0.0245931,0.0407615,0.0498471,False,0.0770102625,0.0407526,0.0498388,-0.00908625,False,0.0782446,0.0775241,0.0767655,0.0762252,0.0774143,0.0767732,0.077469,0.0756662,0.339991,0.338257,1.2,3.02923e-07,1.04498
18,train,6,1,True,True,0.0612815,0.055509,0.00577253,0.0877463,0.0936959,0.0207239,0.0191997,0.0555169,0.061289,True,0.11411287499999999,0.0612815,0.055509,0.00577253,True,0.128451,0.131232,0.107033,0.116762,0.100822,0.113218,0.107261,0.108124,0.338517,0.338331,1.2,3.02765e-07,0.0169287
19,train,7,1,True,True,0.061322,0.0552061,0.00611589,0.0874341,0.0937381,0.00262165,0.00116801,0.0552141,0.0613295,True,0.11285325000000002,0.061322,0.0552061,0.00611589,True,0.127285,0.127983,0.106885,0.115143,0.100313,0.111458,0.106614,0.107145,0.334644,0.334788,1.2,3.02765e-07,0.000965857
20,train,8,1,True,True,0.0476768,0.0367655,0.0109113,0.0684155,0.079669,0.0280054,0.0261183,0.0367747,0.0476852,True,0.07350635,0.0476768,0.0367655,0.0109113,True,0.0755716,0.0732353,0.0738271,0.0714726,0.074286,0.0733419,0.0743863,0.07193,0.341066,0.338402,1.2,3.02976e-07,0.000247809
21,train,9,1,True,True,0.061011,0.0557777,0.00523328,0.0880241,0.0934163,0.0367786,0.0354116,0.0557857,0.0610185,True,0.115674625,0.061011,0.0557777,0.00523328,True,0.129461,0.135996,0.107069,0.118873,0.101151,0.115645,0.107712,0.10949,0.310709,0.318813,1.2,3.02768e-07,7.58331e-05
22,train,10,1,True,True,0.0609933,0.0557604,0.00523294,0.088006,0.0933978,0.0111527,0.0101716,0.0557685,0.0610008,True,0.11565937500000001,0.0609933,0.0557604,0.00523294,True,0.129451,0.135999,0.107051,0.118852,0.101131,0.115631,0.107691,0.109469,0.337604,0.337444,1.2,3.02768e-07,2.46136e-05
23,train,11,1,True,True,0.0609754,0.0557427,0.00523269,0.0879878,0.0933793,0.0111577,0.0101761,0.0557508,0.0609829,True,0.11564375,0.0609754,0.0557427,0.00523269,True,0.129441,0.136003,0.107034,0.11883,0.10111,0.115616,0.107669,0.109447,0.337606,0.337445,1.2,3.02768e-07,0.00322851
24,train,0,0,True,True,0.0365515,0.0474964,-0.0109449,0.0681947,0.079483,0.0280213,0.0261321,0.0365607,0.0475048,False,0.073200825,0.0365515,0.0474964,-0.0109449,False,0.075321,0.0730292,0.0731458,0.071261,0.0740831,0.0731362,0.0741511,0.0714792,0.341084,0.338406,1.2,3.02981e-07,1.04498
25,train,1,0,True,True,0.0319227,0.047107,-0.0151843,0.06342,0.0790817,0.0309548,0.0277134,0.0319321,0.0471154,False,0.0696679375,0.0319227,0.047107,-0.0151843,False,0.0754044,0.0677814,0.0644436,0.0718975,0.0715918,0.0686701,0.0716935,0.0658612,0.343677,0.338258,1.2,3.02992e-07,1.04498
26,train,2,0,True,True,0.0227158,0.0379845,-0.0152687,0.0539168,0.0696683,0.0318485,0.0275159,0.0227255,0.0379933,False,0.07084208750000001,0.0227158,0.0379845,-0.0152687,False,0.143792,0.056039,0.0539443,0.0600997,0.0621328,0.0725944,0.0622486,0.0558859,0.490958,0.339893,1.2,3.03563e-07,1.04498
