cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,0.0881733,0.0883014,-0.000128079,0.121183,0.121324,0.0103923,0.0105712,0.0881715,0.0882998,False,0.0366786625,0.0881733,0.0883014,-0.000128079,False,0.0291262,0.0798825,-2.81365e-29,0.0836266,-2.0684e-28,0.0433731,0.0252852,0.0321357,0.336452,0.336435,5.42806e-80,-6.73424e-80
1,initial_eval,1,0,False,False,0.0729945,0.0725644,0.000430109,0.0981727,0.096601,0.010527,0.0107412,0.0729905,0.0725604,True,0.06610127625000001,0.0729945,0.0725644,0.000430109,True,0.0924833,0.0926472,0.00352641,0.157159,0.0164843,0.0829951,0.0464001,0.0371148,0.339295,0.339561,-5.53304e-11,-5.5379e-11
2,initial_eval,2,0,False,False,0.0661249,0.0660954,2.94531e-05,0.065107,0.0659175,0.0153136,0.0153521,0.0661213,0.0660918,True,0.154051125,0.0661249,0.0660954,2.94531e-05,True,0.198473,0.143974,0.143426,0.170312,0.12189,0.141718,0.152402,0.160214,0.345934,0.345147,-9.10419e-59,-9.11218e-59
3,initial_eval,3,0,False,False,0.0885457,0.088668,-0.000122376,0.121343,0.121492,0.00196322,0.00213494,0.0885408,0.0886633,False,0.0504799125,0.0885457,0.088668,-0.000122376,False,0.0420593,0.0714772,0.0438339,0.0682531,0.019939,0.0613055,0.0461493,0.050822,0.336433,0.336415,-9.16428e-11,-9.16428e-11
4,initial_eval,4,0,False,False,0.0816814,0.0819139,-0.000232433,0.111398,0.112025,0.00367928,0.00384903,0.0816769,0.0819093,False,0.0641350875,0.0816814,0.0819139,-0.000232433,False,0.0736041,0.0476224,0.0982554,0.0371843,0.048876,0.0558143,0.0796559,0.0720683,0.338013,0.337888,-1.50791e-58,-1.50791e-58
5,initial_eval,5,0,False,False,0.0845033,0.0847129,-0.000209588,0.116017,0.116448,0.00118558,0.00138914,0.0844987,0.0847083,False,0.05902815,0.0845033,0.0847129,-0.000209588,False,0.0704645,0.0674801,0.0705097,0.0322011,0.035495,0.0517584,0.0684342,0.0758822,0.337175,0.337107,-2.48117e-106,-2.48117e-106
6,initial_eval,6,1,False,False,0.0604783,0.0604106,6.77091e-05,0.081264,0.0870936,0.00736067,0.00650046,0.0604073,0.060475,True,0.25521900000000003,0.0604783,0.0604106,6.77091e-05,True,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,0.337948,0.337343,-2.49622e-11,-2.49622e-11
7,initial_eval,7,1,False,False,0.0643614,0.0643613,1.87187e-07,0.0812632,0.0870928,0.00736087,0.00650067,0.0643577,0.0643579,True,0.255216875,0.0643614,0.0643613,1.87187e-07,True,0.266945,0.262344,0.216661,0.287736,0.241821,0.236939,0.266945,0.262344,0.337948,0.337343,-4.10734e-59,-4.10734e-59
8,initial_eval,8,1,False,False,0.0744573,0.074086,0.000371248,0.0881504,0.0916572,0.0130145,0.0134476,0.074082,0.0744532,True,0.08634675,0.0744573,0.074086,0.000371248,True,0.08665,0.120019,0.0915245,0.0536754,0.0665213,0.05982,0.116878,0.0956858,0.34348,0.342724,-6.75835e-107,-3.65041e-45
9,initial_eval,9,1,False,False,0.0562738,0.0562738,-5.41234e-16,0.0812614,0.0870909,0.00736132,0.00650112,0.0562707,0.0562707,False,0.25521175,0.0562738,0.0562738,-5.41234e-16,False,0.26694,0.262338,0.216657,0.287731,0.241816,0.236934,0.26694,0.262338,0.337948,0.337343,-5.4933e-143,-6.0065e-93
10,initial_eval,10,1,False,False,0.0643581,0.0643579,1.89544e-07,0.0812606,0.0870901,0.00736152,0.00650132,0.0643544,0.0643546,True,0.255209625,0.0643581,0.0643579,1.89544e-07,True,0.266938,0.262336,0.216655,0.287728,0.241814,0.236932,0.266938,0.262336,0.337948,0.337343,-9.03886e-191,-9.88329e-141
11,initial_eval,11,1,False,False,0.0643568,0.0643566,1.86521e-07,0.0812597,0.0870892,0.00736174,0.00650154,0.0643531,0.0643533,True,0.25520724999999994,0.0643568,0.0643566,1.86521e-07,True,0.266935,0.262334,0.216653,0.287726,0.241812,0.236929,0.266935,0.262334,0.337948,0.337343,-1.48728e-238,-1.62623e-188
12,final_eval,0,0,False,False,0.0881583,0.0882865,-0.000128168,0.121168,0.121309,0.0103949,0.0105739,0.0881565,0.0882849,False,0.0366705875,0.0881583,0.0882865,-0.000128168,False,0.0291125,0.0798788,-1.94449e-25,0.0836149,-2.27474e-25,0.0433592,0.0252772,0.0321221,0.336452,0.336435,7.63652e-53,6.40811e-45
13,final_eval,1,0,False,False,0.0729808,0.0725505,0.000430315,0.0981665,0.0965948,0.0105252,0.0107393,0.0729768,0.0725465,True,0.0660819475,0.0729808,0.0725505,0.000430315,True,0.0924564,0.0926323,0.00350798,0.157149,0.0164662,0.0829684,0.0463833,0.037092,0.339293,0.339559,-5.61305e-11,-5.61305e-11
14,final_eval,2,0,False,False,0.0654371,0.065395,4.21481e-05,0.0650985,0.0659081,0.00183846,0.00182429,0.0654335,0.0653914,True,0.15401625000000002,0.0654371,0.065395,4.21481e-05,True,0.198448,0.143933,0.143402,0.170269,0.121849,0.141687,0.152362,0.16018,0.346123,0.345201,-9.23583e-59,-9.23583e-59
15,final_eval,3,0,False,False,0.0885339,0.0886563,-0.000122416,0.121332,0.121481,0.00196894,0.00214078,0.0885291,0.0886516,False,0.050467262500000006,0.0885339,0.0886563,-0.000122416,False,0.0420504,0.0714674,0.0438233,0.0682357,0.0199271,0.0612861,0.0461405,0.0508076,0.336432,0.336414,-9.16592e-11,-9.16592e-11
16,final_eval,4,0,False,False,0.0813534,0.081612,-0.000258557,0.11139,0.112016,0.00368051,0.0038504,0.0813489,0.0816075,False,0.06412008749999999,0.0813534,0.081612,-0.000258557,False,0.0735974,0.047597,0.0982423,0.037168,0.0488596,0.0557994,0.0796416,0.0720554,0.338012,0.337887,-1.50818e-58,-1.50818e-58
17,final_eval,5,0,False,False,0.0844925,0.084702,-0.000209506,0.116009,0.11644,0.00118318,0.00138684,0.0844879,0.0846974,False,0.05901242499999999,0.0844925,0.084702,-0.000209506,False,0.0704514,0.0674583,0.0704949,0.0321901,0.0354755,0.0517455,0.0684144,0.0758693,0.337174,0.337105,-2.48161e-106,-2.48161e-106
18,final_eval,6,1,False,False,0.0604653,0.0603976,6.77035e-05,0.0812536,0.0870828,0.00736327,0.0065031,0.0603943,0.060462,True,0.25519075,0.0604653,0.0603976,6.77035e-05,True,0.266919,0.262316,0.216639,0.287707,0.241797,0.236913,0.266919,0.262316,0.337949,0.337344,-2.53284e-11,-2.53284e-11
19,final_eval,7,1,False,False,0.0643475,0.0643474,1.83194e-07,0.0812528,0.0870819,0.00736347,0.0065033,0.0643438,0.064344,True,0.25518875,0.0643475,0.0643474,1.83194e-07,True,0.266917,0.262314,0.216637,0.287705,0.241795,0.236911,0.266917,0.262314,0.337949,0.337344,1.55788e-45,-4.79304e-36
20,final_eval,8,1,False,False,0.0744452,0.074074,0.000371178,0.0881516,0.0916569,0.0130117,0.0134449,0.0740699,0.0744411,True,0.0863279625,0.0744452,0.074074,0.000371178,True,0.0866353,0.119987,0.0915132,0.0536526,0.066501,0.0598047,0.116855,0.0956749,0.343479,0.342723,4.2899e-47,-7.88662e-84
21,final_eval,9,1,False,False,0.0562609,0.0562609,4.78784e-16,0.081251,0.0870801,0.00736392,0.00650376,0.0562578,0.0562578,True,0.25518375,0.0562609,0.0562609,4.78784e-16,True,0.266912,0.262309,0.216633,0.287699,0.24179,0.236906,0.266912,0.262309,0.337949,0.337344,7.05874e-95,-1.29769e-131
22,final_eval,10,1,False,False,0.0643442,0.064344,1.85232e-07,0.0812502,0.0870792,0.00736412,0.00650396,0.0643405,0.0643406,True,0.2551815,0.0643442,0.064344,1.85232e-07,True,0.26691,0.262306,0.216631,0.287697,0.241788,0.236904,0.26691,0.262306,0.337949,0.337344,1.16147e-142,-2.13526e-179
23,final_eval,11,1,False,False,0.0643429,0.0643427,1.82238e-07,0.0812493,0.0870783,0.00736434,0.00650418,0.0643392,0.0643394,True,0.25517925,0.0643429,0.0643427,1.82238e-07,True,0.266908,0.262304,0.216629,0.287694,0.241786,0.236901,0.266908,0.262304,0.337949,0.337344,1.91112e-190,-3.51343e-227
