cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,0.140517,0.140715,-0.000198746,0.175135,0.175349,0.00704473,0.00732159,0.140514,0.140713,False,0.0366786875,0.140517,0.140715,-0.000198746,False,0.0291262,0.0798826,1.19869e-37,0.0836267,-1.00747e-37,0.0433731,0.0252852,0.0321357,0.336299,0.336275,1.21835,1.21834
1,initial_eval,1,0,False,False,0.122575,0.121617,0.000958224,0.152532,0.150446,0.0086331,0.00895979,0.122568,0.12161,True,0.066101235,0.122575,0.121617,0.000958224,True,0.0924833,0.0926472,0.00352598,0.157159,0.0164842,0.0829952,0.0464001,0.0371149,0.338522,0.338722,1.20795,1.20796
2,initial_eval,2,0,False,False,0.107504,0.107426,7.78142e-05,0.0873569,0.0890807,0.00136992,0.00131445,0.107498,0.10742,True,0.154051125,0.107504,0.107426,7.78142e-05,True,0.198473,0.143974,0.143426,0.170312,0.12189,0.141718,0.152402,0.160214,0.342642,0.341702,1.19775,1.19776
3,initial_eval,3,0,False,False,0.140816,0.140992,-0.000176811,0.175315,0.175514,-0.000890924,-0.000653245,0.140809,0.140987,False,0.05048005,0.140816,0.140992,-0.000176811,False,0.0420594,0.0714773,0.0438341,0.0682533,0.0199391,0.0613056,0.0461495,0.0508221,0.336278,0.336255,1.18719,1.18719
4,initial_eval,4,0,False,False,0.133436,0.133863,-0.00042708,0.166537,0.167241,0.00153798,0.00174734,0.133428,0.133855,False,0.06413519999999999,0.133436,0.133863,-0.00042708,False,0.0736042,0.0476224,0.0982556,0.0371844,0.0488761,0.0558144,0.0796561,0.0720684,0.337517,0.3374,1.17693,1.17693
5,initial_eval,5,0,False,False,0.136721,0.137078,-0.000357092,0.17066,0.171159,-0.000937428,-0.000680278,0.136713,0.13707,False,0.0590283,0.136721,0.137078,-0.000357092,False,0.0704647,0.0674802,0.0705099,0.0322012,0.0354951,0.0517586,0.0684343,0.0758824,0.336868,0.336804,1.16669,1.16668
6,initial_eval,6,1,False,False,0.0988598,0.0986441,0.000215686,0.0922328,0.100358,0.00715894,0.00599303,0.0986386,0.0988543,True,0.25521900000000003,0.0988598,0.0986441,0.000215686,True,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,0.337979,0.337219,1.1568,1.15679
7,initial_eval,7,1,False,False,0.099065,0.0988417,0.000223311,0.0922318,0.100357,0.00715914,0.00599323,0.0988362,0.0990595,True,0.255216125,0.099065,0.0988417,0.000223311,True,0.266944,0.262343,0.216661,0.287736,0.24182,0.236938,0.266944,0.262343,0.337979,0.337219,1.14714,1.14714
8,initial_eval,8,1,False,False,0.123831,0.12283,0.00100057,0.145495,0.14984,0.00692112,0.00727394,0.122823,0.123824,True,0.0863468375,0.123831,0.12283,0.00100057,True,0.0866501,0.120019,0.0915246,0.0536755,0.0665215,0.0598201,0.116878,0.0956859,0.340253,0.339833,1.13948,1.13947
9,initial_eval,9,1,False,False,0.0968682,0.0966842,0.000184024,0.09223,0.100355,0.00715953,0.00599364,0.0966788,0.0968628,True,0.255212,0.0968682,0.0966842,0.000184024,True,0.26694,0.262339,0.216657,0.287731,0.241816,0.236934,0.26694,0.262339,0.337979,0.337219,1.13993,1.13993
10,initial_eval,10,1,False,False,0.0990604,0.098837,0.000223392,0.0922291,0.100354,0.00715972,0.00599384,0.0988316,0.099055,True,0.25520925,0.0990604,0.098837,0.000223392,True,0.266937,0.262336,0.216655,0.287728,0.241814,0.236931,0.266937,0.262336,0.337979,0.337219,1.13974,1.13974
11,initial_eval,11,1,False,False,0.0990585,0.0988352,0.000223341,0.0922281,0.100353,0.00715992,0.00599405,0.0988297,0.099053,True,0.255207125,0.0990585,0.0988352,0.000223341,True,0.266935,0.262334,0.216653,0.287726,0.241812,0.236929,0.266935,0.262333,0.337979,0.337219,1.13976,1.13976
12,final_eval,0,0,False,False,0.140494,0.140693,-0.000199015,0.175113,0.175328,0.00704699,0.00732399,0.14049,0.14069,False,0.0366706875,0.140494,0.140693,-0.000199015,False,0.0291126,0.079879,-1.93204e-25,0.0836151,-2.26034e-25,0.0433593,0.0252772,0.0321223,0.336299,0.336274,1.13928,1.13928
13,final_eval,1,0,False,False,0.122558,0.121599,0.000958698,0.15252,0.150433,0.00863062,0.00895724,0.122551,0.121592,True,0.0660819075,0.122558,0.121599,0.000958698,True,0.0924564,0.0926323,0.00350756,0.157149,0.0164661,0.0829684,0.0463834,0.0370921,0.338521,0.33872,1.13986,1.13988
14,final_eval,2,0,False,False,0.109711,0.109652,5.87386e-05,0.087353,0.0890757,0.0147725,0.0147915,0.109705,0.109646,True,0.15401625000000002,0.109711,0.109652,5.87386e-05,True,0.198448,0.143933,0.143402,0.170269,0.121849,0.141687,0.152362,0.16018,0.343324,0.342686,1.13985,1.13984
15,final_eval,3,0,False,False,0.140798,0.140975,-0.000176797,0.175297,0.175495,-0.000886667,-0.000648861,0.140792,0.140969,False,0.0504674125,0.140798,0.140975,-0.000176797,False,0.0420506,0.0714675,0.0438235,0.0682358,0.0199272,0.0612862,0.0461407,0.0508078,0.336277,0.336255,1.13937,1.13937
16,final_eval,4,0,False,False,0.133418,0.133845,-0.00042703,0.166522,0.167225,0.00153807,0.00174758,0.133411,0.133838,False,0.0641201375,0.133418,0.133845,-0.00042703,False,0.0735974,0.047597,0.0982424,0.037168,0.0488597,0.0557994,0.0796417,0.0720555,0.337514,0.337399,1.13975,1.13974
17,final_eval,5,0,False,False,0.136705,0.137062,-0.000356845,0.170645,0.171143,-0.000940711,-0.00068346,0.136697,0.137054,False,0.059012575,0.136705,0.137062,-0.000356845,False,0.0704516,0.0674584,0.0704951,0.0321902,0.0354756,0.0517456,0.0684146,0.0758695,0.336873,0.336803,1.13964,1.13964
18,final_eval,6,1,False,False,0.0988435,0.0986278,0.000215682,0.0922217,0.100346,0.00716129,0.00599547,0.0986224,0.0988381,True,0.25519075,0.0988435,0.0986278,0.000215682,True,0.266919,0.262316,0.216639,0.287707,0.241797,0.236913,0.266919,0.262316,0.33798,0.33722,1.13993,1.13993
19,final_eval,7,1,False,False,0.0990457,0.0988223,0.000223399,0.0922207,0.100345,0.00716149,0.00599567,0.0988169,0.0990403,True,0.25518862500000006,0.0990457,0.0988223,0.000223399,True,0.266917,0.262314,0.216637,0.287705,0.241794,0.236911,0.266917,0.262314,0.33798,0.33722,1.13976,1.13976
20,final_eval,8,1,False,False,0.123814,0.122814,0.00100067,0.14549,0.149832,0.0069142,0.00726693,0.122807,0.123807,True,0.08632816249999999,0.123814,0.122814,0.00100067,True,0.0866354,0.119987,0.0915133,0.0536527,0.0665011,0.0598048,0.116856,0.095675,0.340251,0.339831,1.13948,1.13947
21,final_eval,9,1,False,False,0.0968449,0.0966606,0.000184326,0.0922189,0.100343,0.00716188,0.00599607,0.0966553,0.0968396,True,0.25518375,0.0968449,0.0966606,0.000184326,True,0.266912,0.262309,0.216633,0.287699,0.24179,0.236906,0.266912,0.262309,0.33798,0.33722,1.13993,1.13993
22,final_eval,10,1,False,False,0.0990412,0.0988177,0.000223479,0.092218,0.100342,0.00716208,0.00599628,0.0988123,0.0990357,True,0.2551815,0.0990412,0.0988177,0.000223479,True,0.26691,0.262306,0.216631,0.287697,0.241788,0.236904,0.26691,0.262306,0.33798,0.33722,1.13974,1.13974
23,final_eval,11,1,False,False,0.0990393,0.0988158,0.000223428,0.092217,0.100341,0.00716227,0.00599648,0.0988104,0.0990338,True,0.255179,0.0990393,0.0988158,0.000223428,True,0.266907,0.262304,0.216629,0.287694,0.241786,0.236901,0.266907,0.262304,0.33798,0.33722,1.13976,1.13976
