cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.118815,0.121209,-0.00239394,0.153073,0.155537,0.153073,0.155537,0.118876,0.12127,False,0.37307227499999995,0.118815,0.121209,-0.00239394,False,0.118871,0.121265,-0.00239394,False,0.118917,0.121311,-0.00239394,False,0.118927,0.121321,-0.00239385,False,0.531747,0.513496,0.535893,0.517426,0.127196,0.0933032,0.191932,0.473585,0.335905,0.335912,1.2,1.16471e-09,
1,initial_eval,1,0,False,False,0.120703,0.127076,-0.00637279,0.155018,0.161579,0.155018,0.161579,0.120765,0.127138,False,0.418879125,0.120703,0.127076,-0.00637279,False,0.12076,0.127133,-0.00637291,False,0.120806,0.127179,-0.00637299,False,0.120816,0.127189,-0.00637289,False,0.699919,0.417568,0.496653,0.721394,0.1126,0.335421,0.127145,0.440333,0.33582,0.335817,1.2,1.16471e-09,
2,initial_eval,2,0,False,False,0.13743,0.136812,0.000618235,0.172263,0.171613,0.172266,0.171614,0.137497,0.136876,True,0.52965525,0.13743,0.136812,0.000618235,True,0.137492,0.136871,0.000620905,True,0.137542,0.136919,0.00062309,True,0.137553,0.13693,0.000623671,True,0.421678,0.77011,0.770109,0.598713,0.50791,0.411819,0.166583,0.59032,0.3357,0.335708,1.2,1.16471e-09,
3,initial_eval,3,0,False,False,0.13958,0.145147,-0.00556725,0.174451,0.180189,0.174451,0.18019,0.139642,0.145211,False,0.545960375,0.13958,0.145147,-0.00556725,False,0.139637,0.145206,-0.00556905,False,0.139684,0.145254,-0.00557052,False,0.139693,0.145264,-0.0055708,False,0.69252,0.690144,0.722441,0.746862,0.21748,0.336435,0.191691,0.77011,0.335959,0.335964,1.16471e-09,1.2,
4,initial_eval,4,0,False,False,0.155518,0.149963,0.0055545,0.190875,0.185126,0.190879,0.185125,0.155588,0.150026,True,0.5467136375,0.155518,0.149963,0.0055545,True,0.15558,0.150018,0.0055613,True,0.15563,0.150064,0.00556688,True,0.155641,0.150073,0.00556823,True,0.516261,0.744649,0.770114,0.66697,0.0916241,0.770114,0.11992,0.694057,0.335795,0.335789,1.2,1.16471e-09,
5,initial_eval,5,0,False,False,0.0992756,0.101633,-0.00235698,0.13295,0.135378,0.13295,0.135378,0.0993389,0.101696,False,0.348754375,0.0992756,0.101633,-0.00235698,False,0.0993315,0.101688,-0.00235699,False,0.0993773,0.101734,-0.00235699,False,0.0993874,0.101744,-0.00235688,False,0.350727,0.486348,0.453581,0.4637,0.418063,0.217466,0.100652,0.299498,0.33586,0.335851,1.2,1.16471e-09,
6,initial_eval,6,0,False,False,0.124079,0.124384,-0.000305579,0.158493,0.158808,0.158493,0.158808,0.124143,0.124448,False,0.4451799999999999,0.124079,0.124384,-0.000305579,False,0.124135,0.124441,-0.000305547,False,0.124182,0.124487,-0.000305522,False,0.124192,0.124497,-0.000305495,False,0.674625,0.525695,0.662635,0.533995,0.414042,0.118136,0.245459,0.386853,0.33578,0.335785,1.16471e-09,1.2,
7,initial_eval,7,0,False,False,0.102751,0.102606,0.000144976,0.136531,0.136381,0.136531,0.136381,0.102815,0.10267,True,0.35217612499999995,0.102751,0.102606,0.000144976,True,0.102807,0.102662,0.000145047,True,0.102853,0.102708,0.0001451,True,0.102863,0.102718,0.000145179,True,0.341263,0.434023,0.518626,0.437105,0.183831,0.47314,0.103061,0.32636,0.335866,0.335848,1.2,1.16471e-09,
8,initial_eval,8,0,False,False,0.139917,0.136121,0.00379557,0.174796,0.170889,0.174796,0.170889,0.139981,0.136185,True,0.4920739,0.139917,0.136121,0.00379557,True,0.139973,0.136178,0.00379569,True,0.14002,0.136224,0.00379578,True,0.14003,0.136234,0.00379588,True,0.532436,0.498079,0.650461,0.641233,0.0955572,0.721212,0.190125,0.607488,0.335796,0.335794,1.16471e-09,1.2,
9,initial_eval,9,0,False,False,0.147852,0.142469,0.00538312,0.182979,0.177418,0.182981,0.177417,0.14792,0.142532,True,0.52048525,0.147852,0.142469,0.00538312,True,0.147912,0.142525,0.00538736,True,0.147961,0.14257,0.00539084,True,0.147972,0.14258,0.00539172,True,0.483452,0.71122,0.77011,0.565844,0.123613,0.692199,0.165981,0.651463,0.335863,0.335863,1.2,1.16471e-09,
10,initial_eval,10,0,False,False,0.101634,0.103928,-0.00229444,0.135379,0.137742,0.135379,0.137742,0.101697,0.103991,False,0.35906174999999996,0.101634,0.103928,-0.00229444,False,0.10169,0.103984,-0.00229445,False,0.101735,0.10403,-0.00229445,False,0.101746,0.10404,-0.00229434,False,0.4312,0.376196,0.445481,0.49748,0.179636,0.367222,0.117752,0.457527,0.335801,0.335805,1.2,1.16471e-09,
11,initial_eval,11,0,False,False,0.111288,0.116956,-0.00566773,0.145324,0.15116,0.145324,0.15116,0.111352,0.11702,False,0.41720124999999997,0.111288,0.116956,-0.00566773,False,0.111345,0.117012,-0.00566784,False,0.111391,0.117059,-0.00566791,False,0.111401,0.117068,-0.00566781,False,0.668545,0.46683,0.481908,0.707077,0.246584,0.212145,0.209152,0.345369,0.336053,0.336044,1.16471e-09,1.2,
