cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,0.140747,0.140225,0.000522519,0.17537,0.174835,0.00702273,0.00712038,0.140744,0.140221,True,0.0366786875,0.140747,0.140225,0.000522519,True,0.0291262,0.0798826,-1.51691e-38,0.0836267,8.33467e-39,0.0433731,0.0252852,0.0321357,0.336305,0.336302,1.21834,1.21835
1,initial_eval,1,0,False,False,0.122413,0.121409,0.00100467,0.1518,0.150169,0.00873537,0.00887345,0.122407,0.121402,True,0.066101235,0.122413,0.121409,0.00100467,True,0.0924833,0.0926472,0.00352598,0.157159,0.0164842,0.0829952,0.0464001,0.0371149,0.338624,0.338738,1.20795,1.20797
2,initial_eval,2,0,False,False,0.107683,0.107155,0.000528262,0.0872148,0.0875364,0.00132815,0.00131729,0.107677,0.107149,True,0.154051125,0.107683,0.107155,0.000528262,True,0.198473,0.143974,0.143426,0.170312,0.12189,0.141718,0.152402,0.160214,0.342453,0.342162,1.19775,1.19777
3,initial_eval,3,0,False,False,0.141088,0.140568,0.000519628,0.175593,0.175064,-0.000891944,-0.000794609,0.141082,0.140562,True,0.05048005,0.141088,0.140568,0.000519628,True,0.0420594,0.0714773,0.0438341,0.0682533,0.0199391,0.0613056,0.0461495,0.0508221,0.336278,0.336275,1.18719,1.18721
4,initial_eval,4,0,False,False,0.133762,0.13337,0.000391603,0.166894,0.166604,0.00158515,0.00168151,0.133754,0.133363,True,0.06413519999999999,0.133762,0.13337,0.000391603,True,0.0736042,0.0476224,0.0982556,0.0371844,0.0488761,0.0558144,0.0796561,0.0720684,0.337503,0.33746,1.17692,1.17695
5,initial_eval,5,0,False,False,0.137029,0.136593,0.000435543,0.170985,0.170592,-0.000898748,-0.000784077,0.137021,0.136586,True,0.0590283,0.137029,0.136593,0.000435543,True,0.0704647,0.0674802,0.0705099,0.0322012,0.0354951,0.0517586,0.0684343,0.0758824,0.336867,0.336844,1.16668,1.1667
6,initial_eval,6,1,False,False,0.098503,0.0988317,-0.000328658,0.0950356,0.0978145,0.00642753,0.00607165,0.0988262,0.0984976,False,0.25521900000000003,0.098503,0.0988317,-0.000328658,False,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,0.337622,0.337383,1.15678,1.15681
7,initial_eval,7,1,False,False,0.0987259,0.0990508,-0.000324952,0.0950347,0.0978135,0.00642773,0.00607185,0.0990453,0.0987204,False,0.255216125,0.0987259,0.0990508,-0.000324952,False,0.266944,0.262343,0.216661,0.287736,0.24182,0.236938,0.266944,0.262343,0.337622,0.337383,1.14713,1.14716
8,initial_eval,8,1,False,False,0.123008,0.123188,-0.000179804,0.146176,0.147342,0.00729192,0.00741716,0.123181,0.123001,False,0.0863468375,0.123008,0.123188,-0.000179804,False,0.0866501,0.120019,0.0915246,0.0536755,0.0665215,0.0598201,0.116878,0.0956859,0.34021,0.340049,1.13948,1.13948
9,initial_eval,9,1,False,False,0.0965903,0.0969513,-0.000360962,0.0950328,0.0978116,0.00642812,0.00607225,0.096946,0.096585,False,0.255212,0.0965903,0.0969513,-0.000360962,False,0.26694,0.262339,0.216657,0.287731,0.241816,0.236934,0.26694,0.262339,0.337623,0.337383,1.13993,1.13993
