cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,0.143413,0.137848,0.00556496,0.178115,0.172398,0.0069226,0.00744435,0.143409,0.137845,True,0.0366786875,0.143413,0.137848,0.00556496,True,0.0291262,0.0798826,-7.95606e-38,0.0836267,2.13678e-38,0.0433731,0.0252852,0.0321357,0.336279,0.336295,1.21831,1.21838
1,initial_eval,1,0,False,False,0.125367,0.118894,0.00647259,0.155436,0.147574,0.00854736,0.00904302,0.12536,0.118888,True,0.06610123625,0.125367,0.118894,0.00647259,True,0.0924833,0.0926472,0.00352599,0.157159,0.0164842,0.0829952,0.0464001,0.0371149,0.338486,0.33876,1.2079,1.20802
2,initial_eval,2,0,False,False,0.110011,0.105103,0.00490769,0.0885878,0.087839,0.00135359,0.00133165,0.110005,0.105097,True,0.154051125,0.110011,0.105103,0.00490769,True,0.198473,0.143974,0.143426,0.170312,0.12189,0.141718,0.152402,0.160214,0.342548,0.341793,1.19768,1.19783
3,initial_eval,3,0,False,False,0.143713,0.138124,0.00558914,0.178295,0.172562,-0.00100966,-0.000533994,0.143706,0.138118,True,0.05048005,0.143713,0.138124,0.00558914,True,0.0420594,0.0714773,0.0438341,0.0682533,0.0199391,0.0613056,0.0461495,0.0508221,0.336258,0.336276,1.1871,1.18729
4,initial_eval,4,0,False,False,0.136307,0.131026,0.00528159,0.169487,0.164317,0.00143463,0.00185176,0.1363,0.131019,True,0.0641351875,0.136307,0.131026,0.00528159,True,0.0736042,0.0476224,0.0982556,0.0371843,0.0488761,0.0558144,0.0796561,0.0720684,0.337485,0.337431,1.17681,1.17705
5,initial_eval,5,0,False,False,0.139604,0.134223,0.00538158,0.173624,0.168222,-0.00104521,-0.000571802,0.139597,0.134215,True,0.0590283,0.139604,0.134223,0.00538158,True,0.0704647,0.0674802,0.0705099,0.0322012,0.0354951,0.0517586,0.0684343,0.0758824,0.336845,0.336829,1.16655,1.16682
6,initial_eval,6,1,False,False,0.0968592,0.100707,-0.0038479,0.0928451,0.099729,0.00715051,0.00600199,0.100702,0.0968539,False,0.25521900000000003,0.0968592,0.100707,-0.0038479,False,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,0.337971,0.337224,1.15664,1.15694
7,initial_eval,7,1,False,False,0.0972992,0.101159,-0.0038596,0.0928442,0.099728,0.00715071,0.00600219,0.101153,0.0972939,False,0.255216125,0.0972992,0.101159,-0.0038596,False,0.266944,0.262343,0.216661,0.287736,0.24182,0.236938,0.266944,0.262343,0.337971,0.337224,1.14697,1.1473
8,initial_eval,8,1,False,False,0.121099,0.125606,-0.00450735,0.148376,0.14697,0.0067646,0.00744114,0.125599,0.121092,False,0.0863468375,0.121099,0.125606,-0.00450735,False,0.0866501,0.120019,0.0915246,0.0536755,0.0665215,0.0598201,0.116878,0.0956859,0.340208,0.339873,1.13947,1.13949
9,initial_eval,9,1,False,False,0.0953998,0.0995191,-0.00411926,0.0928423,0.0997261,0.0071511,0.0060026,0.0995136,0.0953946,False,0.255212,0.0953998,0.0995191,-0.00411926,False,0.26694,0.262339,0.216657,0.287731,0.241816,0.236934,0.26694,0.262339,0.337971,0.337224,1.13993,1.13993
10,initial_eval,10,1,False,False,0.0972947,0.101154,-0.00385942,0.0928414,0.0997251,0.0071513,0.0060028,0.101149,0.0972893,False,0.25520925,0.0972947,0.101154,-0.00385942,False,0.266937,0.262336,0.216655,0.287728,0.241814,0.236931,0.266937,0.262336,0.337971,0.337224,1.13974,1.13975
11,initial_eval,11,1,False,False,0.0972928,0.101152,-0.00385942,0.0928405,0.0997241,0.00715149,0.00600301,0.101147,0.0972874,False,0.25520724999999994,0.0972928,0.101152,-0.00385942,False,0.266935,0.262334,0.216653,0.287726,0.241812,0.236929,0.266935,0.262334,0.337971,0.337224,1.13976,1.13977
12,final_eval,0,0,False,False,0.143389,0.137825,0.00556427,0.178093,0.172377,0.00692485,0.00744676,0.143386,0.137822,True,0.0366706875,0.143389,0.137825,0.00556427,True,0.0291126,0.079879,-1.93204e-25,0.0836151,-2.26034e-25,0.0433593,0.0252772,0.0321223,0.336279,0.336295,1.13926,1.13929
13,final_eval,1,0,False,False,0.125349,0.118876,0.00647272,0.155423,0.147562,0.00854486,0.00904048,0.125342,0.11887,True,0.0660819075,0.125349,0.118876,0.00647272,True,0.0924564,0.0926323,0.00350756,0.157149,0.0164661,0.0829684,0.0463834,0.0370921,0.338485,0.338759,1.13986,1.13988
14,final_eval,2,0,False,False,0.112271,0.107356,0.00491543,0.0885844,0.0878336,0.0147587,0.0148058,0.112265,0.10735,True,0.15401625000000002,0.112271,0.107356,0.00491543,True,0.198448,0.143933,0.143402,0.170269,0.121849,0.141687,0.152362,0.16018,0.343253,0.342749,1.13985,1.13985
