cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node
0,initial_eval,0,0,False,False,0.13917,0.145893,-0.00672252,0.173917,0.180845,0.000524278,0.000435243,0.139176,0.145899,False,0.44787324999999995,0.13917,0.145893,-0.00672252,False,0.741245,0.57729,0.633202,0.770218,0.107267,0.142146,0.109099,0.502519,0.335965,0.335959,1.21886,1.21878,,,,,,,,,
1,initial_eval,1,0,False,False,0.11904,0.122474,-0.00343397,0.1532,0.156735,4.79341e-05,-1.63874e-05,0.119047,0.122481,False,0.383877,0.11904,0.122474,-0.00343397,False,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.335918,0.335916,1.20849,1.20838,,,,,,,,,
2,initial_eval,2,0,False,False,0.0982739,0.101193,-0.00291963,0.131814,0.134821,0.00224665,0.00227903,0.0982813,0.101201,False,0.29886775000000004,0.0982739,0.101193,-0.00291963,False,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.336138,0.336147,1.19833,1.19821,,,,,,,,,
3,initial_eval,3,0,False,False,0.0923456,0.0941881,-0.00184245,0.125707,0.127604,0.000585757,0.00058431,0.0923533,0.0941956,False,0.34778837500000004,0.0923456,0.0941881,-0.00184245,False,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.335934,0.335937,1.18832,1.1882,,,,,,,,,
4,initial_eval,4,0,False,False,0.109681,0.114163,-0.004482,0.143563,0.148178,0.00111988,0.0010441,0.109688,0.11417,False,0.383445,0.109681,0.114163,-0.004482,False,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.336055,0.336046,1.17815,1.17798,,,,,,,,,
5,initial_eval,5,0,False,False,0.107087,0.108678,-0.00159167,0.140891,0.14253,0.000891618,0.000905996,0.107094,0.108685,False,0.37133174999999996,0.107087,0.108678,-0.00159167,False,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.336,0.336005,1.16815,1.16798,,,,,,,,,
6,initial_eval,6,0,False,False,0.140429,0.141462,-0.00103269,0.175231,0.176277,-0.00116802,-0.00114156,0.140436,0.141468,False,0.543652625,0.140429,0.141462,-0.00103269,False,0.676339,0.66374,0.770216,0.650108,0.375466,0.351668,0.149631,0.712053,0.335777,0.335785,1.15784,1.15766,,,,,,,,,
7,initial_eval,7,0,False,False,0.113366,0.118729,-0.00536258,0.147358,0.15288,-0.001393,-0.00146523,0.113374,0.118736,False,0.42723375,0.113366,0.118729,-0.00536258,False,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.335657,0.335653,1.14796,1.14778,,,,,,,,,
8,initial_eval,8,0,False,False,0.111253,0.113564,-0.00231029,0.145182,0.147561,-0.000883157,-0.000928374,0.11126,0.113571,False,0.41991187500000005,0.111253,0.113564,-0.00231029,False,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.335724,0.33572,1.14022,1.14024,,,,,,,,,
9,initial_eval,9,0,False,False,0.133869,0.142174,-0.00830483,0.168463,0.177026,-0.00124336,-0.00133604,0.133875,0.14218,False,0.512564725,0.133869,0.142174,-0.00830483,False,0.715184,0.569406,0.590993,0.770217,0.328889,0.269307,0.0863048,0.770217,0.335808,0.335802,1.13994,1.13986,,,,,,,,,
10,initial_eval,10,0,False,False,0.101412,0.104616,-0.00320465,0.135046,0.138346,0.000639036,0.000629044,0.101419,0.104624,False,0.34533500000000006,0.101412,0.104616,-0.00320465,False,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.335919,0.335923,1.14036,1.14036,,,,,,,,,
11,initial_eval,11,0,False,False,0.114408,0.118334,-0.00392572,0.14843,0.152472,0.000263311,0.000248021,0.114415,0.11834,False,0.40108024999999997,0.114408,0.118334,-0.00392572,False,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.335886,0.335889,1.14007,1.14005,,,,,,,,,
12,initial_eval,12,0,False,False,0.144214,0.147063,-0.00284984,0.179111,0.182044,-0.00157211,-0.00161724,0.14422,0.14707,False,0.49262754999999997,0.144214,0.147063,-0.00284984,False,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.335738,0.335728,1.13985,1.13985,,,,,,,,,
13,initial_eval,13,0,False,False,0.1234,0.127019,-0.00361919,0.157688,0.161414,-0.00010939,-0.000134484,0.123406,0.127025,False,0.41943698749999997,0.1234,0.127019,-0.00361919,False,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.33592,0.335919,1.14035,1.14034,,,,,,,,,
14,initial_eval,14,0,False,False,0.133113,0.134527,-0.00141413,0.167687,0.169143,-0.00157351,-0.00160896,0.13312,0.134534,False,0.5126675,0.133113,0.134527,-0.00141413,False,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.335689,0.335685,1.14006,1.14008,,,,,,,,,
15,initial_eval,15,0,False,False,0.13877,0.144958,-0.00618776,0.17351,0.179879,0.000864313,0.000786177,0.138777,0.144964,False,0.456683375,0.13877,0.144958,-0.00618776,False,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.33602,0.336019,1.14008,1.14003,,,,,,,,,
16,initial_eval,16,0,False,False,0.0809733,0.0822589,-0.00128562,0.113988,0.115312,0.00280989,0.0027739,0.0809811,0.0822666,False,0.30304525,0.0809733,0.0822589,-0.00128562,False,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.336404,0.3364,1.14036,1.14036,,,,,,,,,
17,initial_eval,17,0,False,False,0.140598,0.141377,-0.000779168,0.175406,0.176189,6.04404e-05,7.61408e-05,0.140605,0.141383,False,0.48929249999999996,0.140598,0.141377,-0.000779168,False,0.640951,0.717267,0.770216,0.685167,0.108697,0.284195,0.178522,0.529325,0.335955,0.335959,1.13958,1.13958,,,,,,,,,
18,initial_eval,18,0,False,False,0.149886,0.148464,0.00142172,0.184964,0.183499,-0.00264419,-0.00264007,0.149892,0.14847,True,0.650455,0.149886,0.148464,0.00142172,True,0.396961,0.770217,0.770217,0.710292,0.629719,0.710614,0.445404,0.770216,0.335622,0.335623,1.14003,1.14005,,,,,,,,,
19,initial_eval,19,0,False,False,0.142453,0.148258,-0.00580573,0.177296,0.183293,0.000350286,0.000285158,0.142458,0.148265,False,0.53119,0.142453,0.148258,-0.00580573,False,0.770217,0.613438,0.73708,0.770217,0.288301,0.178341,0.121709,0.770217,0.336007,0.336006,1.1402,1.14012,,,,,,,,,
20,initial_eval,20,0,False,False,0.143087,0.147423,-0.00433556,0.177949,0.182419,-0.000660082,-0.000723399,0.143093,0.147429,False,0.52926175,0.143087,0.147423,-0.00433556,False,0.75562,0.482195,0.633557,0.770218,0.106731,0.619649,0.159538,0.706586,0.335847,0.335839,1.14012,1.14013,,,,,,,,,
21,initial_eval,21,0,False,False,0.117426,0.12032,-0.00289443,0.151538,0.154518,8.32285e-05,3.82104e-06,0.117433,0.120327,False,0.3978995,0.117426,0.12032,-0.00289443,False,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.33582,0.335807,1.14036,1.14036,,,,,,,,,
22,initial_eval,22,0,False,False,0.127426,0.124566,0.00285958,0.161842,0.158894,-0.00117528,-0.00120055,0.127433,0.124573,True,0.512546375,0.127426,0.124566,0.00285958,True,0.572917,0.476237,0.588594,0.770216,0.330766,0.770216,0.260624,0.330801,0.33577,0.335762,1.14007,1.14013,,,,,,,,,
23,initial_eval,23,0,False,False,0.134646,0.141225,-0.00657861,0.169266,0.176045,-0.000261566,-0.000330656,0.134653,0.141231,False,0.49322725,0.134646,0.141225,-0.00657861,False,0.770217,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.335851,0.335853,1.14008,1.13998,,,,,,,,,
24,initial_eval,24,0,False,False,0.0975238,0.099437,-0.00191326,0.131041,0.133012,0.000834699,0.00087454,0.0975313,0.0994444,False,0.35681999999999997,0.0975238,0.099437,-0.00191326,False,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.335982,0.335996,1.14036,1.14036,,,,,,,,,
25,initial_eval,25,0,False,False,0.138772,0.134839,0.00393293,0.173522,0.169462,-0.00131792,-0.00130252,0.138779,0.134845,True,0.560585375,0.138772,0.134839,0.00393293,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770217,0.251963,0.648339,0.335782,0.335782,1.13975,1.13982,,,,,,,,,
26,initial_eval,26,0,False,False,0.145399,0.151935,-0.00653648,0.180343,0.18708,-0.000564844,-0.000633437,0.145405,0.151942,False,0.560426125,0.145399,0.151935,-0.00653648,False,0.436849,0.770216,0.681453,0.713739,0.770217,0.151298,0.22418,0.735457,0.335888,0.335889,1.14006,1.13995,,,,,,,,,
27,initial_eval,27,0,False,False,0.149733,0.156008,-0.00627536,0.184806,0.191274,0.000664958,0.000591433,0.149739,0.156015,False,0.542117875,0.149733,0.156008,-0.00627536,False,0.770217,0.770218,0.770218,0.770218,0.241903,0.12439,0.119561,0.770218,0.336042,0.33604,1.14007,1.14006,,,,,,,,,
28,initial_eval,28,0,False,False,0.107601,0.111171,-0.00356959,0.141421,0.145097,0.000435727,0.00039271,0.107609,0.111178,False,0.36707737499999993,0.107601,0.111171,-0.00356959,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.335859,0.335855,1.14036,1.14036,,,,,,,,,
29,initial_eval,29,0,False,False,0.116706,0.119318,-0.00261136,0.150797,0.153485,0.000674807,0.000634528,0.116713,0.119325,False,0.36093624999999996,0.116706,0.119318,-0.00261136,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.335986,0.335985,1.1401,1.1401,,,,,,,,,
30,initial_eval,30,0,False,False,0.139167,0.142753,-0.00358612,0.173919,0.177609,0.000855461,0.000820198,0.139173,0.142759,False,0.4866560000000001,0.139167,0.142753,-0.00358612,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.336099,0.3361,1.13993,1.13991,,,,,,,,,
31,initial_eval,31,0,False,False,0.0892108,0.0920033,-0.00279246,0.122477,0.125353,0.00128012,0.00123433,0.0892185,0.0920108,False,0.315127875,0.0892108,0.0920033,-0.00279246,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.336029,0.336025,1.14036,1.14036,,,,,,,,,
32,initial_eval,32,1,False,False,0.0962253,0.0940231,0.00220219,0.127435,0.129703,0.00153046,0.00158641,0.0940306,0.0962326,True,0.3103241375,0.0962253,0.0940231,0.00220219,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.336116,0.336137,1.14018,1.14018,,,,,,,,,
33,initial_eval,33,1,False,False,0.0892787,0.0855497,0.00372896,0.118704,0.122546,0.00383457,0.0037747,0.0855573,0.0892861,True,0.2686391125,0.0892787,0.0855497,0.00372896,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.336575,0.336566,1.14032,1.1403,,,,,,,,,
34,initial_eval,34,1,False,False,0.0898648,0.0884618,0.00140299,0.121704,0.12315,0.00354929,0.00357769,0.0884693,0.0898721,True,0.247402075,0.0898648,0.0884618,0.00140299,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.336501,0.33652,1.14021,1.14023,,,,,,,,,
35,initial_eval,35,1,False,False,0.109286,0.104462,0.0048234,0.138188,0.143155,0.000442257,0.000344571,0.104469,0.109293,True,0.28502317499999996,0.109286,0.104462,0.0048234,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.336046,0.336045,1.14006,1.14002,,,,,,,,,
36,initial_eval,36,1,False,False,0.138377,0.139443,-0.00106557,0.174218,0.173101,-0.000205104,-0.000175001,0.13945,0.138383,False,0.46692089999999997,0.138377,0.139443,-0.00106557,False,0.16197,0.684524,0.770216,0.221052,0.0829502,0.459844,0.75628,0.598531,0.335958,0.335963,1.13981,1.13987,,,,,,,,,
