cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0767097,0.0775088,-0.000799189,0.109596,0.11042,0.0189921,0.0189622,0.0767162,0.0775154,False,0.11001075,0.0767097,0.0775088,-0.000799189,False,0.110025,0.110023,0.109969,0.110026,0.110024,0.109966,0.110028,0.110025,0.337464,0.337466,1.21909,1.21909,
1,initial_eval,1,0,False,False,0.0769721,0.0777806,-0.000808433,0.109867,0.1107,0.0189986,0.0189686,0.0769787,0.0777871,False,0.11040837499999999,0.0769721,0.0777806,-0.000808433,False,0.110301,0.110299,0.110244,0.111277,0.1103,0.110241,0.110304,0.110301,0.337465,0.337467,1.20899,1.20897,
2,initial_eval,2,0,False,False,0.0788666,0.0797051,-0.000838479,0.11182,0.112684,0.00290084,0.0028453,0.078873,0.0797114,False,0.113193875,0.0788666,0.0797051,-0.000838479,False,0.115327,0.112673,0.112628,0.113747,0.112309,0.112596,0.113024,0.113247,0.334903,0.334895,1.19894,1.19892,
3,initial_eval,3,0,False,False,0.0766695,0.0774684,-0.00079894,0.109555,0.110379,0.0189946,0.0189646,0.0766761,0.077475,False,0.10996949999999998,0.0766695,0.0774684,-0.00079894,False,0.109984,0.109982,0.109927,0.109985,0.109983,0.109924,0.109987,0.109984,0.337464,0.337467,1.18901,1.18898,
4,initial_eval,4,0,False,False,0.0766563,0.0774551,-0.000798858,0.109542,0.110365,0.0189954,0.0189655,0.0766629,0.0774617,False,0.109955875,0.0766563,0.0774551,-0.000798858,False,0.10997,0.109968,0.109914,0.109972,0.109969,0.109911,0.109973,0.10997,0.337464,0.337467,1.17914,1.17911,
5,initial_eval,5,0,False,False,0.0766429,0.0774417,-0.000798773,0.109528,0.110351,0.0189962,0.0189663,0.0766495,0.0774483,False,0.10994200000000001,0.0766429,0.0774417,-0.000798773,False,0.109957,0.109954,0.1099,0.109958,0.109955,0.109897,0.109959,0.109956,0.337465,0.337467,1.16936,1.16932,
6,initial_eval,6,1,False,False,0.0923372,0.091304,0.00103323,0.124634,0.125699,0.0120711,0.012055,0.0913098,0.092343,True,0.132247375,0.0923372,0.091304,0.00103323,True,0.133302,0.132273,0.128568,0.136117,0.130567,0.130379,0.133987,0.132786,0.337088,0.337083,1.15949,1.15944,
7,initial_eval,7,1,False,False,0.0923206,0.0912875,0.00103312,0.124617,0.125682,0.0120586,0.0120424,0.0912933,0.0923264,True,0.13222875,0.0923206,0.0912875,0.00103312,True,0.133283,0.132254,0.12855,0.136098,0.130549,0.13036,0.133969,0.132767,0.337087,0.337082,1.14975,1.14969,
8,initial_eval,8,1,False,False,0.0774226,0.0766235,0.000799081,0.109508,0.110331,0.0189989,0.018969,0.0766301,0.0774291,True,0.10993000000000001,0.0774226,0.0766235,0.000799081,True,0.109936,0.109975,0.10988,0.109938,0.109935,0.109877,0.109963,0.109936,0.337465,0.337468,1.14023,1.14017,
9,initial_eval,9,1,False,False,0.0922874,0.0912545,0.00103292,0.124583,0.125648,0.0120335,0.0120172,0.0912603,0.0922931,True,0.13219125,0.0922874,0.0912545,0.00103292,True,0.133246,0.132216,0.128514,0.136059,0.130512,0.130323,0.133931,0.132729,0.337085,0.337079,1.13965,1.13964,
10,initial_eval,10,1,False,False,0.0922709,0.0912381,0.00103281,0.124566,0.12563,0.0120211,0.0120048,0.0912439,0.0922767,True,0.132172375,0.0922709,0.0912381,0.00103281,True,0.133227,0.132197,0.128496,0.136039,0.130494,0.130304,0.133912,0.13271,0.337084,0.337078,1.13978,1.13978,
11,initial_eval,11,1,False,False,0.0922544,0.0912217,0.0010327,0.12455,0.125613,0.0120087,0.0119923,0.0912275,0.0922601,True,0.132153625,0.0922544,0.0912217,0.0010327,True,0.133208,0.132178,0.128478,0.13602,0.130475,0.130286,0.133893,0.132691,0.337083,0.337077,1.13978,1.13978,
12,train,0,0,True,True,0.0765499,0.0773481,-0.000798191,0.109432,0.110255,0.019002,0.018972,0.0765566,0.0773547,False,0.10984587500000001,0.0765499,0.0773481,-0.000798191,False,0.10986,0.109858,0.109804,0.109862,0.109859,0.109801,0.109863,0.10986,0.337508,0.337511,1.2,4.82258e-07,1.04498
13,train,1,0,True,True,0.0656872,0.0657825,-9.52966e-05,0.0982368,0.098335,0.0197948,0.0197754,0.0656946,0.0657899,False,0.09851531250000001,0.0656872,0.0657825,-9.52966e-05,False,0.0982881,0.0982878,0.0982807,0.100121,0.098288,0.0982803,0.0982885,0.0982881,0.337707,0.337726,1.2,4.82317e-07,1.04498
14,train,2,0,True,True,0.0631872,0.0632275,-4.03345e-05,0.0956599,0.0957015,0.0202791,0.0202515,0.0631946,0.063235,False,0.097036825,0.0631872,0.0632275,-4.03345e-05,False,0.100223,0.0961881,0.0964413,0.0974215,0.0957227,0.0964448,0.0966494,0.0972038,0.337829,0.337849,1.2,4.82335e-07,1.04498
15,train,3,0,True,True,0.0549701,0.0549383,3.18608e-05,0.0871886,0.0871557,0.021145,0.0211004,0.0549782,0.0549463,True,0.087172025,0.0549701,0.0549383,3.18608e-05,True,0.0871713,0.0871714,0.0871741,0.0871713,0.0871714,0.0871742,0.0871712,0.0871713,0.338053,0.338067,1.2,4.82421e-07,1.04431
