cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0767125,0.0775058,-0.000793313,0.1096,0.110417,0.018992,0.0189622,0.0767191,0.0775124,False,0.11001087500000001,0.0767125,0.0775058,-0.000793313,False,0.110025,0.110023,0.109969,0.110027,0.110024,0.109966,0.110028,0.110025,0.337463,0.337466,1.21815,1.21814,
1,initial_eval,1,0,False,False,0.0769769,0.0777794,-0.000802562,0.109872,0.110699,0.0189984,0.0189685,0.0769835,0.077786,False,0.11041025,0.0769769,0.0777794,-0.000802562,False,0.110303,0.110301,0.110246,0.111278,0.110302,0.110243,0.110306,0.110303,0.337464,0.337467,1.20805,1.20804,
2,initial_eval,2,0,False,False,0.0788736,0.0797062,-0.0008326,0.111827,0.112685,0.00289884,0.00284358,0.07888,0.0797125,False,0.11319862500000001,0.0788736,0.0797062,-0.0008326,False,0.115332,0.112678,0.112633,0.113752,0.112314,0.1126,0.113029,0.113251,0.334903,0.334895,1.19801,1.19799,
3,initial_eval,3,0,False,False,0.0766774,0.0774705,-0.000793094,0.109564,0.110381,0.0189942,0.0189644,0.076684,0.0774771,False,0.10997475,0.0766774,0.0774705,-0.000793094,False,0.109989,0.109987,0.109933,0.10999,0.109988,0.10993,0.109992,0.109989,0.337464,0.337467,1.18809,1.18806,
4,initial_eval,4,0,False,False,0.0766657,0.0774588,-0.000793021,0.109551,0.110369,0.0189949,0.0189651,0.0766723,0.0774653,False,0.10996275,0.0766657,0.0774588,-0.000793021,False,0.109977,0.109975,0.109921,0.109978,0.109976,0.109918,0.10998,0.109977,0.337464,0.337467,1.17823,1.1782,
5,initial_eval,5,0,False,False,0.076654,0.077447,-0.000792948,0.109539,0.110357,0.0189956,0.0189658,0.0766607,0.0774536,False,0.10995075000000001,0.076654,0.077447,-0.000792948,False,0.109965,0.109963,0.109909,0.109966,0.109964,0.109906,0.109968,0.109965,0.337464,0.337467,1.16846,1.16842,
6,initial_eval,6,1,False,False,0.0923464,0.0913192,0.00102721,0.12465,0.125708,0.0120804,0.0120644,0.091325,0.0923521,True,0.1322615,0.0923464,0.0913192,0.00102721,True,0.133316,0.132287,0.128582,0.136132,0.130581,0.130393,0.134001,0.1328,0.337089,0.337084,1.15859,1.15854,
7,initial_eval,7,1,False,False,0.0923318,0.0913047,0.00102711,0.124635,0.125693,0.0120693,0.0120533,0.0913105,0.0923375,True,0.13224475000000002,0.0923318,0.0913047,0.00102711,True,0.133299,0.13227,0.128566,0.136115,0.130564,0.130376,0.133985,0.132783,0.337088,0.337083,1.14885,1.1488,
8,initial_eval,8,1,False,False,0.0774328,0.0766395,0.00079329,0.109524,0.110342,0.018998,0.0189682,0.0766461,0.0774394,True,0.10994387499999998,0.0774328,0.0766395,0.00079329,True,0.10995,0.109989,0.109894,0.109951,0.109949,0.109891,0.109977,0.10995,0.337465,0.337468,1.13995,1.13994,
9,initial_eval,9,1,False,False,0.0923025,0.0912756,0.00102693,0.124605,0.125663,0.0120472,0.0120311,0.0912814,0.0923083,True,0.13221187499999998,0.0923025,0.0912756,0.00102693,True,0.133266,0.132237,0.128534,0.13608,0.130532,0.130344,0.133952,0.13275,0.337086,0.337081,1.13965,1.13964,
