cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.0336543,0.0366184,-0.0029641,0.147247,0.151718,0.147247,0.151718,0.0336543,0.0366184,False,0.411487625,0.0336543,0.0366184,-0.0029641,False,0.0336543,0.0366184,-0.0029641,False,0.0336543,0.0366184,-0.0029641,False,0.0243858,0.0252709,-0.000885088,False,0.676266,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.335928,0.335932,3.11873e-55,-2.9391e-102,
1,initial_eval,1,0,False,False,0.0331143,0.0361151,-0.00300074,0.145442,0.149965,0.145442,0.149965,0.0331143,0.0361151,False,0.40603550000000005,0.0331143,0.0361151,-0.00300074,False,0.0331143,0.0361151,-0.00300074,False,0.0331143,0.0361151,-0.00300074,False,0.0242148,0.0250988,-0.000883969,False,0.739107,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.335878,0.335876,2.59276e-98,2.55225e-96,
2,initial_eval,2,0,False,False,0.0327057,0.0369982,-0.00429252,0.145183,0.151652,0.145184,0.151654,0.0327057,0.0369989,False,0.4022775,0.0327057,0.0369982,-0.00429252,False,0.0327057,0.0369988,-0.00429315,False,0.0327057,0.0369993,-0.00429366,False,0.0242324,0.0255217,-0.00128936,False,0.77011,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.335807,0.33581,4.14945e-44,2.11705e-79,
3,initial_eval,3,0,False,False,0.0408171,0.0424957,-0.00167861,0.170454,0.173011,0.170455,0.173013,0.0408173,0.0424964,False,0.501806875,0.0408171,0.0424957,-0.00167861,False,0.0408173,0.0424964,-0.00167909,False,0.0408174,0.0424969,-0.00167948,False,0.0280164,0.0283999,-0.000383556,False,0.432994,0.770112,0.642077,0.551153,0.555078,0.08,0.410254,0.572787,0.335591,0.335599,1.11151e-91,-3.39421e-97,
4,initial_eval,4,0,False,False,0.0475573,0.0450511,0.00250623,0.189439,0.185595,0.189442,0.185597,0.0475586,0.0450513,True,0.6075115000000001,0.0475573,0.0450511,0.00250623,True,0.0475585,0.0450513,0.00250722,True,0.0475594,0.0450514,0.00250803,True,0.0299628,0.0292213,0.000741463,True,0.608103,0.770113,0.770113,0.645065,0.08,0.770113,0.446472,0.770113,0.335664,0.335663,-2.6817e-105,-3.20043e-105,
5,initial_eval,5,0,False,False,0.0402949,0.046289,-0.0059941,0.17246,0.181604,0.172461,0.181607,0.0402947,0.0462907,False,0.5455754999999999,0.0402949,0.046289,-0.0059941,False,0.0402947,0.0462905,-0.0059958,False,0.0402945,0.0462917,-0.00599719,False,0.026811,0.0287876,-0.0019766,False,0.77011,0.770108,0.608497,0.77011,0.409299,0.234623,0.168272,0.633585,0.335886,0.335882,-4.32025e-105,-6.26078e-105,
6,initial_eval,6,0,False,False,0.046645,0.0442501,0.00239494,0.186441,0.182773,0.186445,0.182775,0.0466464,0.0442503,True,0.5987279999999999,0.046645,0.0442501,0.00239494,True,0.0466463,0.0442503,0.002396,True,0.0466473,0.0442504,0.00239686,True,0.02929,0.0285699,0.000720059,True,0.541098,0.77011,0.770109,0.700955,0.34338,0.770111,0.123952,0.770109,0.335773,0.335768,2.32536e-105,1.97089e-105,
7,initial_eval,7,0,False,False,0.0399125,0.044436,-0.00452347,0.169903,0.176795,0.169905,0.176797,0.0399127,0.0444368,False,0.47249975,0.0399125,0.044436,-0.00452347,False,0.0399127,0.0444367,-0.004524,False,0.0399128,0.0444373,-0.00452444,False,0.0266011,0.0281734,-0.0015724,False,0.699475,0.770108,0.606274,0.719966,0.405065,0.148888,0.112166,0.318056,0.335919,0.335908,-8.05169e-89,-1.2312e-87,
8,initial_eval,8,1,False,False,0.0289519,0.0269958,0.00195614,0.12368,0.126599,0.12368,0.126599,0.0269958,0.0289519,True,0.24862142500000003,0.0289519,0.0269958,0.00195614,True,0.0289519,0.0269958,0.00195614,True,0.0289519,0.0269958,0.00195614,True,0.0208156,0.0203274,0.00048811,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.336522,0.336533,-2.15679e-136,-3.29798e-135,
9,initial_eval,9,1,False,False,0.0304239,0.0270987,0.00332523,0.125251,0.130217,0.125251,0.130217,0.0270987,0.0304239,True,0.21884825,0.0304239,0.0270987,0.00332523,True,0.0304239,0.0270987,0.00332523,True,0.0304239,0.0270987,0.00332523,True,0.0211933,0.0199908,0.00120251,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.336664,0.336632,-3.54887e-184,-5.42665e-183,
