cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal
0,initial_eval,0,0,False,False,0.118742,0.119456,-0.000714541,0.152892,0.153628,-0.000303424,-0.000324445,0.118747,0.119461,False,0.3398395,0.118742,0.119456,-0.000714541,False,0.534385,0.434152,0.56148,0.369637,0.08,0.113643,0.105398,0.520021,0.33581,0.33581,1.2186,1.21859,
1,initial_eval,1,0,False,False,0.114898,0.117379,-0.00248144,0.148935,0.15149,0.000724108,0.000696529,0.114903,0.117384,False,0.388285,0.114898,0.117379,-0.00248144,False,0.687875,0.374298,0.562134,0.509049,0.150053,0.282932,0.121009,0.41893,0.33595,0.335948,1.20822,1.20819,
2,initial_eval,2,0,False,False,0.145386,0.139653,0.00573263,0.180346,0.174426,-0.00133753,-0.00130629,0.14539,0.139657,True,0.58240125,0.145386,0.139653,0.00573263,True,0.505352,0.770216,0.770217,0.552175,0.224418,0.770217,0.31515,0.751465,0.335796,0.335795,1.19755,1.1976,
3,initial_eval,3,0,False,False,0.152485,0.155472,-0.00298726,0.187634,0.190718,-0.00259194,-0.00264846,0.152488,0.155476,False,0.622870625,0.152485,0.155472,-0.00298726,False,0.770218,0.770218,0.770218,0.770218,0.418377,0.633498,0.08,0.770218,0.33568,0.335675,1.18701,1.18699,
4,initial_eval,4,1,False,False,0.114644,0.11066,0.00398418,0.144567,0.14868,0.000165455,0.000192003,0.110665,0.114649,True,0.33221925,0.114644,0.11066,0.00398418,True,0.08,0.398873,0.519875,0.08,0.149316,0.355407,0.770217,0.304066,0.335983,0.336001,1.17687,1.17684,
5,initial_eval,5,1,False,False,0.130808,0.121712,0.00909591,0.155971,0.165348,0.00499311,0.00484052,0.121717,0.130813,True,0.210346375,0.130808,0.121712,0.00909591,True,0.093642,0.137216,0.08,0.254774,0.770219,0.08,0.18692,0.08,0.337371,0.337339,1.16684,1.16671,
6,initial_eval,6,1,False,False,0.0813491,0.0781436,0.00320554,0.111071,0.114374,0.00624957,0.00618306,0.0781497,0.081355,True,0.22852887500000002,0.0813491,0.0781436,0.00320554,True,0.278824,0.08,0.17984,0.307098,0.461292,0.168223,0.152354,0.2006,0.337411,0.337394,1.15703,1.15685,
7,initial_eval,7,1,False,False,0.126141,0.128537,-0.00239605,0.162995,0.160512,0.00167907,0.00167951,0.128541,0.126145,False,0.416371625,0.126141,0.128537,-0.00239605,False,0.382294,0.132693,0.253017,0.607964,0.767895,0.770217,0.291115,0.125778,0.336155,0.336155,1.147,1.14689,
8,train,0,0,True,True,0.118737,0.119451,-0.000714318,0.152887,0.153623,-0.000303425,-0.000324458,0.118742,0.119456,False,0.3398395,0.118737,0.119451,-0.000714318,False,0.534385,0.434152,0.56148,0.369637,0.08,0.113643,0.105398,0.520021,0.335852,0.335852,0.616858,1.19999,1.2
9,train,1,0,True,True,0.246032,0.0417983,0.204234,0.283792,0.0450151,0.00322743,0.00652293,0.24603,0.041796,True,0.388285,0.246032,0.0417983,0.204234,True,0.687875,0.374298,0.562134,0.509049,0.150053,0.282932,0.121009,0.41893,0.332847,0.916964,4.82118e-07,1.2,1.2
10,train,2,0,True,True,0.310319,0.0224948,0.287825,0.349806,0.0345241,0.00105668,0.00566116,0.310314,0.0224935,True,0.5824025,0.310319,0.0224948,0.287825,True,0.505352,0.77022,0.77022,0.552175,0.224418,0.77022,0.31515,0.751465,0.33341,1.17222,4.82108e-07,1.2,1.2
11,train,3,0,True,True,0.346785,0.00933401,0.337451,0.387212,0.027471,0.0136722,0.00162017,0.346777,0.0093335,True,0.6228717500000001,0.346785,0.00933401,0.337451,True,0.77022,0.77022,0.770219,0.77022,0.418377,0.633498,0.08,0.77022,0.327967,1.19963,4.82105e-07,1.2,1.2
12,train,4,1,True,True,0.0011005,0.36994,-0.368839,0.410959,0.00809408,0.125988,0.00258204,0.369931,0.00110044,False,0.33221950000000006,0.0011005,0.36994,-0.368839,False,0.08,0.398873,0.519875,0.08,0.149316,0.355407,0.770219,0.304066,0.00366432,1.19996,4.82103e-07,1.2,1.2
13,train,5,1,True,True,0.00163256,0.343965,-0.342332,0.384319,0.0156413,0.119031,0.00520313,0.343958,0.00163247,False,0.21034650000000002,0.00163256,0.343965,-0.342332,False,0.093642,0.137216,0.08,0.254774,0.77022,0.08,0.18692,0.08,0.00396244,1.19995,4.82105e-07,1.2,1.2
14,train,6,1,True,True,0.00185631,0.171022,-0.169166,0.20669,0.0203823,0.118426,0.00616887,0.171024,0.00185621,False,0.22852887500000002,0.00185631,0.171022,-0.169166,False,0.278824,0.08,0.17984,0.307098,0.461292,0.168223,0.152354,0.2006,0.00399071,1.19994,4.82139e-07,1.2,1.2
15,train,7,1,True,True,0.00480015,0.0892692,-0.084469,0.122537,0.0346036,0.0595956,0.0127748,0.0892754,0.00479988,False,0.416372,0.00480015,0.0892692,-0.084469,False,0.382294,0.132693,0.253017,0.607964,0.767895,0.77022,0.291115,0.125778,0.0156983,1.17286,4.82222e-07,1.2,1.2
16,train,0,0,True,True,0.0354672,0.0395255,-0.0040583,0.0670746,0.0712608,0.032609,0.0333489,0.0354767,0.0395348,False,0.3398395,0.0354672,0.0395255,-0.0040583,False,0.534385,0.434152,0.56148,0.369637,0.08,0.113643,0.105398,0.520021,0.336133,0.332265,1.2,4.82975e-07,1.2
17,train,1,0,True,True,0.0680619,0.00643593,0.061626,0.100684,0.0370957,0.0648948,0.0254643,0.0680702,0.00644873,True,0.388285,0.0680619,0.00643593,0.061626,True,0.687875,0.374298,0.562134,0.509049,0.150053,0.282932,0.121009,0.41893,0.0118181,1.13547,4.82302e-07,1.2,1.2
18,train,2,0,True,True,0.0997007,1.9273e-51,0.0997007,0.133282,0.0153529,0.127824,0.0171436,0.0997105,1.92719e-51,True,0.5824025,0.0997007,1.9273e-51,0.0997007,True,0.505352,0.77022,0.77022,0.552175,0.224418,0.77022,0.31515,0.751465,0.00359315,1.2,4.82201e-07,1.2,1.2
19,train,3,0,True,True,0.112793,5.76319e-78,0.112793,0.146866,0.00326737,0.146855,0.00471206,0.113001,5.76288e-78,True,0.6228717500000001,0.112793,5.76319e-78,0.112793,True,0.77022,0.77022,0.770219,0.77022,0.418377,0.633498,0.08,0.77022,0.00299259,1.2,4.82181e-07,1.2,1.2
20,train,4,1,True,True,1.76272e-126,0.111958,-0.111958,0.146007,5.36808e-204,0.145996,5.51809e-209,0.112166,1.76262e-126,False,0.332219625,1.76272e-126,0.111958,-0.111958,False,0.08,0.398873,0.519875,0.08,0.149316,0.355407,0.77022,0.304066,0.00301527,1.2,4.82182e-07,1.2,1.2
21,train,5,1,True,True,5.42855e-175,0.0609119,-0.0609119,0.093419,-1.59299e-103,0.093414,2.04315e-107,0.0611233,5.42825e-175,False,0.21034650000000002,5.42855e-175,0.0609119,-0.0609119,False,0.093642,0.137216,0.08,0.254774,0.77022,0.08,0.18692,0.08,0.00568603,1.2,4.82352e-07,1.2,1.2
22,train,6,1,True,True,1.6718e-223,0.01935,-0.01935,0.050554,-6.23576e-101,0.050554,-4.82997e-101,0.0195621,1.67171e-223,False,0.22852887500000002,1.6718e-223,0.01935,-0.01935,False,0.278824,0.08,0.17984,0.307098,0.461292,0.168223,0.152354,0.2006,0.463967,1.2,1.14659,1.19701,1.2
23,train,7,1,True,True,3.84869e-272,4.77899e-51,-4.77899e-51,0.0159927,1.18405e-88,0.0159963,5.13893e-39,4.77873e-51,3.84848e-272,False,0.416372,3.84869e-272,4.77899e-51,-4.77899e-51,False,0.382294,0.132693,0.253017,0.607964,0.767895,0.77022,0.291115,0.125778,1.2,1.2,1.13993,1.18744,1.2
24,final_eval,0,0,False,False,1.46169e-99,0.0,1.46169e-99,4.19521e-35,5.03006e-65,4.19474e-35,5.0295e-65,1.46161e-99,0.0,True,0.3398395,1.46169e-99,0.0,1.46169e-99,True,0.534385,0.434152,0.56148,0.369637,0.08,0.113643,0.105398,0.520021,1.2,1.2,1.13993,1.17795,
25,final_eval,1,0,False,False,-1.01129e-123,0.0,-1.01129e-123,6.93883e-35,-1.67391e-61,6.93805e-35,-1.67372e-61,-1.01124e-123,0.0,False,0.388285,-1.01129e-123,0.0,-1.01129e-123,False,0.687875,0.374298,0.562134,0.509049,0.150053,0.282932,0.121009,0.41893,1.2,1.2,1.13993,1.16854,
26,final_eval,2,0,False,False,7.96528e-148,0.0,7.96528e-148,1.32555e-34,4.94871e-64,1.32556e-34,4.94815e-64,7.96484e-148,0.0,True,0.5824025,7.96528e-148,0.0,7.96528e-148,True,0.505352,0.77022,0.77022,0.552175,0.224418,0.77022,0.31515,0.751465,1.2,1.2,1.13993,1.1592,
27,final_eval,3,0,False,False,-6.48801e-172,0.0,-6.48801e-172,6.6984e-35,8.42639e-61,6.69764e-35,8.42544e-61,-6.48766e-172,0.0,False,0.6228717500000001,-6.48801e-172,0.0,-6.48801e-172,False,0.77022,0.77022,0.770219,0.77022,0.418377,0.633498,0.08,0.77022,1.2,1.2,1.13993,1.14994,
28,final_eval,4,1,False,False,0.0,5.28497e-196,-5.28497e-196,3.62588e-43,2.85769e-67,3.62547e-43,2.85737e-67,5.28468e-196,0.0,False,0.332219625,0.0,5.28497e-196,-5.28497e-196,False,0.08,0.398873,0.519875,0.08,0.149316,0.355407,0.77022,0.304066,1.2,1.2,1.13993,1.14075,
29,final_eval,5,1,False,False,0.0,-4.3048e-220,4.3048e-220,-2.098e-34,-2.06501e-60,-2.0976e-34,-2.06478e-60,-4.30457e-220,0.0,True,0.21034650000000002,0.0,-4.3048e-220,4.3048e-220,True,0.093642,0.137216,0.08,0.254774,0.77022,0.08,0.18692,0.08,1.2,1.2,1.13993,1.13993,
30,final_eval,6,1,False,False,0.0,3.50642e-244,-3.50642e-244,-7.74207e-35,4.65951e-63,-7.74348e-35,4.65899e-63,3.50623e-244,0.0,False,0.22852887500000002,0.0,3.50642e-244,-3.50642e-244,False,0.278824,0.08,0.17984,0.307098,0.461292,0.168223,0.152354,0.2006,1.2,1.2,1.13993,1.13993,
