image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,1,0.487,487,0.11211795800000024,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,2,0.797,797,0.21095845800000035,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,3,0.815,815,0.3105298750000003,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,4,0.84,840,0.4220090000000001,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,5,0.852,852,0.5304480410000001,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,6,0.857,857,0.6288350410000003,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,7,0.882,882,0.726072083,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,8,0.868,868,0.8237922910000002,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,9,0.878,878,0.9210565830000004,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,10,0.879,879,1.018421875,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,11,0.884,884,1.1162605000000005,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,12,0.895,895,1.2147746659999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,13,0.895,895,1.3130477910000002,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,14,0.896,896,1.4126721249999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,15,0.897,897,1.5142698329999997,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,16,0.897,897,1.613157583,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,17,0.896,896,1.7118907499999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,18,0.901,901,1.8109076659999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,19,0.889,889,1.9093157079999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,20,0.904,904,2.007884125,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,21,0.899,899,2.1058212080000005,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,2000,1000,0.03,0.15,0.0,0,22,0.899,899,2.203812875,450,18,180,10,658,658,56,1372,630
