image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,1,0.233,233,0.12217999999999929,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,2,0.269,269,0.12524987499999973,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,3,0.24,240,0.12777458299999989,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,4,0.227,227,0.13013408299999973,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,5,0.239,239,0.1324670000000001,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,6,0.259,259,0.13509016699999954,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,7,0.3,300,0.13871716699999936,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,8,0.332,332,0.14209395799999935,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,9,0.342,342,0.1454577919999993,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,10,0.358,358,0.14857191699999994,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,11,0.393,393,0.15161962499999948,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,12,0.408,408,0.15493245799999933,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,13,0.431,431,0.1577177919999997,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,14,0.453,453,0.16057599999999983,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,15,0.475,475,0.1638619169999993,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,16,0.495,495,0.16697175000000009,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,17,0.528,528,0.17004216700000008,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,18,0.551,551,0.17319045799999966,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,19,0.581,581,0.1767183750000001,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,20,0.592,592,0.17963774999999949,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,21,0.622,622,0.1825481249999994,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,22,0.633,633,0.18572662500000003,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,23,0.662,662,0.18884054199999945,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,24,0.636,636,0.19189875,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,25,0.698,698,0.19543937499999942,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,26,0.695,695,0.19788645799999927,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,27,0.716,716,0.20070929199999998,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,28,0.726,726,0.20342020799999982,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,29,0.728,728,0.20652949999999937,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,30,0.737,737,0.20949674999999957,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,31,0.735,735,0.212024875,288,18,180,10,496,496,56,1048,468
8,4,2,9,2,18,1000,1000,0.3,1.5,0.0,0,32,0.746,746,0.21532449999999947,288,18,180,10,496,496,56,1048,468
