image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,1,0.349,349,0.024051000000000045,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,2,0.324,324,0.033145124999999886,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,3,0.32,320,0.042242749999999774,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,4,0.293,293,0.051905624999999844,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,5,0.301,301,0.061061582999999864,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,6,0.321,321,0.06984425000000005,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,7,0.333,333,0.07916791599999984,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,8,0.361,361,0.0898227079999998,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,9,0.371,371,0.09894770799999986,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,10,0.376,376,0.10802020799999967,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,11,0.394,394,0.11700816599999975,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,12,0.401,401,0.12614308299999966,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,13,0.417,417,0.13546666599999968,1152,32,320,10,1514,1514,84,3112,1472
12,6,2,16,2,32,2000,1000,0.05,0.25,0.0,0,14,0.43,430,0.14488029099999977,1152,32,320,10,1514,1514,84,3112,1472
